"V1","V2","V3","V4","V5"
0.619265872725257,1.66352688062997,0.0978183080778002,0.573266840911504,0.755721853179368
0.774731650392524,1.71828218037835,0.577641467334523,1.98748623530667,2.8934947810783
0.296474690931091,1.21958714097964,0.192787443271299,2.39495668425781,0.530698866314275
1.14952480961707,0.714359864421298,1.73722258558297,1.0751401399869,1.25265033293401
0.870708239428494,1.16458704330138,2.09980740212171,0.422171011932178,1.63377390659123
0.538301505681503,1.29750066427329,0.615486631740869,0.950456232893711,1.81443243897858
0.37785489784265,0.782404665564707,2.0283767770848,1.56062708377706,1.38015908712003
0.911193324573347,1.39939190243374,1.38927248037686,1.41521397108929,1.0953967257952
1.43036033772074,0.565396958670584,2.47255393880897,0.707678807313778,1.75551451407078
0.416600197891147,0.583669198791833,0.245068258805689,1.68281067978222,0.163199509004514
0.376396301880618,1.68782454853908,0.745777501191019,1.47749307319866,1.9290711465061
0.0609168586487975,1.25328496926945,1.46649846729357,2.03312665742575,0.846231033349241
0.590954619287166,1.35245837112151,2.36928062476865,1.72605265995608,1.69698116420819
1.13110947989821,0.949658000377765,0.911097113013882,0.0754615140121927,2.11373414613008
1.04081894125966,0.16243808914913,0.145695060312876,0.998255321248131,2.48827047067731
0.0525895996227176,1.29016517827022,1.61623193204558,2.05065188231218,2.63719059629464
0.957769628709514,1.70219117693333,1.4114441098095,0.903338594614186,1.64293681737502
0.627091444605443,1.53306092432818,0.72919943039125,2.7177506461602,0.443350599031658
1.38696567642104,0.42544275242358,0.0231079271690809,1.15214647367662,2.4090997568275
0.148214498039789,1.10834807833262,0.664836428064559,1.1085858739544,0.566305906867773
1.2008854317338,1.22548950620124,0.688184210734179,0.0655835251528861,1.04626078801773
1.04905349656201,1.03563878064996,0.726313820037321,1.64767756483561,2.36156029469233
0.0920507821733208,1.44927179402322,0.154851879861781,1.53405466176246,1.6686767347252
0.761244730078292,1.92422126433742,1.91419012720871,2.19767543406084,0.679778190182107
0.63077900614073,1.40087213209801,1.51921147722204,1.03407862776613,1.62396631690986
0.771803271580398,0.563344724101915,0.965864136558183,2.62760666103977,1.28131825198043
1.17929512165587,2.03194709747609,1.38778209474188,1.27929184736904,2.15889670063171
0.518641752883378,1.27066852959105,2.13583291059212,0.6019536261244,0.344416533227825
1.0051319938037,0.365011920956312,0.205062872455916,1.50143468288311,1.17762685865331
