"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
0.850073464829302,1.3367080205239,0.370562264193718,0.909407182211313,1.58126961123209,0.808964452539712,1.16800808452297,1.30597108126037,1.46186798323816,0.973786448301628,0.857247390390411,0.237660327211093,0.81947068450046,0.260079081462275,0.233587364192439,0.258365017492772,0.269973737283881
1.46083652639049,0.346519366274991,1.1700273981322,0.679522310682492,0.527522310967954,1.36835041309453,1.42348866281427,0.743334195255893,1.00632117053054,1.45992166410934,0.333518870123683,0.283607848023112,0.306200294695641,0.244656546401627,0.267915842692184,0.257408397415931,0.271875856356799
0.752866147076063,0.918835719573797,1.63382928387056,1.24268507320692,1.0345592976925,0.988078071823613,0.563738857519343,1.20832647940111,0.703936149165171,1.03845010281896,0.988317273868452,0.485691750915053,0.264937638668582,0.249259987285978,0.243862832717811,0.245742117033232,0.258325808299631
1.68584799247271,0.152566089579029,1.27892559870732,1.0123949918378,0.797874683007103,1.5583281373784,0.869528292191766,1.2670913781391,1.237648980064,1.04884946124095,1.29523421935963,0.261581045517042,0.259074188752411,0.249106585349017,0.226536698906466,0.268844956451555,0.264036672878467
0.846495467230025,1.31103159290892,1.22769870696074,1.41323767509801,1.3348955216217,1.50381960825397,1.22959019439893,1.11885274266019,0.512667071249152,0.313898754087525,0.519108056666096,0.279317176926695,0.353890862056061,0.263633204692496,0.24169047744344,0.264023394831276,0.243612950804589
0.990777143392528,0.835830651054806,1.19290906809108,1.36421626360892,1.38786537599132,1.41465307233439,1.25655655037937,1.20378892868461,1.38696355109656,0.920897279336938,0.354699696952496,1.51264198183032,0.545676211437205,0.309426096549226,0.250277421506933,0.281910684420788,0.264812209920681
0.993307199170741,1.2641275294279,1.36610377895609,0.653258178047397,0.412257299145159,1.39041711451562,0.773088743351939,1.42926345751934,1.23644747592785,0.375261844858317,0.551731737696784,0.255936574625339,0.251634497350935,0.281688125285075,0.232357962266879,0.242415726982577,0.257207950222671
1.35314389004867,0.667625466499947,1.40441180092002,1.38555503109016,1.37467944287168,1.30027667191368,1.55476796937008,1.50590495524163,1.32024916151212,0.351994524721311,1.52616717091858,0.407705638720121,0.270556979216284,0.270357202609944,0.264488826536555,0.256934547459159,0.266696003106549
1.47614362322516,0.649632711894292,1.24344522010821,0.446183980883252,1.45973779833678,1.4498206554935,0.334437006040434,1.48397072851648,0.532054462176714,0.914703844833547,1.20250034776288,0.273241632300185,0.267211519311108,0.252779173579009,0.245389040300701,0.248804797024398,0.260323368876531
0.906099499203338,1.01430200997315,1.11854203139741,0.5394726540903,1.04546308883234,0.508957692304247,0.974670495567232,0.835785319767963,0.976094862015142,0.338372094426111,1.07891216218502,0.25820507079079,0.253084099022992,0.259705542636439,0.262833015931741,0.24340655113307,0.27383270593062
1.34823675407294,0.63681249286342,1.2338135594356,1.58907998259718,0.94716387147729,1.15064415442434,0.884196120083672,1.29199051180077,0.807479150168145,0.747458858853069,1.20862645579119,0.262386595482239,0.547746422816822,0.245433118893054,0.262853274041273,0.236619126129897,0.261553057271393
1.29624374320527,1.11221283885114,0.667863968349407,1.80146132739467,1.12492699446516,1.40581902472681,0.653090730791693,1.15126456941592,1.47652514966666,0.39074654026818,0.292057181959489,0.597984767152909,1.36067459913415,0.279698066168945,0.26032829293157,0.253095052868518,0.252985194989174
0.929334772809393,1.5238975336322,1.40560328118049,1.68743494902019,1.2345635172371,1.22692412356772,1.57848236757189,0.945020794258949,1.32453627958764,1.27232995504499,0.302879247474434,0.647327276845808,0.764927532634426,0.244853977802917,0.253040450740198,0.261314472758047,0.26677465184425
1.09639064881073,1.01820979607676,1.3722601998819,0.908805232127794,1.5723515325366,1.30193019239355,1.69503156502731,1.24095202905899,0.334059301280349,0.713329893785886,0.307485216635322,0.3171852317847,0.249472198661626,0.264298008387687,0.257632462078326,0.272310009868898,0.229973056124161
1.29293505464107,1.05503614925969,1.36282034267587,0.730001048188786,1.40200971842387,1.09219937644203,1.31465166689989,1.10678499651653,0.701840872559205,1.39517776497346,0.343927919243028,0.266140928955205,0.268934265693836,0.262493253800083,0.314166925403968,0.250004403397313,0.645991902852706
0.602499682581147,1.05791104338263,0.93703395635856,1.52865702327187,0.701358189438217,1.31359181556718,0.587752059484774,0.614121886981433,1.53892670154874,1.59991699541952,0.280168401061755,0.689157936193158,0.229254031191721,0.256410078410373,0.253649593228513,0.263267083769119,0.25771421912037
1.20151941409358,1.34290758741145,1.44948239226948,1.4105022448373,0.861521925307069,0.341214188958629,1.53113433468627,1.3005764950932,0.753475189659782,0.440864607020181,0.428373863297951,0.238880644946212,0.270297886036076,0.293786375910432,0.270352865273906,0.255495433549398,0.263003652294353
1.07234941297977,1.50077681737387,1.18706235756673,1.2107011442635,1.59066060538027,1.41576594934086,1.27995275086658,0.919591839480735,1.12630819803168,0.295244351395621,1.05433281104306,0.259450327479778,0.269690815957799,0.254002897950454,0.254807200574073,0.255576099711308,0.24859885746009
1.5691918286102,0.804440160415634,0.471199921149388,0.738823007792798,1.23755079981189,0.231535121057198,1.48088396792215,1.32834196849019,0.607686559679083,0.418789223281457,0.374462143198676,0.29131761610813,0.254265223441911,0.271476795869437,0.260163635893871,0.227741924192477,0.26945434148411
0.654567465519419,0.847399724003669,0.999936122962186,0.424802869129401,0.791360502246833,1.09852343526684,0.747672014857841,1.41408803275695,1.18007895615189,0.604333182884262,0.390215040587747,0.255439126438724,0.295643978436603,0.266926562416383,0.256763234136368,0.257082020936917,0.214816319434261
1.26997338767789,1.48090593655637,1.53458115028979,1.34045978168128,1.401882230868,1.60307345212528,1.79627665201643,0.475546957920953,1.0020840346234,0.878890941189064,0.291186681589052,0.327553105193076,0.236817521808665,0.276390325127474,0.23195452214767,0.269628829258686,0.261484940978278
1.34721601617501,0.816772680578603,1.08037654286172,1.61105383155301,1.40868833392076,0.925004575077734,0.965422647148532,1.22282834212141,1.12591393453995,0.330312996436716,0.710953698172373,1.4288796377327,0.270212018287447,0.268261379223041,0.280227615164962,0.261195415016477,0.269215743495678
1.26976017952661,1.42852150289298,1.36079725377903,1.46979662213922,1.15744196775173,0.587874297766434,0.874257276789809,1.18078548530892,0.847435382432138,1.2532078602012,0.27603238843237,0.279325975622489,0.260140621839434,0.243974614012961,0.218347394333486,0.242375777657956,0.268278291570349
