"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
0.731308403295501,1,1,1,1,0.982321960393464,0.519848786121701,0.500089662165112,0.155427242108838,1,0.220456413828033,1,0.00866404482080426,0.0140200574579149,0.00909503873914692,0.00797389655576453,0.00855536877416431
1,0.794143075228126,1,1,0.625092753923317,1,1,0.0934100157937548,0.451119175055657,0.133432332772616,0.0249726867631704,0.0154808980350227,0.0117444647336676,0.00881865703592633,0.00906734328452148,0.00910411234047453,0.00843523124197695
0.758643118400837,1,1,1,0.626167085470238,0.708120557345841,0.448431133853055,0.644614269229963,0.922947553051886,0.589006035877784,0.507961678252175,0.00950121960533208,0.0192070414057001,0.00910393991625808,0.0088513485905053,0.00839494559034252,0.00837167348551435
1,1,1,1,1,1,1,0.130549736625789,0.479284675557134,0.0557502745665187,0.663400035828814,0.0406106218462497,0.0086730264241012,0.00880701885638466,0.008774120469883,0.00844920883481961,0.0088346504890318
0.645341758576398,0.325221190870848,1,1,0.897407598677556,0.392589920496249,1,1,0.941953073653466,0.859554009277269,0.0249176937010187,0.0106139257106442,0.00922632364429865,0.00924543715712449,0.00791942012647892,0.00867231072826076,0.0091134529373836
0.740106389841405,0.928910127972643,1,1,0.827630467431938,0.893108038624968,1,1,0.262122779299394,0.0480422342236459,0.12237404151101,0.0129344741561201,0.00951435551120048,0.00893178910823062,0.00903110961787483,0.00889561616943058,0.0077943060006963
0.825101683039039,1,1,1,1,1,0.597690962461957,0.183806705165787,1,0.0255198630163926,0.606945889975418,0.296653498167852,0.00991772734232807,0.00913188009613864,0.00849909708640726,0.00825564272546802,0.00860546235021687
1,0.44210451945286,1,1,1,0.121914381437213,0.275356436091359,0.989882864212933,1,1,0.289452652938544,1,0.0084037624374355,0.27159367275473,0.00918850649069618,0.00841124214420716,0.00839490099154461
0.874545772277135,1,0.732139558187335,0.230941832736723,1,0.558491264486505,0.994131921132897,0.337448571348371,0.0750912152813445,0.790962477175362,0.251881848722868,0.0150405599988095,0.0109124137747649,0.00837047011442433,0.0084038955563712,0.0089227920207641,0.00902212103142469
1,0.832256757516174,1,1,1,1,1,1,0.052673627378202,0.296912838226794,0.665408066937401,0.0618119013503161,0.013865127624829,0.0122496032798997,0.0148502125887297,0.00862979716266727,0.00925467674667413
0.971822331797466,0.957466284083822,1,1,0.47110410780447,1,1,1,0.499849997317623,0.31803200327836,0.9299984457125,0.00893903348371624,0.00909294993780091,0.0083091634872133,0.00868896870455417,0.00896730043075107,0.00887729922460913
1,0.847148346620274,1,0.650378133498084,1,1,0.435429162513686,0.799426881213507,0.150496644884261,0.537629492513782,1,1,1,0.0338579163824639,0.00971818603486086,0.00856241818865894,0.00923391859456277
1,0.905207376868944,1,0.690244280527425,0.680420508168234,1,0.0898955389687954,1,0.984418726518974,0.154438807078182,0.0455855478789152,1,0.00896676628262464,0.00853078312251981,0.00886921275692142,0.00878288837107387,0.00903706509830071
1,1,1,1,0.410950938341738,0.386775436816294,1,0.167261265800886,1,0.670826923812703,0.0627581547175954,0.0567004838120832,0.158664488655031,0.00945732157060349,0.438041161778621,0.00841936602771171,0.00823817062050607
1,0.332531158986074,1,0.841497554976058,0.126231822856167,1,1,1,1,0.82799666945773,0.503288156983528,0.0138529027134949,0.0135140479356299,0.00959340194987787,0.00867755573796064,0.00880032559599293,0.0085380084389667
1,1,1,0.334769779871866,0.23214832877912,0.576196716783437,0.875777754142478,0.621300603250505,0.0146618162272114,0.375132796280846,0.00972173303928034,0.821990734713671,0.0102901151032672,0.00851321592629909,0.00933980045516304,0.00914796360508744,0.00873149559933348
1,1,0.7184802087497,0.64242355907195,1,0.879163429322631,1,0.962142634828946,1,0.564937192158329,0.0114765208754714,0.0107856543015149,0.00892093957650918,0.00953503327217571,0.00904935528891051,0.00882545489244512,0.00889546140595317
1,0.352210883843596,0.709440663330218,0.975198761347372,1,1,1,1,1,0.376669699757398,0.538027182750292,0.0170564446361859,0.138289972682251,0.0123106400118099,0.00911239278487535,0.00839397175618918,0.00878270302333941
1,0.25818325729838,0.511729802296114,1,1,1,0.904306881570391,0.523317703655221,0.88961896972293,0.0736296226475064,0.868662015176801,0.010880197722743,0.00791371070641797,0.0089842508818885,0.00882282136161318,0.00909378475167689,0.00849059594101138
1,0.968819603743467,1,0.959390396142986,0.987573439188174,1,0.861074227383551,1,1,0.0797938783302146,0.00894374984787495,0.0925260971479647,0.0112680743316688,0.0117061481047423,0.00965656908424253,0.00890332236884744,0.00856323844412123
1,0.645439177330216,1,0.961862305063519,0.640268792860776,1,1,1,0.991047946409179,0.447856379707241,1,0.052904298682071,0.00960238359501091,0.00873098668167495,0.00879100722270919,0.00878278079458305,0.00867117844754628
1,1,0.25389491357442,0.573071361893818,0.659586399379761,1,1,0.866862583161849,0.979447678450958,0.412157908665259,0.0150569265559543,0.0109080783020651,1,0.00956981701315154,0.00919019743303744,0.00869768816787629,0.00858067294232234
1,0.0671866849771689,1,1,1,1,1,1,1,0.758594180330112,0.146260531944854,0.0126762083199826,0.00899388185424936,0.0148837076553645,0.00863055916805114,0.00903824310282687,0.00899468049115468
0.745116441017653,1,0.277966701752746,1,0.12443074253368,0.443437289536311,1,0.560260881539771,1,1,0.016755181217515,0.157626489167511,0.00868887574353751,0.00882406927305877,0.0086975971333427,0.00840900063891858,0.00839538361989361
0.226953489191082,1,0.199894196714901,0.591550147357135,0.867260464191698,1,1,1,1,0.416069287950243,0.0132908809338055,0.00959330016657975,0.0120069624605801,0.00922570514632593,0.0089670962355212,0.00880047456568908,0.00818731891252139
1,0.193270952472614,1,1,0.839026369462833,1,1,0.723117907952467,1,0.532197695826789,0.694503344710278,0.35631717765401,0.0134785420669381,0.00896628476141596,0.00918639372732538,0.00813502202233755,0.00922585288203875
0.706902814417354,1,1,1,0.940615998985895,1,0.29799602591114,0.228435962170025,0.324561866172771,0.604371565671108,1,0.0442016970829552,0.0255384121284726,0.00866400062213441,0.0086385714030275,0.00870561038427525,0.00863928807044165
0.816276769271957,1,1,1,1,0.579513126431988,0.285699499086164,1,0.927585386009185,0.685819551319633,0.00878856748175613,0.0350666536191206,0.00972751585367673,0.00835454814554102,0.00890488201754985,0.00872264704769805,0.00864689154221157
0.57552632140631,0.255362848983658,0.942124965264266,1,1,0.528855877084689,0.687285800441377,0.881660218184991,1,1,0.0403633182445895,0.00990661758626523,0.00865119829396882,0.00885286115593124,0.00944425658410702,0.00884092819401193,0.00912317615402575
0.703840155838905,0.879407658718819,0.542643210155911,0.592243362356974,0.198907987533634,1,0.229423146624405,1,1,0.849941209854768,0.0619702255198233,0.869088959525116,0.00917139297612841,0.0114307311096364,0.00880033743472825,0.00928358054484233,0.00858040122557691
0.158901134582923,1,1,0.365239550213095,0.847507322837657,1,0.118757982190335,0.955577770759836,1,0.0366162726441471,1,0.321512703749306,0.00831783144616633,0.00925587251968663,0.00921539223564635,0.00873012247731186,0.00807606716793351
1,0.0792833049772122,1,0.514685525449172,0.997583517294108,1,0.951898589488259,0.313894151546722,0.721457422641679,0.0226407341336886,0.0941502694195916,0.00933251636223986,0.00893787188170137,0.0106921404982131,0.00880012533353568,0.00873937731410993,0.00873077761493605
0.735591703155267,1,0.730572555267203,1,1,1,1,0.67682852687691,1,0.0570837226838184,0.490476789038293,0.0357205639297857,0.0109841875362088,0.00855650169444761,0.0128584492365571,0.00893878610676326,0.00848896235441601
1,0.917151541434531,1,0.968021196156471,1,0.706900440405226,1,0.800539156500302,0.667570947896009,0.162401359753807,1,0.0117194111567027,0.267799361036605,0.00855909045306948,0.00819416584241555,0.00830100840762133,0.00874824534916323
0.948109264474601,0.548583115475052,1,0.931189815732647,1,0.694230683534839,0.825710431221299,1,0.618210742044029,1,0.0748217102740524,0.0958641631600143,0.631660118800946,0.0106798872254252,0.00876032194812004,0.00949546804922551,0.00894927741202579
1,0.101176871799237,1,0.350182743890552,0.513944002687299,1,0.642544518437107,1,0.416407850691019,0.0451066365437924,0.0889617069601395,0.00964995011716795,0.00849344333683263,0.00864524250002959,0.00948668139242465,0.00841789631185443,0.00897660901366786
0.482818432043678,1,0.899512630016071,0.545356899172013,0.941951089389318,1,1,0.10500063617544,0.0471712736429102,0.0579681961898797,0.0166741853927274,0.0282517490437896,0.0185973811239286,0.00883481968164424,0.025105826156988,0.00862993453353847,0.0085647798171175
0.530671692275378,0.557961742931184,1,0.50078408545681,1,1,0.398894467965122,1,1,0.0823039426707814,1,0.972404922202972,0.00953041872114081,0.0090303591148855,0.00882325983837067,0.0092833038660004,0.00877407089604311
1,1,1,1,1,0.742079831704469,0.94691120682799,1,1,0.13536185396852,0.0094006706455884,0.0262803167859896,0.738611067958408,0.00860801731842364,0.00856350654286805,0.00866244672635582,0.00873999823997077
1,0.77118680146091,0.35491007412576,1,0.418565775986691,1,1,0.85790215609304,1,0.536713443593955,0.0331924299737086,0.0091145552977076,0.161968863432037,0.00925425195615707,0.00899535413412748,0.00823712423003028,0.00941931804699525
0.580825875193397,1,0.715121775750721,0.0649160185276026,1,1,1,1,0.254950955641069,1,0.0234390945822476,0.0663801978077843,0.145497129906612,0.0117438968828018,0.00905791629060055,0.00892223991929361,0.00870543226294834
1,1,0.220090257236933,1,0.744977753596472,0.559952772058903,1,0.913309687158786,0.0552099376375085,0.356585181858478,0.0187909455068641,0.00967680397379142,0.00874059490933013,0.0108266699212305,0.00881646170271203,0.00895012148819842,0.00906763905495917
0.774564219193689,1,1,1,1,1,1,1,0.454097029792803,0.275909581573878,0.4102318177117,0.00888764161316586,0.00915932708544065,0.0113328464256272,0.00848285218158443,0.00925409581088991,0.00885102247095625
1,1,1,0.0669503986779401,0.19412653676779,0.318815434244191,1,0.327743272682901,1,0.1197088920984,1,0.669236826925182,0.00837332103828276,0.00948806140176004,0.0135816327264477,0.0088337608465485,0.00871044132975654
1,1,1,1,1,1,1,0.596137535804301,0.0950424525152914,1,1,0.054777386562809,1,0.00900285330304784,0.00909545310878833,0.0088245945216184,0.00845910910550024
1,0.226900972745074,1,1,0.81427082614695,1,1,0.265588867511337,0.149350957381188,1,0.0200478084793753,0.0229703501276991,0.00888667630020075,0.00927436556130999,0.00909138816682101,0.00845883968651091,0.00825547764897869
1,1,0.376202328931112,1,0.850081137997842,1,1,0.812439258915465,0.441490569464751,1,0.338920786412146,0.010167903035513,0.00884235276419048,0.468233281590608,0.00873010768710174,0.00850801580330055,0.00871402529716351
0.646906294515033,0.563842508081668,0.581389705300594,1,1,0.301379262978047,1,0.671799099304194,0.702925852360867,0.0233797170049476,0.0114279828682491,0.0121939746481088,0.012961593156116,0.0082483123161305,0.00971744348596716,0.0087052282389048,0.00918794032769556
1,1,1,0.299148808430613,1,0.665354720434555,1,1,0.221941253602048,0.136562848069076,0.018523665545125,0.0161986577125187,0.0090191427580477,0.00890514678607177,0.00865302132685682,0.00896660333117167,0.00905801782432839
1,0.56519317195016,1,1,1,1,1,0.577344916177344,0.730470339700929,0.475454949314314,0.0107047831130908,0.0100433047849172,0.00875118988003628,0.0125043062414412,0.00872276620032905,0.00924453573658619,0.00851340196555574
0.958975542464786,1,1,0.630551027996991,0.803067601550469,1,0.530248238393718,0.861818064794223,0.625105624002663,0.191302863974735,0.0185344787160374,0.0948896011050213,0.011867722989772,0.00991071519794019,0.0110721165315294,0.00817242373065608,0.00861350323672968
0.83274443619728,1,1,1,1,1,0.451698491249664,1,0.10541320553702,0.842754278667607,0.0961197813658636,0.0876462175666545,0.0133196820441735,0.00941853190389219,1,0.00853778196838512,0.00880789385158219
1,1,1,0.133636557044659,0.843473449036641,1,0.866203991211891,1,1,0.0189504140425611,0.0155522441269892,0.0687811143969263,0.0096293302933643,0.0110676055708809,0.00905963789798599,0.00865457017545408,0.00847468021752392
0.861400268306408,1,1,1,0.517462573240973,1,0.220635516660673,0.189779039211001,0.679126355154394,0.727246311892003,0.152150727149018,0.0105441506241914,0.0279898716950344,0.0095922924646102,0.00911241211492812,0.00869742522104557,0.00873044170760442
1,0.0887031035883661,1,1,0.214829280261762,1,1,0.952206263824815,0.119826568047093,1,0.0233276613602373,0.00838728720456634,0.00938564184664706,0.00832089768169719,0.0128836646530256,0.00867223790795536,0.00921668546679101
1,1,0.749463040033644,0.884441331932997,1,1,0.648428544253229,1,1,0.918247070775916,1,0.0120390085933851,0.00882331520378466,0.0092149024450876,0.00894086756690471,0.0093032330866303,0.00890457278973861
1,1,1,1,1,0.332251720841699,1,1,0.57020523510948,1,0.116716213295806,0.00962113486934915,0.00850811882427345,0.00877397870955359,0.00882494486764731,0.0086725917202205,0.00833283168060903
1,1,1,0.400167268376955,1,0.542858468164811,1,0.0615146870546389,0.435092478837243,1,0.0147498461614521,0.00975483601183772,0.00957580331025155,0.00884354306274529,0.00902165970246549,0.00845022326441284,0.00863859235391493
1,0.491401476606465,0.0816403351735073,0.303803329433318,0.746794579275605,0.327591683777475,1,1,0.979196423753836,0.107759083135344,0.822448010542592,0.0284350278910136,0.00873336114156326,0.00906115249092258,0.00888757726970691,0.00899415933146023,0.00906746575975422
1,0.936134642803962,0.131750197976838,1,1,0.423006858179014,1,0.974400185960927,1,1,0.0708147576680136,0.0257454621927969,0.00904027505473003,0.00963464204897043,0.00960364374547629,0.00861231190731333,0.00893998262335296
1,0.407253184824389,0.886069938879034,1,0.784009506315902,0.744428853121958,0.136381055513061,0.621256823270997,0.726250880446216,0.390061346034966,0.121148239286664,0.00944022761002711,1,0.00857281333930104,0.00885278010121045,0.00896713014021009,0.00863791698755706
0.105576864373878,0.707595916966747,0.503759572884111,1,1,1,1,1,1,0.415404833953474,1,0.00873271452972768,0.00951680258275063,1,0.00919850813710915,0.00848351703117572,0.00915056492984133
1,0.15238941301385,1,1,1,1,1,0.405257924548508,1,0.819445678234247,0.0204994190249675,0.0119050590302052,0.00886113593181099,0.00982825476660391,0.00847578691944289,0.00870541146909593,0.00856375636414547
1,0.447126704598367,0.532525752671702,1,1,1,1,1,0.587017889407386,0.495468623606124,0.349431155682358,0.00910310705416245,0.021107036957614,0.00861152119668612,0.00903042478935457,0.00909518167156556,0.00855557631061314
0.695844958444306,1,1,0.840588933126149,1,0.221400892589361,0.643480395695951,1,1,1,0.011128433016918,0.0830245332794077,0.0173111593640381,0.00883304967990159,0.00834824614709574,0.00858006085110134,0.00872173562606725
1,0.648133785985957,1,0.746356601570252,0.418653050354269,1,0.572874588124747,0.905303729975769,1,0.046830261652918,0.289805669656023,0.00913198259942775,0.0450242999256942,0.00857933226452825,0.00909468294996722,0.00918838665985917,0.0088170032488766
1,0.994961119927495,1,1,0.144835083684562,0.809037115848307,0.283443618801917,1,1,0.0339679339221845,0.18562336736967,0.00885340776011334,0.00854702984959342,0.011043902799572,0.00870608439870399,0.00811981599447376,0.0085156570334263
1,1,1,1,0.926644995455605,0.22273283625207,0.756816908753118,1,0.261259721142472,0.594464506003663,0.00917127621800025,0.0775696725649995,0.00965142501181838,0.00855529969142446,0.00858712160776946,0.00878304362454452,0.00851526532178025
0.376427560388983,1,1,1,0.396577382974868,0.841676149609176,0.926665772768084,0.0901203276676664,1,0.134024035140698,0.776952820741515,0.0546141441766927,0.00944919376140254,0.00870053821145914,0.00919379634861409,0.00892288986960764,0.00900324015920348
1,0.866915729632166,0.572337229979561,1,0.906269499010904,0.791810214452399,0.841165395789796,1,0.0995902249897608,0.098344580672835,0.362825858740105,1,0.00957166365630573,0.00841286956489952,0.00884360386281839,0.00905844350402721,0.00869797016456589
0.638765764408709,1,1,1,0.127985906606071,0.340375314853808,1,1,0.713940467141346,0.208429886258559,0.143155276618238,0.00979708710596389,0.00924468286511863,0.00886823973978755,0.00853909151376789,0.00843520752710439,0.00917885955075988
0.73172390934532,1,0.700170360783734,1,0.861579852494352,1,1,1,0.912559225824513,1,0.0329610231628622,0.023634958528172,1,0.00835746369959996,0.00835407593857277,0.00948990226963249,0.00876494331988138
1,1,0.223749256159402,1,0.989522593276769,1,0.833375341287079,0.296672034687936,0.298933794708082,1,0.353428623066906,0.00868673459918856,0.037298136066873,0.010039249117128,0.00946127053483956,0.00893091729256727,0.00897619212890801
1,1,0.878062697242585,0.295056904901965,0.819969016095102,0.734100401698688,1,0.10081865951596,0.307785344761284,0.858037901248122,1,0.00792991738165249,0.0113678415267264,0.0092376178665304,0.00902064397879114,0.0088344145122229,0.00964465503019125
0.4079849369788,0.747844789161581,1,1,0.591435522576961,1,1,0.758121335248051,1,1,0.0509001806415041,0.00955213156367016,0.0180142832181581,0.0100344968757039,0.00935035744007004,0.00828597802424536,0.00871390392563859
0.855159928584199,0.426855770890899,0.840142080024725,0.868222327303391,0.484331011533945,0.218651835849743,0.986960990884402,0.804854497201051,1,1,0.614803884282943,0.0271203548627083,0.0155466524024734,0.00923874028041596,0.0084641944388934,0.00863774098387368,0.00873086791839181
