"","p 1","p 2","p 3","p 4","p 5","p 6","p 7","p 8","p 9","p 10"
"1",0.230742758688242,0.0104389019948535,0.929196422471453,0.231882724919688,1,0.00874723705139143,0.00893133059415972,0.0149068624477445,1,0.116497128141162
"2",0.00799252954124014,0.41812240913216,0.273850946725527,0.0462683765402151,1,0.0141723176916321,0.0143951854521849,0.0243612848159187,0.153309914481412,0.00772523493232927
"3",0.880379651044874,0.00848690690921876,0.984677117846463,0.148480883363309,0.80829299706327,0.0543038395665276,1,1,0.00850393448845605,0.788282564576364
"4",0.00873730323643645,1,0.157488080546859,0.00880872077678005,0.0182213129151345,1,0.00899424607003694,0.0175249250766369,0.0895969445026047,0.138280198927192
"5",0.320036304246062,0.353891842054054,0.00837560005420288,1,0.130786076590249,1,0.303103364066519,0.00864908782584035,0.934996932581842,0.858912937757716
"6",0.0073672430437112,0.0140309024375989,0.00495730627569955,0.346778746406216,0.0701239355375818,0.0125705059166581,0.00755464657138043,0.0183898686738039,0.228596191163534,0.221520916377503
"7",0.0387025575979207,0.0120671534854045,1,0.618047296330665,0.537359846146544,1,0.077259566745431,0.615722539032141,0.00951678798658363,0.941707093087092
"8",0.585333422384609,0.0278497452879106,1,0.0344428955390556,0.0177298441534093,0.845629964401477,0.00882650856974592,0.0281402948498524,0.0120141876009078,1
"9",0.0189782192110153,0.0525826275487952,0.76917316732106,0.0166869653947501,0.0763050735156727,0.695945214108469,0.695398514664114,0.00939355678794291,0.118591931025594,1
"10",0.914480979410173,0.0089466548134143,0.00858178698807442,0.00806772959380081,0.00819919384502874,0.0186236233824238,0.00650283641855733,0.851538031839795,0.00860313574708838,0.022310239216545
"11",0.00929303327432744,0.00938386706081647,0.00652962464476271,0.00505898431632489,0.0141828827747173,0.00594691016110045,0.0121330056600145,0.0127227277794299,0.0208236651742645,0.28560264810103
"12",0.00738786884224325,1,0.00617652088355661,1,0.698541656500323,0.843918974621651,1,0.206170954382593,1,1
"13",0.0133022426168274,0.0308226468979382,0.0316708582992527,1,0.0123548773125628,0.022076285309016,0.142238245121097,0.227336942490998,0.0922949846167362,0.00775757940841423
"14",0.00534072154831693,0.202037757130267,0.979569882204439,0.0189031008235574,0.00833309885355263,0.0167975411051792,0.0293297883796957,0.320773649678485,0.00844155452536847,0.012183939857621
"15",1,0.419231299775187,0.00808444711884646,1,0.293975280851176,0.0870568565237596,1,0.0198834212197993,1,0.0886204188201261
"16",0.00959573499920765,0.00813444944454562,0.00754736547733212,0.0271516491334771,0.0126308833630172,0.00609046497526543,0.0108462713327752,0.0400104410126694,0.590385693823618,0.0100169889913582
"17",0.0124102681505465,0.0195829452237681,0.673814004664749,0.585769700840806,0.219917758484277,0.238575210304968,0.0120432794445405,0.754126156649006,0.258729694170141,0.499603002480782
"18",0.216151350060406,0.00703464409841766,0.0170274900238201,0.119817347900634,0.022463013579604,0.214426057640248,0.344119830218417,0.83009679516329,0.00987574442355504,0.37104244371213
"19",0.00883260061158664,0.00886009175530682,0.00818023291376709,0.751835130624744,0.844798923002261,0.00822588645919997,0.761046784923386,0.917815029863228,0.0538814130928991,0.0562979709671501
"20",0.116585324723643,0.342982112795475,0.00870601297690986,0.00724084140112386,0.0208787840721055,1,0.00908921313496484,0.0223424167645107,0.00573021668398591,0.00836374684627615
"21",0.322890020789223,0.526428520883812,1,0.00862211817925385,0.00867992057609704,1,1,1,0.0307618087657219,1
"22",0.135873312884025,0.00718709635947699,0.00988946663480782,0.712734578091652,1,0.162738797312433,1,0.095982996698721,1,0.740579033645052
"23",0.172408989561464,0.00784434778049631,0.528749154758591,0.00824180573750097,0.00786208686318613,0.0353094116569284,1,0.0108878363780056,0.00717714906727624,0.111562190887047
"24",0.582073523431759,0.21264635009462,1,0.107997364556512,0.587814537760757,1,0.727219975271879,0.00751612946240585,0.0242170045357159,0.00877383806200944
"25",0.112438891414434,0.363459771214205,0.151498689201554,0.00997493991763853,0.00645491012861277,0.00820300538634508,0.00823354408948636,1,0.068036745202404,0.137588277614553
"26",0.0173014393362026,0.00857533040889394,1,0.134184340962529,0.113346755781405,0.0938605359783587,0.0277969573753601,0.722712882955526,0.0398909792072008,0.907208394525381
"27",0.0445912233770811,0.451802080475111,0.610725954147235,0.029617689446006,1,0.0980282772993221,0.475472903289108,0.0097099388149869,0.0506037913553403,1
"28",1,0.0194460411610867,0.114788615887671,1,0.00795283564208185,0.0393883323389051,0.201010329838011,1,0.396574654079386,0.00879108331253976
"29",0.112884340323586,0.599569528248222,0.724833404310642,1,1,1,0.0181095037183421,0.0287961078185401,0.0901262817125775,0.0170003018926504
"30",0.891292868729897,0.135844011677283,1,0.643439664468665,0.137068595841973,1,1,0.0394054629852043,0.0555623186606865,0.8442340416063
"31",0.00871735244506666,0.00806944785003648,0.101224242814217,0.0116548056287459,0.00768269134961884,0.686641709445365,0.0167155126855254,0.0200067392664139,0.0151568371188765,0.00723617405921543
"32",0.0891925596105159,0.123491269756934,0.126770546164243,0.00621499690312145,0.626829512282551,0.0808106259051506,1,1,0.00870815525646272,0.134993892241637
"33",0.346950243673352,0.517095810767868,0.00811901877589035,0.0141127242317094,0.00896847381236811,0.0113369011047658,0.00822475719263026,0.0684012864061535,0.0161695002464547,0.0607708017538872
"34",0.0273361189549037,0.960756462183392,0.101666935569587,0.424986897301747,0.67912574357194,0.00922251213014784,0.472771837867622,0.697502412530303,0.00756897664521877,0.436736545519316
"35",1,0.9256472072218,1,1,0.00891414147802171,0.0100944757104797,0.0946977919713863,1,0.00894922359016465,1
"36",0.690617711702665,0.232905496045088,0.00742608577982313,0.562724752191239,0.221663467384136,0.340355529730511,0.892080449823542,0.095030529386025,0.577581256763204,0.00812635958911265
"37",0.0426641745616467,0.0205985002836471,0.215277193122064,1,0.00886070354241809,0.00912609292309929,0.132018497860417,0.0714514072961384,0.0112529188438665,0.0223340332094849
"38",0.572452106686643,0.0111668894670358,0.00674022820346097,0.0222570794838182,0.624000804203349,1,0.00592711256994179,0.0284691548761584,1,0.426703481796078
"39",0.0968901787390563,0.033770564714002,0.0109483710356481,0.107522273515552,0.653841062207686,0.0730908358612413,0.669574604175325,0.356036325908124,0.0377836002226521,0.0145706996946879
"40",0.135096197136231,0.0110756745253832,1,0.15464367306093,0.0382216674809478,0.167176595148978,1,0.0085806433260654,0.405068800860339,0.485922364169954
"41",0.0102455642765859,0.732748588337039,0.018459810213969,0.110740026118724,1,0.00710241737688987,0.672709694699549,0.325647672419524,0.667192541674383,0.00811411732206814
"42",0.00736671983609549,0.102465023062528,0.00711860955995845,0.883806384119131,0.288493022921525,0.00743303639175395,0.00717308246708891,0.00551006480251398,0.060195927913183,0.00796251896443207
"43",0.167975507438211,0.0121607465905108,0.0132581598365977,0.00958322455577637,0.152774522210505,1,0.426909574521461,0.00762323042112861,0.0183340456753909,0.00936613002433931
"44",0.519639359832124,1,0.0087820186482778,0.0158518767702803,1,0.478559481139227,0.00854740198319379,0.371076878965553,0.0630141939024973,0.315833152560227
"45",1,0.25992953982907,0.00847291204587081,0.00978837638079199,0.0102773393382371,1,0.00830835357185895,0.838342411659782,1,0.00832462448658908
"46",0.104930940092651,0.0102472186845094,0.0109507072422916,0.00837364562372307,0.00934621799388515,0.118204222161399,1,0.00854843543967284,0.0455832488470083,0.00880268775354716
"47",0.418458308567606,0.0771329512032249,0.206500929202285,0.0154951558638924,0.0254396874816697,0.0118136525712866,0.0247297677653385,1,1,0.00909152851302779
"48",0.975851377654457,0.448569109104816,0.00859813865478077,0.0214429739963213,0.00894555195559551,0.00840582344389542,0.0199537366359131,0.211027665663569,0.0100924791278085,0.0282609830304465
"49",0.0933572374893999,0.825255438926444,0.168928890812619,0.0150247764527525,0.00805923701476282,1,0.13500143208008,1,0.0362210017939462,1
"50",0.00648293290670306,0.00718644243758686,0.00840082501552501,0.00619140543365689,0.0122184180412506,0.00877434566776876,0.155381011349917,0.00750662276536498,0.00588296020800754,0.0122094441180865
"51",0.00818449780459658,0.00968751819016647,0.0101081786977053,0.00974953614002758,0.00989772068606561,0.00742808404288802,0.00925199781560339,0.29084754854011,0.936627067820996,0.00817920872987729
"52",0.0113271068956187,1,0.778340926275252,0.015951680526188,0.782391481027869,0.0463228832578686,1,0.00629416745848541,0.645503968382012,0.0838033460785164
"53",0.00879026151381134,0.00826674378169013,0.00906388820697743,0.612026161446663,0.394273842241646,0.0087489758818822,0.00865544457499474,0.00786727020106305,0.00867184454946673,0.00891306450089674
