"","p 1","p 2","p 3","p 4","p 5","p 6","p 7","p 8","p 9","p 10"
"1",3.75101333303047e-43,1.23561431992369e-43,1.88995889120781e-41,1.79578688258224e-47,2.95629715073817e-46,2.42793095072069e-46,1.45391693905863e-39,6.31369245647433e-37,9.1092000269835e-44,1.72760334683069e-45
"2",2.64139919899747e-44,3.92196450943786e-48,1.65906143111624e-38,4.70593728323105e-48,3.17853120054062e-38,2.44784180342838e-43,8.14022724190737e-48,2.26524656291039e-44,8.37715334799421e-41,8.47167916729247e-40
"3",3.29476512586394e-44,7.60281073323973e-47,8.56706750322861e-46,8.33683957240886e-39,2.03574652085287e-42,1.90205090432136e-40,8.57541655427286e-43,4.05952193691636e-52,5.25473060666351e-43,1.92763917579815e-43
"4",5.85940218463265e-51,1.24434128334369e-51,1.16308085176141e-41,9.93187234116694e-47,2.7953052022986e-42,8.6355187109381e-42,2.31807918293617e-51,3.50186142146491e-45,4.36489924628157e-42,8.0852288111464e-44
"5",1.03107144190001e-44,2.92247646950336e-43,4.87929694841938e-47,1.28078258207796e-43,2.08405448811437e-43,1.14965620581126e-47,2.16652159204908e-42,1.60420470860264e-41,1.59581090396269e-45,2.65886893362922e-46
"6",2.93182737482628e-38,1.14344503945286e-43,4.53474344988313e-44,4.42980358895424e-40,9.98237100120424e-47,1.2068107860985e-44,1.10287046209865e-42,8.73630099499227e-43,1.78539828342443e-42,5.5708403769503e-41
"7",7.03135234972949e-44,5.689392757838e-41,1.99380866006715e-38,2.05707025958659e-43,3.69475752376763e-41,3.24402054472524e-42,4.78370693513585e-47,1.07819258534269e-45,2.34515915009807e-39,4.51056294124679e-46
"8",2.61327340469239e-41,3.64586010469058e-41,6.42586792673756e-38,4.10475390440542e-46,1.08666790170651e-42,7.47919866463835e-45,2.163647697433e-41,8.26178423125787e-41,1.99385557304869e-42,4.00429432547474e-43
"9",4.83002360160506e-43,1.47394919300957e-38,1.57921595069355e-46,1.54579411858632e-41,6.69210095537435e-43,2.71265699991073e-45,1.94203485806664e-43,7.82123902108892e-45,5.8537939861465e-42,9.22985943875753e-50
"10",3.79870628871871e-42,1.44261557728906e-45,1.57900409320434e-42,2.97550037957741e-39,2.83386773689457e-45,1.48818007686707e-43,3.69934238689033e-47,1.91914604564593e-43,1.2681782969225e-43,1.30079712068082e-39
"11",6.61343733648696e-39,5.13760653374833e-45,2.75368052708823e-49,3.30315774799722e-39,1.00629277123979e-38,2.98774191711961e-42,1.24302713445732e-44,2.76081787340096e-43,6.39766994090305e-49,8.27343434962924e-41
"12",3.16838681378738e-47,4.77626278277935e-44,1.70075750720734e-47,2.30929385841812e-46,5.32789927892281e-39,1.23256654244618e-44,8.5730609900935e-46,3.9606297029674e-52,8.63836859123944e-51,4.75804347145075e-45
"13",4.4835698388265e-47,2.1189835714667e-44,7.48952544360248e-47,3.35703209194405e-53,2.56239030125011e-46,1.92966851232893e-46,1.24113446536318e-41,1.72097246021477e-41,2.8614815790388e-44,2.15378602877223e-43
"14",3.1751287853464e-46,3.51546470094521e-41,5.73462962988177e-40,1.2675491808812e-46,1.55680761185811e-46,6.76187000998542e-47,8.47913569251555e-44,1.48599074270106e-42,1.78294692112736e-43,2.15833413926819e-40
"15",2.36300380770031e-42,6.44947166262813e-47,1.11732311495049e-44,7.07363826122281e-54,1.41320989090428e-40,5.69532207317393e-44,2.22741105834822e-47,2.87642514130322e-46,8.68258298524104e-42,6.60984692963123e-43
"16",2.89422037314646e-45,3.27691402020022e-45,2.45737990232566e-47,4.74900166365847e-43,4.18673967374274e-44,1.22755794547252e-43,4.60858481910228e-44,3.46850834802183e-47,7.46230602425231e-44,6.34175685714693e-45
"17",5.63568856944894e-46,1.51116902498215e-42,8.9947531558967e-43,3.08384205188791e-41,1.60732822977027e-38,1.01463019174083e-44,2.20006560921658e-45,2.34302637304981e-43,3.53316114902693e-43,3.64567563557452e-43
"18",5.37984695802054e-43,2.47173021653839e-40,1.09682436900993e-39,1.04527394646628e-50,4.51084176169359e-42,2.90327476227612e-42,5.7513174093143e-44,9.18590948451864e-46,3.65874716882204e-43,2.00686112045422e-45
"19",7.3956957436521e-48,1.6192399535957e-43,6.94041447319903e-43,1.55349579248174e-43,1.26350525217613e-44,6.60868450783798e-50,6.71736313195322e-45,2.22906578560187e-44,6.30768849487833e-47,2.25537818575799e-47
"20",2.78418147121945e-49,1.32722334770282e-40,1.28349950252262e-43,7.6957344563252e-43,8.09173794250788e-45,2.00795243129537e-39,3.44822360265988e-46,1.34679687159961e-42,1.16698040932885e-42,1.15619684386527e-37
"21",4.24023970867752e-47,5.31477032853955e-43,2.25312795620068e-41,1.3048410158037e-47,5.73974501003244e-42,1.98591675691916e-46,2.13364448811722e-39,3.69894938981273e-46,6.14155064180126e-42,1.18609718580056e-49
"22",3.12777940952349e-41,4.08920520157887e-42,1.12840008647316e-43,1.84629779957908e-41,2.0149380804062e-47,9.43700268725108e-52,2.59819189462866e-38,1.34898845320926e-43,1.54468439642981e-49,1.24219807114244e-42
"23",5.72713003462869e-43,1.55888523810527e-40,7.30453082241239e-46,1.38684893518539e-43,3.43232961147745e-44,8.30354207827256e-44,4.56714278482799e-44,4.7645376801981e-44,8.76258794968898e-42,4.39262779964533e-42
"24",1.49727015672568e-44,8.83739297209786e-47,5.30487916870894e-44,4.19795536539705e-51,5.27108097915391e-45,7.75536385281649e-44,1.67058867408864e-42,6.08449847316541e-41,6.47316717524766e-46,6.12862507766818e-44
"25",3.83722537849395e-42,1.40008258014972e-47,9.94452892214832e-37,3.751079792944e-44,2.79883876598828e-42,8.12397559646072e-45,7.19676519496121e-48,1.44095423974742e-48,1.54360439601441e-37,5.80463598429006e-42
"26",5.46234599869979e-37,9.4519724621935e-50,4.31500802418457e-45,2.75440998017522e-41,6.6986099921918e-39,3.13401063597709e-45,2.79116546514658e-46,3.30549340602956e-46,8.77906429165563e-49,4.53968588403309e-45
"27",2.21817271441665e-45,2.3985673660434e-45,7.97166068604497e-52,1.12786808734886e-41,2.19843266223012e-53,1.83433315857381e-44,1.66233706886504e-41,2.28991140928608e-43,3.43748078205146e-43,6.69965343166844e-44
"28",4.50546404966687e-47,1.00790832906498e-43,3.82762674726459e-42,4.13934326247776e-46,5.65387889275879e-42,1.64311741195334e-46,7.75631584868256e-42,3.63555958627672e-47,3.06658413843894e-50,3.51829635748518e-48
"29",9.07669295831029e-42,8.34709556448784e-41,1.47479686286909e-43,1.08590231968782e-42,1.63172696302726e-43,2.3627697515996e-41,2.23708833625328e-46,1.1331227868792e-45,4.81943989307892e-39,1.09822508957762e-41
"30",1.44285272976751e-46,3.4499640250508e-39,7.48348014531198e-41,5.83897524167932e-46,1.01096849061474e-44,1.46141797094079e-41,2.06865536463678e-44,2.80937356154007e-46,6.79509267294032e-45,4.8548879531324e-42
"31",4.0053532382422e-42,4.27987760501192e-44,3.37901234388916e-40,6.01556587246716e-45,1.76932650846822e-46,1.14207135485013e-45,8.69740621214627e-38,2.43713472639378e-47,1.44365457432815e-44,4.82780654959205e-43
"32",4.71862244923833e-46,4.94569312827005e-49,4.67145022786651e-45,1.80007438617312e-43,3.46637264906258e-35,3.19374718813751e-41,1.77842611414248e-42,1.26694723400935e-46,3.69144980441406e-43,1.71103465499999e-48
"33",4.82297262695588e-45,2.70796586953616e-44,2.30090096790752e-45,1.27137938089555e-50,7.38036313580445e-40,1.54886022688733e-48,5.41261967198434e-44,2.72663485646338e-45,2.32837143372758e-45,4.37538497158033e-38
"34",1.21410548379733e-47,2.10602152555462e-42,3.31664474461242e-47,4.49359102310328e-42,7.70310176329218e-47,2.37647472561299e-43,1.60498373707328e-43,3.92928541353122e-47,1.00863801870224e-40,4.86686702627665e-43
"35",4.23861194652741e-44,1.59009645521241e-42,2.47219302154431e-47,2.48503331902685e-50,2.60182152153315e-46,2.14153582655717e-44,2.30875597055063e-41,1.69387765049107e-46,9.19960670640977e-43,1.66328319310503e-43
"36",3.88098361531868e-40,1.12884870833859e-41,5.402046750171e-45,1.12173327434425e-41,1.85024995173313e-43,3.82907600165966e-44,1.12468059063062e-37,1.91871197084437e-45,1.48228977079248e-37,1.18917121830381e-43
"37",2.64046897869436e-37,8.03966617874982e-46,3.74688770024891e-49,1.28047699822756e-43,4.86574360463195e-45,2.37437805068052e-44,1.13756752945269e-39,5.6422586679157e-49,5.41081644801866e-42,3.46479474760154e-44
"38",8.12281167518142e-42,1.97395090015206e-40,2.67093745079377e-38,1.15155652831469e-40,5.2467549198259e-44,1.53505187270525e-41,7.61466750707131e-52,1.0189453159679e-47,3.53743359973542e-45,1.75886492651048e-40
"39",2.9239262978601e-39,4.13739575023919e-40,9.15171750935416e-45,7.75500012400238e-47,2.54387230462553e-44,3.53839672985366e-41,1.52250763565618e-41,3.86132260926078e-50,8.66427047323817e-44,5.0238989569121e-42
"40",1.79349226016103e-43,5.40676109358251e-45,7.06093445538885e-45,4.58893847730903e-43,3.60657648159403e-46,5.23810440076535e-48,3.51313322128513e-47,8.22964655080294e-43,1.62127935280784e-39,2.90330556898317e-45
"41",2.76238535130881e-45,1.11581339931385e-38,1.88757570812874e-46,2.63174713253326e-44,5.79835475547645e-37,1.82608188460397e-49,1.07923682728827e-44,2.09367859823135e-44,4.49357908690104e-45,1.36115362861899e-45
"42",1.03909302652615e-43,6.96739962811149e-47,1.93147547643184e-42,4.05058354902165e-44,4.76818239583132e-41,1.58625027608556e-42,4.25865160219478e-44,1.62418641773213e-41,1.35916998622876e-43,1.10431089824779e-43
"43",4.64892730494957e-46,6.27747024130235e-41,9.96212941523461e-49,3.08843034878304e-45,1.63290415929624e-50,3.44231021321779e-42,3.20116809611058e-40,3.07590139895678e-42,6.8993100613674e-45,1.92441703258144e-41
"44",1.34462164627e-43,8.16202058862632e-42,6.99500180952693e-45,4.10093849645853e-45,2.20921616807452e-38,1.67884701498406e-43,8.96625164306794e-45,7.01957788979502e-43,9.65239548575346e-39,4.75923636525764e-43
"45",4.92358428390448e-45,4.89232459118126e-43,5.28536001246495e-45,9.37505707445129e-42,5.43348252054786e-43,3.12358275196123e-44,6.24375942370412e-39,4.97131338123667e-42,1.50806636372476e-45,6.79395881823689e-49
"46",1.44292818686851e-42,4.8891232283414e-45,5.07125534419349e-43,4.09417677211215e-41,2.39411324378714e-42,4.11486380380185e-45,4.25603000104548e-46,1.42951466512609e-47,8.38570105894202e-44,3.14895327776737e-44
"47",2.35480322249152e-41,2.02490643799795e-42,9.72506979142772e-40,8.32499815071322e-46,5.85605366528144e-45,1.41433954905551e-44,9.65703523674209e-42,2.42785784096237e-44,1.07076752413016e-43,1.75700824037689e-47
"48",4.2492530402169e-46,8.94121715722804e-42,8.54622371270602e-44,3.66592640300932e-45,2.23110986621508e-40,3.50601119813083e-45,2.31068618475487e-50,1.85997066031313e-45,5.01171922946489e-44,2.90040559040483e-39
"49",4.72592161191297e-46,3.18843068563618e-44,1.67967733807856e-46,5.47502268193071e-46,3.177615876376e-43,5.72928120600437e-45,1.31867663150624e-43,1.82591238011635e-50,4.71176344759927e-43,3.93017950255886e-47
"50",2.26766001250852e-47,1.93364055452152e-45,9.41115869248228e-43,1.38372368341061e-40,4.23652072228622e-47,3.32226645210814e-40,4.82331367470117e-40,8.06465643188989e-47,9.39990893701606e-43,2.41215938040747e-44
"51",2.93214076068852e-42,3.38292407244629e-45,1.65047030074162e-44,4.66524272641106e-51,1.55563415180502e-47,2.21409599876454e-43,1.50555614439234e-46,7.44282038683933e-46,5.50278457655448e-41,3.97231310935508e-38
"52",3.89240804095529e-47,1.33029765072644e-47,5.45326807651658e-42,5.7310535481156e-46,5.21182964885705e-45,5.88439518120418e-44,2.51753420970015e-39,5.17487748854798e-45,1.96690164368523e-52,4.05852804588029e-42
"53",6.1895868509689e-46,2.00684247428558e-42,3.18332286082034e-52,8.6962609376812e-42,1.2544442592207e-43,2.67509125547741e-48,4.52174260937275e-45,3.02620349133727e-43,1.53677892219687e-39,1.02325170530003e-39
"54",2.29066358917117e-40,1.08406474687101e-46,2.47264143374193e-46,1.27708989289954e-51,8.15980035624972e-42,1.05012016752786e-43,7.29124086164321e-42,5.93796442608557e-46,2.01547178852326e-48,2.12607957221703e-46
"55",6.62865246444823e-42,1.32903239679322e-39,1.07118722974891e-42,1.34811303836803e-43,1.08712479020996e-46,2.89117285466576e-44,1.73514460632635e-44,5.78881959551704e-45,2.02104505200895e-39,1.2283602303149e-46
"56",5.26463487186237e-48,4.50123948081337e-44,3.28209688308052e-45,3.00152027461048e-42,7.21379255392763e-47,1.57263741149797e-44,1.45882771825935e-47,1.64994089563817e-39,4.99796475030737e-46,9.37817809135805e-46
"57",3.25698051184417e-50,5.69630577992328e-42,2.74693000153964e-40,1.23244338994732e-42,7.7589999720576e-46,3.07984302093234e-43,1.3140701561277e-41,5.73788721466157e-46,8.5105810651073e-46,9.07591108133993e-55
"58",3.528892208499e-38,4.31561088231048e-45,1.95889377757345e-42,2.99076754835555e-44,1.11754834880381e-48,5.32351437197224e-50,3.3788551103089e-40,3.74406973268209e-44,2.40789249487545e-44,9.29462004251688e-42
"59",1.09056296231454e-42,8.64287606074817e-49,3.99442133625117e-39,5.66820858114597e-47,2.34571150465893e-43,1.07715921264004e-44,5.3047467645012e-45,2.08595201337671e-43,2.78758727219665e-46,2.07936265575192e-46
"60",2.03202713603102e-42,2.35875215081881e-45,2.21345319816548e-41,9.17231075417837e-50,2.01900048585323e-44,3.0586489800787e-46,1.87583798714016e-42,1.04441284410231e-43,8.9119908729639e-40,2.78748821724982e-44
"61",8.21621225435904e-41,1.09643688399381e-43,3.52935858962171e-45,2.24655468766922e-43,9.14708684768605e-47,1.42610884372911e-43,7.87331020193359e-45,3.56036649718994e-42,2.12769984703972e-42,2.18099925102656e-42
"62",1.60438904441118e-44,6.48883208613536e-41,9.30218971357603e-43,1.41374822893633e-46,3.79263991420547e-45,2.64546008221876e-45,8.0510059127376e-43,3.13696198531016e-46,4.50495200508125e-42,2.3113044078493e-49
"63",3.38362438540982e-48,5.91224411505783e-46,3.6710914279e-44,2.80280325506835e-42,1.21678387836356e-40,6.19882278616322e-46,1.98384413813617e-44,4.69958714663978e-43,1.11001948396954e-44,9.18444570580203e-48
"64",8.95538886426805e-42,1.175362378348e-39,5.38043097810408e-43,7.51431320032105e-42,4.79303379669568e-42,7.15776958747897e-46,5.98096488692086e-44,8.4687576681035e-44,3.50338068435598e-43,1.39588915701309e-44
"65",2.84352862840608e-39,3.22584983618998e-43,5.07982617304528e-36,7.03485512690692e-45,4.49899094530952e-45,1.01815061602837e-45,4.09255028112728e-42,2.62720292600811e-49,4.93446202448949e-40,5.60729954909373e-41
"66",1.3160905863293e-38,1.34899126473438e-51,2.46131087500113e-49,5.88091287616219e-41,8.9475880587469e-47,1.07909594870795e-44,6.28653238376182e-45,5.19623870571397e-44,3.7185873290344e-44,2.16665305897166e-45
"67",1.47829076653127e-44,5.31020603962852e-49,9.67489114316424e-42,1.9275652279905e-46,6.35123717595585e-45,9.93139282494546e-41,2.9895409030036e-44,1.46920541416443e-50,1.60017910497147e-40,7.27798969898512e-42
"68",1.51819289347538e-43,4.00625507362356e-45,7.32760239753434e-45,1.25279668930148e-43,2.53851964830756e-37,9.40142805795829e-47,2.67235730360689e-44,4.58976457708131e-44,5.93615125281947e-42,1.04252391184033e-42
"69",6.34170931768903e-50,4.72285968165161e-43,2.95657305461363e-45,3.02526150646006e-46,4.56248188337279e-44,2.07970381367855e-48,1.5805846397376e-40,5.07192508898255e-43,2.35215391808899e-42,3.71885588889302e-41
"70",1.2094855800732e-44,9.07666228966067e-48,7.37290594852423e-45,1.12236005342196e-40,1.61106426861894e-41,8.33698350704677e-39,2.60232409520868e-46,2.91039203241311e-40,3.6200338704545e-45,3.83112735975177e-41
"71",1.76414263746471e-43,9.9475477753782e-38,3.42557108006419e-45,8.33137239750161e-43,1.05613003023489e-46,1.5894637637312e-39,8.16833685901073e-46,1.19244103108821e-38,7.02294460104984e-47,4.40074820950776e-46
"72",1.72674210269453e-38,1.59658791082418e-41,6.203442417046e-45,5.27537142245969e-44,7.04362204918729e-43,2.10041152718872e-38,1.12156079928884e-39,3.31623930725044e-41,1.2411618794007e-41,2.0625025874757e-44
"73",4.12593429839494e-47,2.36009940119468e-44,1.3508999294474e-45,1.36201284431602e-39,5.98953524879193e-47,3.07638739443699e-41,6.87287297537645e-45,5.23601149583025e-40,1.51281145059397e-42,1.07991793107898e-42
"74",3.33480872706424e-42,2.26368647802608e-44,6.29185116564647e-44,1.19961262428284e-47,1.88969706552247e-48,3.53052926897087e-44,2.03849716799121e-46,1.10028914065805e-41,4.05908404240408e-47,5.82432974989528e-45
"75",7.2457666723523e-42,1.9251149882241e-43,4.76006299784171e-47,1.23048423643913e-42,5.55069445601077e-43,6.91372074566406e-41,7.15040218861025e-43,5.13212306194059e-40,3.82714576277184e-46,6.10228597859664e-41
"76",2.65749391941478e-43,1.64836806474714e-43,3.50012627567218e-39,3.0856069561346e-46,5.64994024562113e-46,1.37791895250827e-40,3.24838452558085e-41,1.30983288595345e-42,7.14562392402311e-43,6.07820381590263e-48
"77",2.12955505578506e-50,2.420989129702e-50,1.96241857210665e-46,4.00983657440949e-47,1.50009411100481e-47,9.52408209340714e-47,7.56870414392842e-46,1.26945053069448e-48,1.34899972228966e-44,3.07322286552553e-43
"78",9.62357309657252e-43,5.16495661558792e-42,1.12035725219633e-41,2.38873059216444e-40,6.62503713823533e-44,1.68078033015249e-45,4.79194499810906e-48,1.32330855232702e-41,1.09352116385212e-42,1.09992815024108e-42
"79",3.40721687137332e-40,7.56794992145757e-43,1.06432212549815e-45,1.31811540160691e-44,2.83616276932952e-43,1.96547128974454e-44,3.97766884021443e-43,2.97077032602185e-44,5.47638888037187e-44,3.54258242856012e-45
"80",2.32310275212453e-40,2.69276771516767e-45,7.87521973205303e-41,2.32253895733144e-42,2.5665240908067e-40,1.0868491482894e-42,8.65272884249217e-38,1.41187619680998e-42,2.02673507948773e-43,5.40426495373322e-45
"81",1.20534033243194e-43,5.96144978925652e-43,2.34267131680552e-46,3.81988135164712e-42,5.19465100451095e-48,4.0820913337358e-47,1.91360756285267e-39,3.60241588690087e-48,2.63694077159347e-48,7.92548967046201e-46
"82",2.31406527139972e-43,4.45154436822765e-44,2.09564214977379e-51,6.009791101286e-42,1.61314859058775e-40,1.55418870939743e-37,4.6275435572336e-39,1.82877146317632e-42,8.41794487353689e-41,2.16282537590171e-44
"83",1.63070162346408e-42,6.79096169016476e-43,1.9397368977033e-45,1.46019551013809e-38,5.81846991602518e-43,7.52825513181615e-46,9.3943645202063e-45,6.42533091074901e-43,1.41983543364892e-47,4.20127038018108e-47
"84",1.88772115222949e-45,3.52260623175792e-44,1.35912785731493e-45,5.44522113524124e-45,2.48433397756589e-42,2.94025807126552e-42,1.25440855439621e-43,1.00761526062091e-41,7.05241273267113e-40,6.93839943204355e-46
"85",7.60598268418116e-43,1.24645407734788e-44,3.55031187190827e-46,4.68178774635026e-42,9.17130978589255e-43,3.74873104167569e-45,8.56130800728656e-47,1.52053554647215e-39,1.04489049254822e-42,1.4979186547565e-38
"86",3.86145027276162e-42,1.24298209182116e-40,2.26586106750814e-45,1.01262630493909e-45,3.3408642089403e-46,2.29457743346419e-41,2.08834742945385e-50,1.58118563902401e-42,2.76849255731524e-45,6.61029603378782e-42
"87",3.76571069639559e-41,1.789439357575e-41,1.703295287551e-41,5.07844267971064e-42,4.72791118878326e-39,2.00066223149788e-42,5.68108096371177e-49,3.75628414084153e-42,2.88077238490113e-50,2.51452962260911e-45
"88",1.07403901391811e-49,9.06864235350764e-47,4.27520729875599e-41,6.00007890071844e-50,3.5488368638632e-43,1.49638804810432e-42,1.14305702339247e-40,1.91390646009119e-41,6.14747060438144e-43,1.41786597664985e-44
"89",2.71919190845381e-45,5.54302602415582e-49,4.73150866742205e-42,8.8870245788532e-43,1.48792087857629e-44,1.08043196567135e-42,9.89897634927593e-48,6.90315934298205e-44,4.44144946676607e-47,5.87578643173023e-47
"90",4.00883616214248e-45,1.51717584588438e-45,1.25350784875925e-40,4.45284286616561e-47,1.2045288642324e-43,8.0204436308341e-43,1.93317759156269e-48,1.16202041223203e-44,2.39505983936234e-46,5.9972800127378e-43
"91",5.02282602410887e-37,1.33677708883221e-43,1.24763509160603e-45,5.5887380389713e-40,7.02232928843892e-40,1.61724340185924e-41,1.26709818277071e-43,4.75323416106314e-47,1.50401563066777e-42,1.90426466608578e-43
"92",2.36869713133637e-44,3.2838224934809e-42,3.00025578755899e-41,9.82631794662563e-44,2.08600287838809e-41,3.45714578095716e-46,4.6387851360817e-50,6.31266732600833e-51,4.54536931886166e-45,1.05586644518458e-44
"93",2.28004636698394e-43,1.79091097048207e-42,4.08642992329449e-43,7.2016548852176e-42,2.20329544493773e-39,1.708895899998e-46,5.9511576551589e-44,1.66896266674923e-42,7.38990700605845e-48,3.90641922846835e-43
"94",2.39167994057212e-40,4.36087015468083e-48,6.89479937252575e-46,1.64492147937213e-37,6.48145511182987e-39,3.36119593820066e-40,2.12046343788886e-42,2.30332225216522e-47,1.16139363502759e-41,3.26798700160995e-45
"95",6.74889765449417e-51,4.15732704184889e-39,3.98575022959316e-42,1.05056889092037e-44,1.36164470116629e-41,3.99008120328336e-48,9.49942859114774e-44,3.51087967325335e-47,1.7295622992724e-42,1.23688364716548e-39
"96",2.76985790038607e-44,3.5578928541742e-44,3.18006190419448e-42,4.17231807509463e-45,3.32432791734035e-41,1.04525398997772e-39,2.17309672453558e-45,2.26601239902619e-46,3.2947549045235e-46,6.53013665968482e-46
"97",2.77380167125162e-42,2.45212313760929e-40,1.88500960778798e-43,1.01305632536399e-37,7.91489289029947e-48,1.13245104793503e-46,4.13299745270924e-42,7.3843266394161e-45,2.39238814472741e-47,1.7433857336146e-44
