"","p 1","p 2","p 3","p 4","p 5","p 6","p 7","p 8","p 9","p 10"
"1",3.15358475788674e-06,1.1098115355157e-05,0.000226140935773,2.13830301243334e-06,0,0,8.48703943727713e-05,0.0045581566419175,9.26851709293075e-06,1.32394981613437e-05
"2",7.8593539361016e-06,0,4.5174380606805e-05,0,0.00112996997172277,4.13836318129412e-05,2.13754001376909e-06,2.72757109887056e-06,1.85266387991989e-05,0.000507792374119354
"3",4.75165461699678e-06,3.51323184233365e-06,8.0055823297176e-06,5.54056121937485e-06,3.8118140813781e-06,0.000106230190630496,4.24979296176353e-06,0,2.94519699428619e-06,0.000122630618906716
"4",0,0,3.84124394359198e-05,2.85824742662921e-06,5.89439361997623e-06,0.000130816476345164,0,4.46300074941064e-06,1.50012927694343e-05,0
"5",9.93978728480727e-06,9.01045581902515e-06,0,4.17093848947836e-06,0,0,4.6448940604793e-05,0.00155557980923215,8.84370229936593e-07,0
"6",0.000477438015813458,0,0,2.07407495951273e-05,0,2.98006433241405e-06,1.32702661611583e-05,7.79772915724397e-05,4.93779228011304e-05,6.90557919682533e-05
"7",2.38260219553865e-07,0.000711560058267224,0.000885558548583854,1.68688172058618e-05,9.27300374198303e-06,6.92226690490738e-05,0,8.90147272447628e-07,0.00534744141305699,0
"8",1.58813649465683e-05,0.00101226433435742,0.0374418370654995,0,3.58727994054231e-06,8.45914678193616e-07,3.27397166233201e-06,4.05685145389301e-05,6.27270824904436e-06,6.19171856979239e-05
"9",0,0.000969699718178174,0,0.00107678719631721,5.98333520440697e-06,0,0,1.74117321838363e-06,7.64688517296275e-06,3.49093965734681e-07
"10",0.00016491882893388,0,0,0.000927215994960595,7.09463850478986e-06,2.50020589782629e-05,1.08771389428775e-06,2.00998248001127e-06,2.36129083874825e-06,4.08098177649974e-05
"11",0.0013712969665739,2.53202624782567e-05,0,0.001711072226105,0.00295985747453043,0.000315182647790513,8.09063940754307e-06,8.60733773467848e-05,0,0.000123634686754581
"12",0,9.15806233101613e-05,0,0,0.00725360812814679,0,0,0,0,4.19015631836217e-06
"13",0,4.61321316513885e-06,0,0,1.00975308969797e-06,7.82934950127601e-06,5.5299105690132e-05,7.57698270293927e-05,8.29968687221516e-06,2.59960169766149e-05
"14",6.01356527962782e-06,0.000199259307575139,0.000151622912215488,0,0,0,9.05195729816732e-06,8.51636705234693e-06,1.14963859916273e-05,0.000590885942127972
"15",1.22450310908739e-05,8.79046146384788e-06,7.02823741038916e-06,0,0.000975157206481225,9.28013802803385e-06,0,0,8.90251124030517e-06,1.09291560783653e-05
"16",3.52457512853288e-06,0,0,0.000366302308590472,2.68900090147906e-05,7.72929468728645e-06,4.28674479946434e-06,6.15824720051616e-06,1.59081104187386e-05,1.25527176619844e-06
"17",3.56136800050422e-07,0.000210445803575765,7.16064681682838e-06,3.77895929336569e-05,0.000882164352166592,0,0,1.23807538313647e-05,9.59883886666457e-05,1.61386282354625e-05
"18",0.000100931368783086,0.00100481849626899,0.000110726023511809,1.37907403052751e-06,8.38435198546872e-06,6.51856356770342e-06,1.69946517678543e-05,4.57131104714126e-06,7.39281194350738e-06,3.90596077903815e-06
"19",0,8.86852757897572e-09,8.17999485525078e-06,9.00085798660744e-06,0,0,9.77563815007798e-06,5.87618732561523e-07,5.34055006962131e-06,0
"20",0,0.000917923072498716,2.17871525975966e-06,1.24335020226241e-05,0,1.64924192643801e-05,8.43647166182127e-06,1.38787725618705e-05,0.000378109777000146,7.80415948810065e-05
"21",0,4.28450433000993e-05,0.000237744246063043,1.63975022182683e-06,0.000168207670568132,1.43002815589099e-07,0.000910293396856998,3.03895911346608e-06,0.00136014936058759,0
"22",0.000183257666539594,9.17151819379569e-06,0,0.000447878166728533,2.21827531932117e-06,0,4.36387676103767e-05,9.33549372861275e-06,0,1.81066108317918e-05
