"","p 1","p 2","p 3","p 4","p 5","p 6","p 7","p 8","p 9","p 10"
"1",0.171039766375613,0.208226177717165,0.178777788381925,0.446105288163994,0.226146565679131,0.387829513981716,0.151722991286789,0.211850608903431,0.254577864438553,0.584687570162067
"2",0.0105414243950667,0.907370042504469,0.71745756350239,0.978646520272292,0.836467706717255,0.151410714332161,0.0790600118809662,0.751846873052772,0.163142794573521,0.972725013023834
"3",0.000759684388122602,0.000945374986595179,0.000616594476176209,0.000592245036972483,0.000678770443447857,0.000522627895463838,0.000556151647369262,0.000592746860762571,0.00196902686254041,0.000765349659479932
"4",0.269119769658761,0.150898208022542,0.39002945748893,0.21580844060325,0.060485540174479,0.327748866567509,0.300330878370114,0.139624330067386,0.907269242584284,0.15831340536837
"5",0.363071493775376,0.32635088397852,0.168872468218119,0.0155647245973966,0.028572844402665,0.234219024888006,0.364677303726984,0.00293996481780173,0.00441292549627897,0.0595117181962509
"6",0.0188837831588394,0.445495342417302,0.0903620292210708,0.117756482453167,0.621743482045822,0.14579639678738,0.393218242824814,0.227373753820169,0.525103905550246,0.638721534349025
"7",0.515817558331008,0.21177262060368,0.140115973832718,0.148741811289043,0.0644817974600028,0.931894304208526,0.164272394400023,0.842832916782365,0.66551696060214,0.0330322079759523
"8",0.318906521590469,0.104452753702506,0.694372832619182,0.340959748210685,0.483470655288978,0.00477663215033811,0.34369694148011,0.410705161040874,0.255999743643604,0.475678888860405
"9",0.319055774405853,0.19189595948478,0.0116770094770465,0.370268608177599,0.292976291535785,0.246164924896809,0.110064118345716,0.293709539626269,0.520437777065547,0.013506923876684
"10",0.00211300272129512,0.695755890118479,0.568065561670795,0.136184535014026,0.0017883824149772,0.661747522022648,0.0452896167611138,0.590831437595284,0.583178866588621,0.0127638246393331
"11",0.381185544743936,0.904802541086007,0.664842378194618,0.0322079245367629,0.384590544411625,0.029361231793194,0.748298120318042,0.034163924620742,0.836317750526577,0.386310615095356
"12",0.656868049366559,0.585451718471268,0.0353799404707549,0.0473434946281175,0.011790914004491,0.0798437616936486,0.599277996248314,0.0633056722012249,0.132115200073789,0.0946361406946842
"13",0.0329886498239322,0.779615178410648,0.0206582460036409,0.809022348364746,0.0882955834409123,0.0499300295271969,0.0690397550574455,0.00425925568287177,0.00405958212381141,0.0786785590214413
"14",0.452323541639857,0.436109737710031,0.612457468668152,0.00605488643230989,0.219579089841859,0.408590301009723,0.280287985587115,0.236999995256251,0.250637510158315,0.269656594052066
"15",0.495913394290599,0.257726310271118,0.000633108344587453,0.969754551537647,0.165612961483766,0.000525987778437071,0.499371316836823,0.338163403537547,0.0157796046581293,0.546002791220424
"16",0.0133901850365056,0.203870280600722,0.0795167438115766,0.0469042625538255,0.00778831844000733,0.000818972712691845,0.00157529424913758,0.0100514732406822,0.0932865537227232,0.177149568230685
"17",0.0156861377369389,0.251517901055399,0.851181718413141,0.743210723121369,0.0900239107979059,0.441014378527303,0.00784796535497265,0.0771362798048218,0.530167109969251,0.0492976238182797
"18",0.751013141071233,0.704215110210012,0.307657969351647,0.682524828644402,0.363663287808414,0.325055653077266,0.580903535503537,0.12194977968023,0.700697939959698,0.0351327334761647
"19",0.00055469933699837,0.87280150104994,0.00830705571108196,0.000646931533672122,0.234514224651367,0.00213245749625286,0.00459183493909196,0.0488167546952827,0.782502072408897,0.00209146158323087
"20",0.331053441982245,0.287709874122153,0.0511404481462942,0.358297736144629,0.418145043782148,0.247032174975205,0.165024576435434,0.41089261251988,0.448781336401939,0.441615575497529
"21",0.736884683261268,0.561917538012316,0.639628783147298,0.145359178492597,0.481951781374542,0.723299261103934,0.0155819612100491,0.599587548841374,0.0762253016042896,0.615833466562963
"22",0.285844866239868,0.4137041049372,0.835098481158148,0.0755301813343731,0.922425743637439,0.444670978506818,0.553278730542739,0.699789114452106,0.393889167465852,0.0170211620304623
"23",0.375663179558717,0.393186616122281,0.310720539079995,0.555402089888104,0.0898516820324467,0.141707964058244,0.592582500763725,0.640783097803091,0.454645841251539,0.203510135201568
"24",0.189245281775657,0.3909661045482,0.0637654527400622,0.435715138718465,0.0964295824751261,0.598071240236304,0.0256492456266762,0.131051605834575,0.0103895512050737,0.639159983995089
"25",0.0859084392233859,0.050032736142565,0.08908633579579,0.837333772861245,0.0151042773442166,0.0946294654286399,0.0118897810908536,0.57283421010454,0.772000647584088,0.172018159529647
"26",0.0303998876834064,0.845131902859424,0.124276992557021,0.141329197948664,0.635641965571556,0.0889449992006808,0.0017689906124828,0.226699489395769,0.0330405039113614,0.0636486554206048
"27",0.00450839245416807,0.00373889736900275,0.0100153296109233,0.0017745445326174,0.0132083118622512,0.00394964773567374,0.000639620414193685,0.00144932298715178,0.000588668865514998,0.00432275377360794
"28",0.536180694806488,0.0345319909205404,0.908450618294048,0.234221101059715,0.00257608170374978,0.00377940179519955,0.23527061791597,0.466192154746996,0.0308600509321706,0.155261439662139
"29",0.00192475691703996,0.286135721596979,0.941660255456052,0.00628213457727395,0.889664585724458,0.00258018892159871,0.000552291720919363,0.00132088452546524,0.00113517499268543,0.0372339005299459
"30",0.945617588899812,0.823755647103557,0.854483423297474,0.00327368212544785,0.0396975113113938,0.000984909313618992,0.0476905437153136,0.0975228029106936,0.00275204564205412,0.881648948822724
"31",0.370309567773481,0.219509028704557,0.44458569178466,0.017820089172614,0.274623647896024,0.0035672982505736,0.494325307709241,0.405464609845257,0.00168788754246149,0.30173857076202
"32",0.749127982242925,0.0884463424641107,0.566602551579444,0.539872827843337,0.0045937478594055,0.243936277395354,0.828946275523263,0.193397421763876,0.761210394674476,0.730838792286596
"33",0.000762626112303262,0.0110213966464037,0.0371395365084326,0.00260740100490392,0.00353070954039372,0.0187716645297393,0.0530201741414366,0.000552182054996112,0.00152283904361051,0.215513801003251
"34",0.0124095253469907,0.868843093809848,0.00242275371512963,0.187436977939643,0.0905887220989064,0.0375879075871904,0.339917506719422,0.0680225440180194,0.132291208718804,0.876597821518319
"35",0.0991528536244414,0.865019848478661,0.773836944975954,0.0183011672869608,0.00609316367588969,0.14298538659892,0.782900583974298,0.299933386385546,0.0950005544163542,0.100209694122652
"36",0.979761794059481,0.784741572273341,0.72725345177822,0.496925495034403,0.00602808880526573,0.0778931491040594,0.902877306371803,0.948990110920511,0.968612702950822,0.994380696783228
"37",0.000674735006770009,0.454873974641949,0.218073703617382,0.0825445721995146,0.166476934249198,0.507668150254338,0.0251424838812604,0.563272316469789,0.0810752615587986,0.00162997040547005
"38",0.209098517822805,0.260954606962079,0.246964861404281,0.0415699867948838,0.0653149644526738,0.55383002462822,0.301172078788874,0.00139162062266551,0.117147419017981,0.201589252022877
"39",0.668158827354336,0.0405782260556911,0.556466391285077,0.239823326553326,0.0158166840812213,0.520049864972073,0.314369602813623,0.0426099538100735,0.0282557138914613,0.0186555974478698
"40",0.867371447194737,0.0881842832272829,0.740021809435244,0.652146556880546,0.442605547186955,0.348598986209579,0.576539118389749,0.285937333063509,0.799159156985544,0.158266383114337
"41",0.890665913837297,0.0873404174823919,0.014264306224038,0.910889792532211,0.0323233675165185,0.711074235506365,0.115953638647884,0.619581983817281,0.0226556022243645,0.000880705405047067
"42",0.750997976829599,0.664584528282512,0.0353763121484773,0.852282899641052,0.67478957768468,0.503751060098613,0.112072784400843,0.0122064901871767,0.00189142967292113,0.363511161679626
"43",0.657746055411615,0.805040969935461,0.336072669204445,0.0362863136210585,0.131583125760077,0.535339684518135,0.0410699150024338,0.0591356710381835,0.0367292509491561,0.588326720740885
"44",0.0505049713321973,0.738136674103418,0.801855969194599,0.695390794539489,0.762287786137968,0.792803434574847,0.778331657928436,0.873646742524435,0.904750184358692,0.118820205448666
"45",0.00803998597634028,0.000875610121892566,0.179627193600996,0.477386046547319,0.031408598607239,0.163972771310653,0.122747895477653,0.0268410010670009,0.000968238850054441,0.167900905552623
"46",0.679387887408078,0.755104099681353,0.305141934706745,0.563197272873633,0.728029322929809,0.00213054135667779,0.724420283243556,0.790195990964486,0.106966603066333,0.186742345735299
