"","p 1","p 2","p 3","p 4","p 5","p 6","p 7","p 8","p 9","p 10"
"1",7.88613444165539e-12,1.08212172016511e-10,7.16162919674852e-08,4.52776170437425e-08,4.25057550269953e-12,0.826649287920823,0.285065521228315,0.314352842255943,0.000952501153607155,0.0860267705009066
"2",2.27914620537526e-08,4.00413538128978e-06,5.52048726049108e-11,3.34115788299843e-12,1.10176211919287e-11,0.202309616714409,0.005874116521347,0.401181338837615,0.910451134076732,0.0257570189449901
"3",1.18714815930853e-07,3.21353594831077e-08,2.54319626067081e-08,3.25858543658373e-08,2.13249900175113e-12,0.0436712611389778,0.595183353079909,0.275224647538866,0.257733567776189,0.170016663079757
"4",6.68137895089869e-17,3.26493634174962e-11,9.22512348823991e-11,3.31391982730164e-08,1.861666657377e-10,0.0299554963920659,0.00594595444636576,0.476832665763692,0.00909479904608376,0.970544794864664
"5",2.22512955894865e-10,2.64009399967836e-05,4.1438420026956e-06,1.83460147024445e-11,3.11155657470489e-13,0.304617513187525,0.23753297431252,0.0218043941426078,0.542634571824444,0.968959238884689
"6",1.45787348391435e-08,4.48414221127616e-06,3.69206123375088e-07,0.00120724751316265,5.79902778501594e-08,0.000336990336964823,0.275825483301305,0.848732006158154,5.39345199017463e-05,0.0581737353631462
"7",1.98442728342948e-10,1.87036662911318e-13,6.30192800354371e-08,5.20418407945633e-12,1.67582977841882e-09,0.0389750556788367,0.0883860182549231,0.0115250584147082,0.137524151957586,0.044852582312472
"8",2.39429093851205e-06,1.91599464221182e-06,0.00037857370292733,8.78752477515072e-05,8.09936489044582e-08,0.089082175593234,0.0287761413467633,0.845497468289234,0.0156109748859317,0.779671571776997
"9",5.80829351601448e-12,4.74571518173224e-06,8.10419152586897e-13,1.34463968083304e-10,1.5164301347164e-08,0.000168973175900514,0.204563611760554,0.867991087165259,0.00582115134583293,0.0418233872048147
"10",1.50378095448569e-08,1.63849610005406e-13,2.58776241182111e-17,8.71027226981533e-14,2.22877861178083e-09,0.513021122808319,0.634524497102477,0.232781513907751,0.641087815311771,0.152608364566811
"11",5.57277624774178e-07,0.000221833071247884,3.1134984948925e-10,1.4753280541991e-08,1.04997221238556e-08,0.242111875211288,0.837549276462945,0.546882685518018,0.134076338373849,0.00108996782648172
"12",3.78934955723605e-10,1.23379658958909e-09,8.49906469818574e-11,2.32122488062736e-09,2.97484376777298e-11,0.636158678186156,0.0139239092674709,0.271537762329574,0.168566286715019,0.86023443337117
"13",1.16509220785623e-10,1.91057120655911e-09,3.61428845557148e-15,1.65005458905375e-09,1.93300921751158e-11,0.0652105357782012,0.0311533646335779,0.40574684449584,0.461355880392019,0.110803205291414
"14",5.66433794908456e-07,9.87353304706436e-06,1.60593332228072e-10,2.93495485114277e-06,6.4982839736866e-12,0.918508857871803,0.569910019730436,0.390773694722232,0.224420877548777,0.0024014778696211
"15",0.146679808340188,5.74890274708057e-07,2.45768714709998e-10,7.84589702868052e-14,1.83686830166269e-09,0.0207907021558284,0.016288833597109,0.00873553290722032,0.797968143039617,0.244559363135796
"16",3.26909602905055e-10,1.40686873613029e-06,1.96406712544717e-10,2.76555472436145e-10,1.63122838519052e-07,0.688599899701481,0.695977928481108,0.206239338900829,0.912962467848046,0.0814155365279017
"17",2.2775774251508e-11,4.05518916623825e-12,4.44097456100625e-11,2.3743679892019e-18,1.73351790958998e-13,0.708405290104679,0.907722921551752,0.258832500441887,0.503491184085441,0.947160983548163
"18",2.66256650300189e-09,1.90512612147397e-07,3.19801014638953e-08,2.8676637991184e-12,1.51498537511327e-09,0.452025964215298,0.176696573979207,0.0778845628644018,0.0782095084586681,0.862385199195156
"19",1.2236652063851e-09,1.05827020483795e-08,2.44570265801959e-11,1.76505002702004e-08,2.83463007114922e-11,0.387769048635133,0.520242664855475,0.769707450144615,0.00634110103148537,0.949423480851469
"20",1.47462056366081e-07,1.04613457402554e-07,3.1240976577364e-10,1.92793356637355e-15,1.25747996416919e-06,0.149360917656749,0.0146324920690227,0.772900885843929,0.326941454790022,0.013278407112201
"21",3.13896354165501e-15,1.39150987055351e-06,2.35318386845738e-09,1.85952698476187e-05,2.35166593532068e-07,0.102331322847053,0.469207907566003,6.96221599047104e-05,0.22086689908143,0.121691250432184
"22",1.41439379471602e-10,2.38310397218432e-11,9.73395915848504e-05,1.2798790066519e-08,1.31772656736522e-05,0.157774126292831,0.612700158168564,0.884982715645216,0.277842025470548,0.0341356362249061
"23",1.10329553378917e-10,3.26531363548426e-15,4.52380077522532e-10,4.44067016979618e-06,4.00480612945407e-09,0.112672215708443,0.049582178978567,0.74769710481389,0.728764692326657,0.0530866236227772
"24",6.09692427871575e-08,7.02099139504438e-09,2.05460135258471e-13,1.95625014282124e-09,1.08975090681659e-09,0.510341885867804,0.756450278999656,0.834707895532899,0.0579858758118143,0.70201067821124
"25",3.20143334707395e-07,1.60974298723207e-09,6.81242595297409e-09,7.81237818800617e-16,1.97229946725609e-14,0.512023214660175,0.867767433769994,0.148916030558258,0.0271827405230207,0.25927446200419
"26",5.34979811073525e-05,5.99343642476385e-06,1.78811134407934e-07,3.55035625938681e-11,2.12608156843846e-10,0.0101375420353256,0.655440517697021,0.853973716978557,0.00591041781807892,0.206428648793598
"27",9.87273673612772e-06,8.48846688146041e-11,1.71486982029108e-12,1.93567723204812e-13,1.88232094396e-11,0.763797812651956,0.113699652352746,2.37289972249639e-05,0.854108203293721,0.883774054671418
"28",3.48831262109873e-13,1.7564839455718e-09,3.43423549616595e-07,9.7787531155014e-19,1.69630104986268e-11,0.6173327027643,0.443226873971163,0.0913499339326551,0.943204234181513,0.567608368521177
"29",9.06793870656825e-13,3.26501729866922e-06,9.9174745216914e-08,1.42529022174229e-09,9.40014135438616e-10,0.142406875111124,0.0224446812374413,0.00433059246361059,0.00378855249223701,0.6518343698604
"30",8.8402854773142e-11,1.75946948516122e-07,2.28531905206219e-16,4.01559304997508e-15,2.68147246489589e-12,0.46912065401158,0.321046205375115,0.854095062492268,0.86934902513566,0.917160871531762
"31",1.71285191492411e-10,4.7577016258058e-10,2.68674428754496e-12,2.1465271285499e-08,3.19775042463232e-11,0.697875932700067,0.00204682899103504,0.452119673181595,0.681251071901411,0.049108379761955
"32",2.9858090758481e-17,5.34035411756668e-11,3.78167684996943e-09,8.19493779068395e-11,2.23829887626082e-07,0.767331764901017,0.5248311297448,0.258103269364715,0.211227397566391,0.522826676244983
"33",7.60891468198412e-13,1.61751848708478e-06,4.70895831221879e-13,5.33858150538058e-14,2.12136515959099e-07,0.00868561350756092,0.595155118692387,0.186564352894107,0.36711281303972,0.510212968002903
"34",1.18357202053512e-08,1.19196550142742e-10,2.14801065497037e-11,9.75562068611256e-12,2.45090776451612e-06,0.448650704926453,0.468793757564914,0.289044651084085,0.658700584764196,0.130204483783911
"35",4.18188045235721e-11,1.09295251887389e-09,5.88224886804588e-10,7.44144596226477e-07,7.46298609161648e-07,0.687464951843317,0.0425514131259595,0.158116488401344,0.352133237687934,0.776451410531355
"36",5.74532575868e-07,0.00416096156131381,9.71542496494873e-07,3.73921016570454e-07,2.31898992969293e-09,0.05233766914393,0.34568238850606,0.0117053286657104,0.0210309465483015,0.000697897771521971
"37",3.66534179992700e-12,1.64231047964202e-09,5.10086930304136e-07,2.13380037875407e-07,4.61216877988039e-11,0.632642883358548,0.185170676980899,0.0254705416943335,0.304738865195984,0.0163259426435168
"38",2.31438843817698e-07,1.40445007169684e-08,5.88171200209667e-08,4.84703299078321e-11,1.14997718064702e-10,0.564107184320283,0.0188224738980228,0.0715308678093464,0.79014528011909,0.530920032090263
"39",6.3341353626223e-12,1.48107278096223e-16,3.13056201490106e-11,4.78334105340887e-12,1.71535224234785e-17,0.411483972407015,0.30716871440457,0.61317921271188,0.848653064955719,0.354311894077338
"40",8.19198218643693e-07,4.63934965392583e-06,8.42679045445172e-10,1.08420691916445e-07,1.38942894909278e-05,0.0682159959271672,0.0614950935434777,0.514052564349978,0.0548261657906545,0.000371466985377216
"41",2.4375464557926e-11,1.68316193295513e-06,9.38005036903698e-12,1.02163494147324e-10,2.29543975157678e-11,0.0527570952633471,0.0587894510019007,0.693325022675558,0.734151391712258,0.629560470526185
"42",0.000462199387767828,2.04716751826838e-05,2.28793963902444e-07,5.77719280437562e-05,8.4776204218924e-08,0.152218442464067,0.0953277086669301,0.672597645556866,0.0200438359613941,0.0127452370599094
"43",1.82398038060982e-14,2.38288816033812e-15,3.8080088269736e-07,5.97377791403079e-08,1.17337401817766e-09,0.263838850515798,0.0190406196192504,0.681943286179329,0.0499190875776944,0.108607573808819
"44",5.68440811668179e-10,5.53741968142643e-07,1.58023052184282e-15,3.17811567586758e-12,8.95940390855972e-10,0.0122370036792208,0.403142543360979,0.000792880272792895,0.000653554709541328,0.0336524459697212
"45",6.70998458150776e-11,4.16629535038263e-06,3.13154567746913e-05,8.56158601985505e-10,1.21222020754452e-05,0.00140762736961384,0.583449340949336,0.275005381803129,0.596041887562276,0.0223341158459208
"46",1.12160317788401e-13,8.59548457320912e-08,1.16128636865418e-13,2.45336911047599e-09,2.15525050855356e-07,0.188649888592742,9.48952294709275e-05,0.674266009092645,0.105956601378921,0.945751699228397
"47",5.26460726974297e-10,2.61501917771953e-14,1.82973275739352e-11,4.71351949196991e-09,1.42771188348086e-08,0.267592446220287,0.328904305608667,0.124079426006612,0.194240653722727,0.86749442362362
"48",9.80562637865737e-10,7.90664204538974e-14,1.01046505375708e-13,6.33765087349557e-11,3.44178107169626e-06,0.009939097245842,0.0185470656767487,0.402128031136184,0.436676606903111,0.00972413527874875
"49",2.41650400191296e-09,9.05703689733251e-08,7.17521464286722e-06,9.10961718294879e-17,1.25171017999758e-13,0.472775207343623,0.0371881539926779,0.000753249386312153,0.018367862733226,0.28531530622496
"50",8.57127886569859e-12,1.55606636071645e-10,1.48316436421252e-13,7.48793645432088e-20,2.69607431518991e-10,0.441482008406617,0.343447163272792,0.0408713498731935,0.0525879408147271,0.0389597863554263
"51",9.21248658001163e-17,7.23857880859157e-07,1.15932617353404e-15,6.10479748784136e-09,2.23158115035638e-13,0.755649827363642,0.668660427000064,0.382797121877514,0.787553840842618,0.368361209503522
"52",9.01096850494025e-08,6.24326354733019e-11,1.53763218550151e-07,7.06810806057463e-09,3.18930619013875e-10,0.25822037772437,0.66427847956215,1.23045516086967e-06,0.490896536460421,0.0758472284347174
"53",1.28660522520583e-07,3.41737451730056e-08,4.31159896615807e-13,7.19995780008269e-11,1.35463052796516e-09,0.0012103367026624,0.00149673047221498,0.113348468251923,0.70309632890146,0.000394255546860858
"54",1.75852194352356e-11,8.66322677563301e-10,2.00751826032478e-07,5.34273452922917e-08,1.98709003573534e-13,0.166325900128149,0.0182791314969889,0.193756568156625,6.86484858571303e-05,0.776512190317265
"55",2.82262081674648e-15,1.22899113486484e-11,5.00485009205204e-14,1.29892995693514e-13,2.31965950776858e-09,0.783239046894069,0.289168651587441,0.263327193625721,0.0535593576934699,0.141312038362061
"56",3.76890514038326e-05,2.75277798636457e-06,2.59431404687948e-05,7.51239230901157e-11,1.05434469486653e-06,0.275771204063541,0.053032582480216,0.270003332824724,0.400697922850572,0.000190532065306995
"57",4.19877343695793e-07,8.85519566759671e-13,1.23669168822261e-08,3.78117978405302e-11,8.48240614304307e-09,0.133456367851472,0.114322244664086,0.252254658753599,0.192108785864073,0.304550737408065
"58",1.90238588038724e-05,4.120257632813e-07,1.27337196452585e-05,2.86598598505026e-05,5.00424186572313e-09,0.259910571333193,0.0113203230628857,0.289996110466059,0.929818767634339,0.629977719349781
"59",7.01655486675173e-07,2.15251207068228e-09,8.45841394545519e-06,3.17990371303427e-08,8.41125541511676e-09,0.435228459683398,0.0794646423206108,0.136734683309065,0.0713600613279668,0.251387245010065
"60",1.09370583618468e-10,1.53646820344392e-08,1.11542909932109e-06,9.88669346858358e-12,6.19817310399034e-14,0.0430300161823274,0.222189424185408,0.836205557628169,0.359489035032174,0.427594152351551
"61",3.04911957436177e-12,2.1923088573694e-06,2.7526784632438e-11,1.62391945804875e-08,2.01820741128795e-10,0.0134839959225738,0.334652672649649,0.253053656555359,0.901996810439279,0.486415972356322
"62",2.62161358668569e-11,2.28287306529383e-10,5.3264902733359e-06,2.47854015322377e-11,1.57040274065858e-13,0.0630394301764223,0.18103289090308,7.97691709874149e-06,0.717097395133549,0.762887395666383
"63",1.50399766829607e-09,7.62654189850013e-12,0.00348420905310874,9.48553179143666e-10,4.52652987587176e-14,0.183849680280916,0.518401045736502,0.991058237664368,0.0884915641312466,0.93958514411512
"64",2.93974143068397e-07,9.03655035496267e-07,6.81815365936124e-07,4.55562309149706e-06,8.83159849024632e-11,0.0046336295578249,0.543868803950886,0.15034342053981,0.695125084106281,0.0515848725823181
"65",2.36838359911319e-08,5.8300491322335e-12,3.38546952309382e-20,5.18000965908065e-11,5.79628822456513e-16,0.466659845086805,0.655801702423048,0.0491203845172369,0.0328588557704422,0.118053997098283
"66",8.74620082237114e-12,1.78860145921981e-10,2.00842222285861e-10,4.08472714270296e-14,3.00639300481904e-09,0.0559918187866732,0.11025727491306,0.404911600737975,0.585903725787648,0.198043904641492
"67",1.11484981410362e-16,2.42634942918718e-12,1.42806252664495e-07,7.67526571771398e-10,1.23602161582434e-12,0.698613823574425,0.638577223859223,0.202086716269986,0.344113732706993,0.0301510245519576
"68",4.61531637215927e-09,2.18445225321535e-08,6.74182255242186e-11,1.48086376038934e-07,6.58163383227211e-12,0.0830689604283442,0.0549344398449962,0.13377264017354,0.761614842623674,0.00347487852352033
"69",1.7608832872288e-08,5.23409348414282e-18,2.00747630096261e-09,3.48684967514444e-13,2.58760220818922e-11,0.895180912329184,0.691151987012541,0.507791696785625,0.0948834072939412,0.459664749857083
"70",7.80406682213807e-12,1.55143147588486e-08,4.44820357223313e-08,1.24586319664315e-10,1.12712921782204e-07,0.300246267126803,0.0470170930282079,0.034038002327053,0.0897954214168252,0.711506560162183
"71",4.59559798066488e-09,2.17890253327533e-09,7.35250516072377e-15,7.63945689696706e-09,2.84217641756394e-11,0.266786785500658,0.138353831162668,0.418086871998162,0.00228848639875353,0.921594036588777
"72",4.04479578332977e-08,1.00472093782908e-11,1.32596888572837e-09,5.50617006940432e-07,7.01639841831672e-11,0.000553787541685126,0.0486829858761193,0.813912419047965,0.639904741234027,0.0158452460146283
"73",2.65091574549449e-12,1.24669840583953e-08,4.09425503164989e-07,0.000676342722195398,8.8305194098969e-06,0.0184643140353528,0.0207304640338998,0.107098299796899,0.43746442971829,0.00192736030991625
"74",1.03031522817224e-14,4.71190882318367e-06,1.52965933407649e-08,4.69740747272898e-11,1.21526762536543e-09,0.376259673598549,0.00154661781820713,0.682311949732644,0.0167261067553092,0.187249741886232
"75",0.000257270817691324,9.83923015034892e-05,0.0195300099533866,4.08545373827267e-08,1.88550486653694e-14,0.949230380282971,0.219901949765553,0.0723439441474899,0.00365944026557691,0.150510001978849
"76",7.97507034006685e-11,9.41706083693994e-13,3.0440595129704e-11,5.11694506174044e-09,9.78385572897353e-10,0.0019067447220479,0.543814721513381,0.795308433473842,0.00482958321673834,0.706864411746089
"77",9.11376453617058e-08,0.00233792327356333,2.70585884068288e-08,4.32680526770988e-08,3.58810466965673e-06,0.0190230398752793,0.542297973495199,0.350499503787036,0.613082654360291,0.19686480026166
"78",4.33651096632877e-11,4.93997281481226e-07,9.7353836356739e-09,2.98239754672306e-15,4.88988303970052e-12,0.441457651136869,0.447426870801815,0.701325293630099,0.187634118343652,0.112857826394313
"79",1.20156248088018e-07,9.57867801367166e-10,1.10878275806737e-07,5.34960882324985e-07,2.27552456817006e-06,0.0572801051250917,0.846718025765725,0.319745827380523,0.116197552769319,0.714576800258961
"80",1.54560291661194e-11,3.21761200573046e-11,1.04697178434873e-11,4.95500444927285e-07,4.10105154516301e-11,0.530739075103201,0.898772940759664,0.578039374088503,0.0132561877521355,0.956269384177758
"81",7.05619098824229e-11,3.63689728183463e-09,1.19609591914585e-09,7.25504163893259e-08,6.55819347397744e-09,0.394322104432581,0.0569960119671604,0.00468334254710068,0.809913583867805,0.0438416672114204
"82",1.42619829105043e-12,5.60769503334225e-09,1.30856713168247e-12,3.05871040451161e-09,2.28301378921881e-09,0.976425666295585,0.00721653553467896,0.580326025678107,0.0361006382261787,0.981793967181958
"83",1.64049331695995e-15,1.59525637294235e-15,8.64648212506439e-09,3.28220062994382e-06,1.26150741053012e-12,0.00775274597814352,0.079400269047252,0.543173842276473,0.942222753783891,0.685560819647019
"84",6.02615065717261e-06,4.88486848306241e-05,9.63947335114429e-08,3.4549892163334e-05,1.68181508791823e-06,0.000106211583819638,0.0174522190478112,0.427086384075366,0.057481197289761,0.00214765417160644
"85",2.47924617391546e-10,8.6044351322695e-08,8.75739998313505e-08,2.00518209963999e-06,3.91498084081238e-10,0.100667600380024,0.0380993786911437,0.658814371720243,0.0117519706573432,0.532355763858252
"86",5.94482254641458e-06,6.37549291026977e-08,3.87625022722212e-09,3.32427823948202e-07,4.10230617381983e-05,0.480674412630648,0.816838556384822,0.381638705664467,0.0125180413760203,0.531274353424978
"87",3.11181709543423e-06,1.01284483944132e-07,3.1234352383347e-08,9.48490206730781e-08,6.23271791089528e-08,0.0597143106112342,0.0121153255072509,0.462330262840167,0.0283011752659123,0.911711778617281
"88",4.27277904238579e-12,1.58580476508166e-08,8.1044204438909e-06,2.90370628006384e-11,5.71305505615821e-09,0.111370330129172,0.551069924658828,0.586928483538871,0.126862658472898,0.407788118693699
"89",5.08134323487242e-11,1.07930550593598e-08,1.48115014553837e-10,2.09521626019609e-09,2.15222972912318e-10,0.76236531832697,0.95481426244685,0.226222953949952,0.45607000498833,0.596286994383923
"90",2.09625937047544e-10,1.24155568991251e-11,4.59839181571757e-09,1.1160126912799e-10,2.17903420077756e-06,0.725315453464131,0.0926969013845955,0.837923635404458,3.29819436433304e-05,0.17570150005912
"91",3.89208274699783e-13,1.49572128220175e-09,7.37979562985899e-12,1.74936994693964e-12,2.94360323418678e-10,0.297508599501815,0.0254151713764618,0.890612772092308,0.444391499681115,0.339541374983286
"92",2.51584914156618e-08,8.16372304426747e-11,1.3106530691791e-05,1.08429898932359e-06,3.32947854374982e-12,0.125188179550451,0.64716942245384,0.00717046908079194,0.343872733240445,0.223615410976802
"93",3.36425325614184e-08,1.09668419692449e-09,1.07421339509834e-07,1.15057894795247e-10,0.000125318050902458,0.00924327849693491,0.0583697484178066,0.167749174258794,0.546037048209288,0.0907579892173501
"94",4.42602981081466e-13,1.5424191609807e-08,4.36384481848286e-08,1.6882853516369e-10,4.24933586822271e-15,0.455173544674839,0.139041417338288,0.616513207569629,0.462204491604548,0.378199200030274
"95",5.03213965865423e-10,0.0001164835888755,3.40610709565343e-13,4.31615506465795e-05,8.57746508812305e-10,0.0508698004754285,0.19584224864969,0.00201021309892171,0.947320068718686,0.00818468848962861
"96",4.39703909344118e-09,9.31102836979944e-10,1.54024949300231e-11,1.53419321057582e-05,7.75240243915276e-11,0.222612559419521,0.0303778340756116,0.837559355404559,0.0159366767732782,0.555651320369213
"97",1.11602303360115e-14,2.61522304697061e-06,1.90574634393035e-06,4.74137357902787e-10,8.53973063839377e-09,0.816328566793533,0.099939437624413,0.000712435117326442,0.439556647902005,0.467494269071606
"98",3.24244922712055e-10,1.3303754035809e-08,1.51041232891888e-10,4.65970366305943e-12,6.17932604623416e-10,0.000154921360686376,0.0937995625218185,0.0547772605618813,0.0199641704505075,0.0325806132123603
"99",9.28456137749771e-10,6.70038734653286e-12,1.0540697521805e-11,9.6833714588061e-09,1.49120012534038e-09,0.0585391214540524,0.96679988611782,0.00179130458731538,0.000155987259654113,0.182829951088931
"100",0.00121962295187704,3.16414915970837e-06,0.000369434442511243,6.59568370033767e-08,0.000471707579837692,0.0656049816915781,0.95819065826447,0.00465480668687024,0.464358415079093,0.000615015873961988
