"","p 1","p 2","p 3","p 4","p 5","p 6","p 7","p 8","p 9","p 10"
"1",1,0.381162472688397,1,0.576129793476702,0.965065789325597,1,0.226052888344812,1,0.396271088832288,1
"2",0.016184933176923,0.00606443706821712,0.00456524147160893,0.00459331788156224,0.00652755137075118,0.00550050140541586,0.00468003605575455,1,0.0054176697647844,0.00785756724484153
"3",0.0555616833905123,0.00769757529213562,0.00837154342790675,1,0.777844902891612,0.00932729534346401,1,1,0.0244709052327942,0.257170597317777
"4",0.471428133916619,0.57511500301023,0.0103869549880645,0.124437552773514,0.00881043807351088,0.126971814475206,1,0.443860532459648,0.839386958842567,0.0302748382204258
"5",0.0126971755351235,0.00829026866406501,1,0.180092871210111,0.00757601964491504,1,0.0177407781814245,0.00680890594855512,0.138040334124345,0.013183002845854
"6",0.0200952028111231,0.57836489002359,0.00833266398495819,0.740649446156089,1,0.00964622614951998,0.766200990660655,0.949429344058272,1,0.0632351431547668
"7",0.0114012031764058,0.127975347120179,0.0625052594353019,0.00849882309031362,0.0114037246592101,0.00736888748444544,0.0366548667875131,0.0076366672455476,0.0367279476749481,0.768696329027433
"8",0.578935692683987,0.714795974454002,0.737736137783664,0.00857345786661977,0.00855379907120741,0.395970619640064,0.0120339460038417,1,1,0.0938767811106281
"9",1,0.0137164749175661,1,0.117147531561957,0.0140783744968985,1,0.947962446999181,0.0865807254533451,0.227954030074476,0.121098925616282
"10",0.0101546468970562,0.165761703570996,0.0768121086331379,0.163488282812414,0.117016772549393,0.624651974259299,1,0.0352171076237887,0.0375015038952823,0.00876875761659303
"11",1,1,1,0.59355412105547,0.804836059265448,0.0148141393853103,0.171265822432072,0.0119306151096243,0.592701567105458,0.00858810571227972
"12",0.681356988439904,1,1,0.193861434880193,0.969254227791404,0.0362270959726534,0.030827548536957,1,0.190414723230573,0.0072303842262465
"13",1,0.00851028203253218,0.00718323554198444,1,0.615116890361206,1,0.452322867290022,0.0128688406103343,0.00885599864175072,0.0109829900448829
"14",1,0.0170243344421253,1,0.0463622978602621,0.0167011647500252,0.386703341801294,0.00855573058028347,0.00808235865146785,0.00749558127041638,0.467635760967793
"15",0.260714963461228,1,0.0125764170645801,1,0.197129305251426,0.661100596732027,0.00663878056394562,0.89528351354257,0.715388416129426,0.801479189762429
"16",1,0.034965710813725,0.110781228619601,1,0.0393926249511925,0.00886191067598052,0.0613254310479008,0.774330695319424,0.00882855498411575,0.0226960010927701
"17",0.0121499720817899,0.0725214644703055,0.00902952206650886,0.218508280765847,0.415129190370378,0.183753776883621,1,0.148631547658488,0.273778399752573,0.355164724187112
"18",0.00808542292958937,0.00451845875861162,0.0188104686234554,0.0425558741145442,0.00830639050229011,0.00554944626977926,0.00799958350096578,0.00843379757558897,0.0853876722743032,0.0541344947351106
"19",0.0069897039974698,0.0712915861660017,0.00813393488091779,0.00594754140175041,0.0274551267071325,0.004674170984331,0.0390330456123771,0.00576507633105532,0.00562695727795708,1
