"","p 1","p 2","p 3","p 4","p 5","p 6","p 7","p 8","p 9","p 10"
"1",0.152154269237191,0.0502287465833907,0.1190057653785,0.039007750836975,0.0818726722241249,0.0615995582003056,0.24194644772868,0.216967621367574,0.0589376446021554,0.0800423808109546
"2",0.107385194595398,0.240712425340817,0.254034331526851,0.0195413204151522,0.0659303801357675,0.149206285864446,0.138827711386064,0.318826990399771,0.455454662216284,0.263720433589956
"3",0.00264601107479346,0.000582176799563489,0.000523147386110989,0.00960750297722465,0.00154678997270725,0.21574077015761,0.515352630788402,0.15561285908644,0.0364513790335387,0.283861017942775
"4",0.0773970456932552,0.0615706250400503,0.00563069822884562,0.0795409227927468,0.118885680571117,0.237059835445212,0.487271188692293,0.161585369804286,0.00370135150418995,0.0134973958710787
"5",0.200907121420359,0.195220010279572,0.144406327502996,0.257699658544545,0.0822682538702285,0.280714386801004,0.497698521478823,0.665140349938891,0.297325009829872,0.0646555529253444
"6",0.175901907876221,0.727487905899422,0.43672795309326,0.516974969992071,0.47122777367848,0.0746597985158021,0.406567072754015,0.387352086724739,0.927373628597396,0.67777849903269
"7",0.0205852455465103,0.0218567468366697,0.0113878126298358,0.0432587901960548,0.0596883583026395,0.071947278615081,0.467832625212917,0.850251275086818,0.0173859643449778,0.366457651984854
"8",0.655745341625632,0.822131036185118,0.691767132432589,0.21706790378631,0.882096521332818,0.6372992195759,0.827067143651249,0.722735795002682,0.115819481195775,0.841943669354133
"9",0.791018763902796,0.91447954612683,0.00108243836223014,0.864705635976992,0.00256108275006275,0.222988004016452,0.863201724981605,0.807937526129029,0.370602648739368,0.926964536340368
"10",0.374049290211852,0.65163558679622,0.277514074430074,0.313276925350498,0.267930293800534,0.5052901344003,0.311308619571436,0.0507515956635917,0.181783021493904,0.416044204344388
"11",0.00865491641871265,0.903754266228502,0.207929579569148,0.176893081401577,0.132861741589472,0.98262388875367,0.919581120682939,0.0870188108923256,0.293167121552865,0.175601238773431
"12",0.345393456035759,0.534911267392253,0.0266378074921946,0.483114241629723,0.100003229221186,0.350938306506565,0.495448242863182,0.176195966634791,0.644757520929283,0.875759385427713
"13",0.304968148255005,0.0627562143897981,0.350723589957304,0.471913738514384,0.419337780321526,0.136161538489378,0.261563997381868,0.186682934856222,0.40887585831219,0.636054250108411
"14",0.178802638673029,0.376750606173109,0.227697320095323,0.395090510244882,0.0141898637186623,0.351673944518252,0.52052931940226,0.234243614708452,0.421311581493676,0.392907796240547
"15",0.980035098950695,0.926425004642661,0.843668626462683,0.953399962092346,0.865328739210294,0.852156582325394,0.899805565686478,0.144032387050228,0.13993263038311,0.991892028996401
"16",0.315417403998088,0.122040043363792,0.211302608016272,0.135427180347214,0.258510691246584,0.393537761517619,0.211981810690075,0.774107766535506,0.34797049596686,0.127311283355469
"17",0.477013847293915,0.112703267319603,0.514303718058697,0.141973183145696,0.282386046836414,0.23254219893479,0.24731891582754,0.521920721822781,0.0375966957147078,0.569178885149341
"18",0.0267190330659417,0.747838301568207,0.846198744058863,0.294434385383305,0.457261742343747,0.559195141147329,0.946597029657853,0.635103297081107,0.803199307737086,0.485372961564702
"19",0.821060368805958,0.448306284349308,0.730036406748169,0.760149809961458,0.0351329779790789,0.960532191157398,0.830698721439087,0.556715690798318,0.777035735329791,0.773991730493059
"20",0.00069675026730309,0.0105170124929925,0.0472146314351852,0.00124354742011885,0.143601172017595,0.350179245322165,0.460182612643207,0.601783671107806,0.309571755817112,0.447420538017933
"21",0.00271523682551893,0.396434450641775,0.0610992577031602,0.00105876016248525,0.0160160420429657,0.122595997332093,0.825258438603025,0.0992792770245168,0.30888926268359,0.717166367748563
"22",0.138466671844425,0.827518581941949,0.0171749345468692,0.812871352812313,0.661678211925261,0.721134099220838,0.190432468462001,0.236994940963722,0.856991697366971,0.151620022827541
"23",0.0372894759918089,0.0332436172421597,0.0818394636729406,0.0286252002520139,0.0208572657164352,0.365249533166953,0.415743998933645,0.237323427721397,0.573952027168735,0.381173066413032
"24",0.577193146634703,0.0795788624153983,0.540074371999497,0.670881919056315,0.550776626649453,0.142498108673555,0.406876193568198,0.348264961724021,0.1519561476836,0.746418328427571
"25",0.0541767514169613,0.0469371415887474,0.571128169943014,0.528147118038433,0.149138047091005,0.326311066345384,0.203472165488195,0.860000958054898,0.502812108721981,0.297376397016247
"26",0.0240625752122088,0.681031111588335,0.802252333304117,0.905283569289177,0.632824008578754,0.8152782315866,0.455911028693366,0.623215980245566,0.24952880404691,0.39037745737043
"27",0.0149723264493101,0.00239417373832626,0.0861863454532192,0.0576145484309209,0.0454776887640773,0.353478507631945,0.477618674266344,0.0851837035920164,0.0814484149413091,0.640857650955551
"28",0.125,0.992985592844151,0.754305455142516,0.900371232955026,0.0987091974477189,0.98479831539699,0.979988691873372,0.636292279497421,0.780074228477725,1
"29",0.560417037112337,0.0197406507807912,0.0254222570689215,0.324692369746076,0.340643481759343,0.547224215848809,0.650279316100857,0.249732442113081,0.663401663845302,0.0765824775399769
"30",0.387075082930487,0.0200971257444693,0.000939683624310357,0.0186974360196185,0.08385169350502,0.0312624337273124,0.413352779747068,0.0388931660741179,0.671505742804307,0.773411828624847
"31",0.726778033264255,0.349284518280267,0.417581262655051,0.166480270748983,0.293462815143619,0.790468332715008,0.371367068150592,0.486547511954072,0.752676545148044,0.0358029496005985
"32",0.276148099876714,0.426695901913257,0.114525146247793,0.147747673597946,0.0571139031369303,0.0641616488562269,0.341861178650496,0.0860762814155485,0.0542570976079433,0.515929132524759
"33",0.00177174672295285,0.417237369587579,0.0361434439453063,0.137757123732806,0.241814197780646,0.670816301191024,0.167865850575249,0.048268759566284,0.814140705100586,0.565825029871334
"34",0.329550588670629,0.462164734917129,0.361306997585175,0.6427905808308,0.174645288423774,0.225092859005633,0.861708308920447,0.633577647614837,0.805413088911719,0.162227850086558
"35",0.769428340440566,0.0357254303298067,0.122594599842727,0.91297651359199,0.00775193798449612,0.538412466969612,1,0.911303602820196,0.997722899928691,1
"36",0.0010508598802405,0.890451426919384,0.00319339563802518,0.0109023700349404,0.68024221765528,0.912006719500025,0.927754099831066,0.642318663879001,0.203899768680053,0.783619961916583
"37",0.0469777506841256,0.565078436562607,0.571748794041157,0.412812371555032,0.347102024512027,0.0653482029886254,0.0365150982408234,0.801856854878984,0.936633369108538,0.273958713023021
"38",0.0849094905636671,0.248114289917308,0.0474074656941686,0.478464038600763,0.0326822831537424,0.72845192106124,0.287878013415974,0.331977593244618,0.0413584171568003,0.545673474586691
"39",0.0286768324672329,0.146661833852124,0.498832352340723,0.613658089735739,0.365811667267896,0.151325255038839,0.435572742362499,0.737905723745744,0.239764059257123,0.39055527263372
"40",0.00124007938199324,0.0302852666203332,0.405995717015919,0.121439485294027,0.213313359250742,0.288223790576146,0.00908343746786095,0.150762179725405,0.282493570835628,0.0830781416463117
"41",0.00107645707496404,0.00120676727619103,0.993487735440453,0.985555575630647,0.969461569514768,0.0454258434007334,0.0672197768033308,0.0220754865321066,1,0.994373474362402
"42",0.0198169784766791,0.106293993768982,0.230254873145244,0.0166478985894247,0.0257193412829824,0.647668734496358,0.0891010462308971,0.046980859669166,0.301955386927411,0.491494123316731
"43",0.676982998277032,0.00659229328458464,0.0284156175057984,0.73943898034278,0.910593580684258,0.68375363646372,0.494041166856362,0.949891236397555,0.996183716166882,0.968667850411246
"44",0.203107984618515,0.440550725564056,0.0145951627203681,0.591450263405095,0.469521501731864,0.730352613937719,0.893508218522947,0.579058096383926,0.440007996455083,0.88010112348338
"45",0.209883788255734,0.166700517628655,0.148191177838854,0.20536077061777,0.283494526846488,0.0672975169714749,0.701367582386097,0.379199013084732,0.192391745012683,0.289010035653412
"46",0.300715601943551,0.103898227285766,0.042269943896355,0.694749772421697,0.153409777751782,0.986730365789735,0.929176951584256,0.406792827633511,0.405658428268924,0.444507007310034
"47",0.253615610431219,0.565758155202259,0.815785676326853,0.0806642389484566,0.012781924505605,0.254870941861946,0.297038021936641,0.757448507756209,0.181568697600196,0.149868053393048
"48",0.105144893554957,0.104072667969696,0.493784731259363,0.102378442650322,0.00819291532846911,0.490351683991871,0.234249333908982,0.245086208271584,0.246629993765442,0.622091316776157
"49",0.0398278067885429,0.000823416313772168,0.151311198722823,0.0756897477764727,0.275762975507378,0.466663020918137,0.274098240013535,0.578354583488829,0.404195126730484,0.360945449039798
"50",0.16363583141488,0.697178829067035,0.136605028396436,0.58114542878283,0.704005640494942,0.806242783542757,0.18877625851877,0.402250038776434,0.156400008172979,0.721904572827807
"51",0.14465188458072,0.28883814195077,0.00479347175154093,0.193635646648287,0.0176027058082916,0.498115981337202,0.52995072253828,0.901177318695234,0.793476547707345,0.955469156198948
"52",0.535843368459724,0.352456849538696,0.274320130299182,0.625132572114803,0.54106119983413,0.946432425960155,0.807009848718207,0.364580998686261,0.93023161909881,0.154720238733223
"53",0.0400437289628147,0.023137767925279,0.864337423251869,0.583717594374089,0.852045829935679,0.373815606669249,0.727654351995388,0.772169291261182,0.705425429962832,0.903509960577194
"54",0.03866918702699,0.0661554477995532,0.127020938085465,0.341628370596644,0.181820685072417,0.294735454760754,0.120740906890807,0.493558280317806,0.265470096267644,0.335165507229082
"55",0.0689758684799028,0.147858332250304,0.00582065358484645,0.0136620869149186,0.06336597747258,0.144467333197602,0.132073044585999,0.269076715448,0.00619625689799994,0.0594430437462911
"56",0.00890457259006911,0.012162036226697,0.0219456957036717,0.110763248033912,0.000657096284210084,0.755498709239566,0.466583980577247,0.0444773104934732,0.3696131253367,0.564818234194523
"57",0.44825608370588,0.360524946641466,0.193294302685151,0.511518176059296,0.380854662271959,0.480825262908647,0.661785366504427,0.643048513875824,0.757269038200371,0.796544390483892
