"","p 1","p 2","p 3","p 4","p 5","p 6","p 7","p 8","p 9","p 10"
"1",0.588957808198574,0.622888681732832,0.864446828030017,1,1,1,1,1,1,1
"2",1,0.91473084266421,1,1,1,1,1,1,1,1
"3",0.389531016735434,0.208117741934106,1,0.605403973070781,1,0.618602353203512,0.861939688585623,0.113106440461494,0.137458811154696,0.520246577474233
"4",1,1,1,0.388084052750635,1,1,0.526920247168548,0.763746716499484,1,0.753646350827373
"5",1,0.523093872808169,0.0727466567290716,0.204639098865978,0.173536615420851,0.0704226107489582,1,1,0.0213276578615738,0.343577066174699
"6",1,0.667492363638429,1,1,0.887090452079868,0.84846712901295,1,1,1,1
"7",0.893885284388114,1,1,0.344669292974936,0.335431315119052,0.885795879863553,1,0.307278527789806,0.217514380588437,0.757599639207141
"8",1,1,0.387850663619767,1,1,0.862410314339632,0.496430663104078,1,1,1
"9",1,1,1,1,1,1,1,1,1,1
"10",0.538740254411746,1,0.278747615314969,1,1,0.623105051737799,0.398053534869261,0.80054626480043,0.328925406209888,0.851047219186093
"11",0.441751043325767,1,0.247928214867356,1,0.701809642710492,1,1,0.296886886843589,0.260130743178398,0.624787141345519
"12",1,1,1,1,1,1,0.808476236147158,1,1,1
"13",1,1,1,0.928319117807157,1,1,1,0.977241963067966,1,0.729851103590058
"14",0.400278865545928,0.472631562027192,0.811745669802526,1,1,1,1,0.112408851226423,1,0.312579463531484
"15",1,0.823736005155501,0.893901584428886,1,1,0.717108423906428,1,1,1,1
"16",1,0.172621922443109,1,1,0.851371791675799,0.628088502013599,0.447434047047099,1,1,0.457159553476582
"17",0.549291199131756,0.848257459006362,1,1,1,1,1,1,1,1
"18",1,0.697555655186303,0.763304001919416,0.997005306584217,1,0.412348730695024,0.947807624036315,1,1,1
"19",1,0.746483980452856,0.328371678289322,1,0.814619120528482,1,0.949110779622888,1,1,0.995729750164997
"20",1,1,1,0.425001021134234,1,1,0.548571783333928,0.763097426798871,1,1
"21",0.617832787071134,1,1,1,0.281601208505963,1,0.861987743268741,1,1,1
"22",1,0.841959896236186,1,0.564751006906421,1,1,0.163468725653645,0.961412277852604,1,1
"23",0.680646451212299,1,0.535097815183248,1,0.931970968305472,1,1,0.970368313906421,1,0.574318700468256
"24",1,1,1,0.874142245661779,0.829369324431472,0.606873148744265,0.550715648129636,0.631700001458592,1,0.995097803117092
"25",0.771126439902774,0.419312116909059,1,0.564835482439361,0.785978330575071,0.630850259875011,0.791771330109378,1,0.977011698209662,0.971323700333227
"26",1,0.583114545752648,1,1,0.249799098564119,0.852862377823402,0.483659764704457,0.572668700556985,0.949207429852557,1
