"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
4.74368071556091,5.21659922599792,5.66781210899353,6.18511700630188,6.62462520599365,7.11343216896057,7.62449717521667,7.91841840744019,8.45133495330811,15.1759865283966,25.9778454303741
4.71481466293335,5.31277513504028,5.74504375457764,6.18341541290283,6.60260415077209,7.20669102668762,7.61199903488159,7.89426374435425,8.52575778961182,15.3015513420105,26.0113899707794
4.66709923744202,5.07092642784119,5.91116690635681,6.1928346157074,6.65322256088257,7.11902737617493,7.42704200744629,8.03629112243652,8.43566608428955,15.326976776123,26.0333216190338
4.70903253555298,5.11755657196045,5.63143658638,6.1553270816803,6.73538565635681,7.03883099555969,7.42946147918701,7.99424481391907,8.36802625656128,15.171875,26.0253281593323
4.77319955825806,5.05071592330933,5.68254613876343,6.15163040161133,6.60599231719971,7.07421612739563,7.45126366615295,8.12802171707153,8.37244987487793,15.2168419361115,26.1180095672607
4.7381317615509,5.2053165435791,5.68443536758423,6.12004446983337,6.63721418380737,7.10161995887756,7.43503212928772,8.03489804267883,8.52417516708374,15.2075564861298,25.9470477104187
4.71650791168213,5.16365528106689,5.73968577384949,6.16493201255798,6.77776098251343,7.13930678367615,7.43820858001709,7.9648015499115,8.48034048080444,15.2999365329742,26.0267267227173
4.69458937644958,5.13338613510132,5.70521306991577,6.12452602386475,6.58142137527466,6.97056674957275,7.59768414497375,7.92869329452515,8.48491287231445,15.307243347168,25.9326252937317
4.64419269561768,5.1226954460144,5.7101514339447,6.19830513000488,6.56339883804321,7.11336302757263,7.50118184089661,7.9127209186554,8.33780908584595,15.3159208297729,26.0090465545654
4.71459794044495,5.14500045776367,5.78457617759705,6.14563202857971,6.66377782821655,7.19597983360291,7.36960029602051,7.90585350990295,8.51900815963745,15.2762236595154,25.9602205753326
4.75940656661987,5.26618885993958,5.6571569442749,6.09556746482849,6.62598061561584,7.17068934440613,7.5663104057312,7.89109444618225,8.4677906036377,15.2256588935852,26.1489202976227
4.65091323852539,5.12559938430786,5.60186886787415,6.1319887638092,6.57468175888062,7.08261489868164,7.4748797416687,7.97877311706543,8.42843174934387,15.2032942771912,26.0087995529175
4.66245007514954,5.19522070884705,5.69727110862732,6.12610626220703,6.629310131073,6.99365901947021,7.45889139175415,7.97843027114868,8.35938382148743,15.280832529068,26.0149531364441
4.70087647438049,5.26312065124512,5.85738563537598,6.23628997802734,6.71774291992188,7.08033752441406,7.49279427528381,7.98045587539673,8.38957619667053,15.1262943744659,25.9691259860992
4.72794389724731,5.27321934700012,5.71126961708069,6.28601288795471,6.57793569564819,6.99279975891113,7.41453886032104,7.95988273620605,8.40742588043213,15.320502281189,25.8911745548248
4.75250387191772,5.14113330841064,5.77835988998413,6.20180892944336,6.59146642684937,7.09313178062439,7.57718086242676,7.92122530937195,8.39453387260437,15.2761025428772,26.0806512832642
4.66583228111267,5.20936179161072,5.74990010261536,6.07709097862244,6.54737973213196,7.02752614021301,7.50916361808777,7.9515380859375,8.29384803771973,15.2568056583405,25.8971476554871
4.64070582389832,5.28289365768433,5.60336422920227,6.13590049743652,6.62777614593506,7.01250648498535,7.50503373146057,7.9950053691864,8.57087922096252,15.267662525177,25.9487178325653
