"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
4.81172060966492,5.34079575538635,5.73526287078857,6.17690300941467,6.53469395637512,7.09296679496765,7.4285717010498,7.97402334213257,8.32951045036316,15.1350200176239,25.9769797325134
4.68132710456848,5.2442364692688,5.77912616729736,6.24888348579407,6.68472146987915,7.12382221221924,7.52371668815613,8.07945036888123,8.60033178329468,15.2656111717224,26.0302605628967
4.72557163238525,5.27608036994934,5.70229029655457,6.20499157905579,6.63344955444336,7.09956836700439,7.36183047294617,7.90910577774048,8.4488000869751,15.2519853115082,25.9359049797058
4.72400283813477,5.2326123714447,5.7573037147522,6.20748424530029,6.57493734359741,7.03074479103088,7.39984083175659,7.9539999961853,8.45629477500916,15.3628933429718,26.0082159042358
4.67685580253601,5.12037944793701,5.76597380638123,6.14838814735413,6.63007998466492,7.10949969291687,7.61351203918457,7.97936391830444,8.35362911224365,15.3492548465729,25.9730699062347
4.82337760925293,5.2851254940033,5.69630599021912,6.17492461204529,6.6216835975647,7.08230042457581,7.51321601867676,7.9761860370636,8.45773267745972,15.3377528190613,25.9502463340759
4.77098870277405,5.15616178512573,5.75672268867493,6.23685359954834,6.69355154037476,7.14797377586365,7.37069392204285,7.90948128700256,8.42584991455078,15.26438331604,25.8128523826599
4.77314901351929,5.23777627944946,5.80913186073303,6.25298666954041,6.60540699958801,7.11558151245117,7.57215094566345,8.05990409851074,8.4183247089386,15.3176002502441,25.9370808601379
4.6588921546936,5.13687252998352,5.7206916809082,6.09582567214966,6.69940853118896,7.05920171737671,7.48433947563171,7.90484833717346,8.43133282661438,15.3269553184509,25.924863576889
4.74624347686768,5.26714181900024,5.82455587387085,6.18870830535889,6.65035629272461,7.16435170173645,7.45582890510559,8.02650380134583,8.47654032707214,15.3008415699005,25.879157781601
4.71001315116882,5.31073808670044,5.74414753913879,6.22178387641907,6.60157012939453,7.07693648338318,7.45595717430115,7.92442154884338,8.42632794380188,15.2039279937744,25.9433233737946
4.84618067741394,5.28640747070312,5.85415935516357,6.16599082946777,6.74348211288452,7.13689184188843,7.49570989608765,8.00602865219116,8.38651919364929,15.2451524734497,25.9997873306274
4.80019092559814,5.41532516479492,5.72669315338135,6.138592004776,6.74485182762146,7.0951406955719,7.51554179191589,7.94736003875732,8.54303884506226,15.2507195472717,25.9924190044403
4.83157539367676,5.10226368904114,5.78587412834167,6.10133600234985,6.58420491218567,7.08486342430115,7.57977819442749,8.05794191360474,8.57351899147034,15.3112914562225,25.9056925773621
4.79441738128662,5.22481203079224,5.81749820709229,6.14547419548035,6.4787495136261,7.04274702072144,7.49351763725281,7.98675489425659,8.24912285804749,15.342577457428,25.9103670120239
4.84259343147278,5.23186063766479,5.74855136871338,6.17367219924927,6.65000629425049,7.0918984413147,7.6091833114624,8.05456352233887,8.49231791496277,15.2759530544281,25.8507177829742
4.75130343437195,5.05314350128174,5.72690844535828,6.23927998542786,6.63250398635864,7.16359210014343,7.52696442604065,8.00340294837952,8.47114992141724,15.2749173641205,25.9301521778107
4.69982957839966,5.06874394416809,5.75817561149597,6.11827254295349,6.62058758735657,7.27976536750793,7.5428729057312,8.13784074783325,8.51177525520325,15.3355910778046,26.1086268424988
4.7522599697113,5.1760082244873,5.7395327091217,6.11631202697754,6.58755135536194,7.13213086128235,7.61957240104675,7.95873045921326,8.47739791870117,15.5960373878479,25.9391372203827
4.69020986557007,5.21409225463867,5.70484972000122,6.09285926818848,6.6047477722168,7.01212382316589,7.64348888397217,8.09565281867981,8.36107182502747,15.4563863277435,26.1195442676544
4.79552674293518,5.13314270973206,5.73651361465454,6.11438131332397,6.58752202987671,7.24254703521729,7.66788768768311,7.99017643928528,8.50569844245911,15.3099551200867,25.9587659835815
4.70745325088501,5.15452480316162,5.74621820449829,6.12672877311707,6.57306790351868,7.18576049804688,7.60656809806824,8.19641470909119,8.60225033760071,15.3153531551361,26.0743741989136
4.81722664833069,5.1577296257019,5.69222140312195,6.06184887886047,6.56745910644531,7.13688826560974,7.61799907684326,8.0097382068634,8.51060962677002,15.4063701629639,26.083078622818
4.79814052581787,5.17213892936707,5.70058822631836,6.08706569671631,6.6165919303894,7.15604329109192,7.65818476676941,8.14741230010986,8.72764682769775,15.4373996257782,26.1177153587341
4.79237699508667,5.04070568084717,5.75319242477417,6.13133096694946,6.60515022277832,7.25860285758972,7.48123455047607,8.10505175590515,8.45332026481628,15.38214802742,26.0161893367767
4.7673614025116,5.22685790061951,5.7070140838623,6.13928771018982,6.58044147491455,7.18468642234802,7.75458836555481,8.12984442710876,8.53827691078186,15.4659397602081,26.0860760211945
4.7518036365509,5.17711448669434,5.75312638282776,6.13623809814453,6.58496260643005,7.14491820335388,7.69136762619019,8.0836021900177,8.54836320877075,15.4026584625244,25.977831363678
4.72942900657654,5.24397015571594,5.73456048965454,6.12427186965942,6.62398648262024,7.28471732139587,7.6886932849884,8.23033046722412,8.65757131576538,15.3406050205231,26.1133015155792
4.72843146324158,5.17213273048401,5.80854678153992,6.16825032234192,6.50190401077271,7.12673401832581,7.65051937103271,7.98966884613037,8.44395804405212,15.376561164856,25.9658036231995
4.7698962688446,5.15315937995911,5.76309323310852,6.04620790481567,6.48653554916382,7.04597330093384,7.68450808525085,8.152259349823,8.58697199821472,15.4629685878754,25.9177196025848
4.75597095489502,5.17959856987,5.77822804450989,6.12307572364807,6.63298988342285,7.15461325645447,7.62516474723816,7.93988180160522,8.58589696884155,15.5564098358154,26.1084122657776
4.70499563217163,5.23381686210632,5.70860385894775,6.17608189582825,6.66611576080322,7.17475628852844,7.58555722236633,8.17308950424194,8.50725555419922,15.3949193954468,25.9844789505005
4.62678933143616,5.21651673316956,5.79149293899536,6.1203625202179,6.55987977981567,7.16712689399719,7.53025960922241,7.93218445777893,8.50029754638672,15.5111498832703,26.1034257411957
4.69466280937195,5.16265273094177,5.73636507987976,6.11858868598938,6.59458589553833,7.17771553993225,7.60751032829285,7.95159387588501,8.53116869926453,15.4978196620941,26.1049394607544
4.80344653129578,5.264155626297,5.68582987785339,6.1752917766571,6.60224461555481,7.12619876861572,7.62739944458008,8.15535950660706,8.46329641342163,15.5993282794952,26.0426726341248
4.74971914291382,5.17311930656433,5.82657766342163,6.13076972961426,6.6506335735321,7.17877912521362,7.60637521743774,8.15756702423096,8.52999758720398,15.4098043441772,26.1338272094727
4.79728674888611,5.29753160476685,5.64417123794556,6.17726969718933,6.68152928352356,7.04332709312439,7.65509438514709,8.05224847793579,8.56551694869995,15.3803176879883,26.0645129680634
4.60269570350647,5.13097453117371,5.7544379234314,6.1343104839325,6.60170888900757,7.25779581069946,7.61100172996521,7.93408346176147,8.58346033096313,15.4317338466644,26.0677173137665
4.69980049133301,5.10125422477722,5.65058302879333,6.10158705711365,6.8501615524292,7.19744277000427,7.60862493515015,8.00142502784729,8.68007063865662,15.3528833389282,26.0693612098694
4.77400207519531,5.12776279449463,5.76055693626404,6.22536325454712,6.56129813194275,7.17640709877014,7.5945200920105,8.05911874771118,8.48684477806091,15.3013577461243,26.014226436615
4.68763327598572,5.22144985198975,5.72130012512207,6.29212188720703,6.67602920532227,7.23470020294189,7.67261004447937,8.14498281478882,8.54234671592712,15.413635969162,26.0190575122833
4.74841570854187,5.05480980873108,5.7257661819458,6.15471410751343,6.75985860824585,7.19428730010986,7.56914925575256,8.04654240608215,8.45107936859131,15.444705247879,25.9696457386017
4.67256426811218,5.17445683479309,5.71569585800171,6.17650747299194,6.77277207374573,7.11715364456177,7.64679765701294,7.97382187843323,8.4605655670166,15.333859205246,26.0497229099274
4.78510046005249,5.2050769329071,5.72796893119812,6.19958686828613,6.71197199821472,7.14984512329102,7.57919526100159,8.05855488777161,8.58113574981689,15.3746116161346,26.1599144935608
4.74022245407104,5.0759608745575,5.68236231803894,6.17905521392822,6.65029740333557,7.28302264213562,7.63211822509766,8.04142022132874,8.59660673141479,15.3868315219879,25.9582834243774
4.76786279678345,5.16230916976929,5.75017261505127,6.17315125465393,6.80842280387878,7.07955312728882,7.63706111907959,8.05022668838501,8.56277561187744,15.5088708400726,26.0812938213348
4.62643241882324,5.26765012741089,5.68032932281494,6.05970287322998,6.73380208015442,7.26526474952698,7.5252149105072,8.19010138511658,8.32836604118347,15.4663481712341,26.041487455368
4.624924659729,5.17715311050415,5.64873051643372,6.12293720245361,6.75574231147766,7.23192930221558,7.66547131538391,8.15526127815247,8.52847480773926,15.4161970615387,26.138170003891
4.69068169593811,5.15108323097229,5.69177412986755,6.19724178314209,6.77525687217712,7.14986085891724,7.46571111679077,8.06629681587219,8.5683422088623,15.487904548645,25.9234988689423
4.74310421943665,5.26854085922241,5.69738149642944,6.10325598716736,6.62935590744019,7.16096711158752,7.49274134635925,8.13738679885864,8.51757335662842,15.4642281532288,26.1041796207428
4.71123647689819,5.16017055511475,5.82284712791443,6.19575524330139,6.76774072647095,7.1484055519104,7.57675170898438,8.0314736366272,8.61515760421753,15.4315938949585,26.0286340713501
4.8427677154541,5.22485423088074,5.7093722820282,6.18970966339111,6.633052110672,7.1786425113678,7.63561725616455,8.04623198509216,8.56979751586914,15.5261113643646,26.1730935573578
4.64291071891785,5.26320481300354,5.6436460018158,6.15479803085327,6.74494028091431,7.12331247329712,7.64351105690002,8.12876892089844,8.55109286308289,15.5089738368988,26.2187888622284
4.70449709892273,5.1257700920105,5.70866417884827,6.1679801940918,6.73286628723145,7.20033526420593,7.5563018321991,7.97738337516785,8.54621529579163,15.4074304103851,26.1021482944489
4.63819122314453,5.16198539733887,5.781010389328,6.2252893447876,6.78207993507385,7.12371301651001,7.42914414405823,8.04458141326904,8.46392059326172,15.3974239826202,26.4021618366241
4.66595029830933,5.21736836433411,5.73668694496155,6.11286687850952,6.70976424217224,7.05118131637573,7.5939736366272,8.03126311302185,8.5344386100769,15.4852061271667,26.1563239097595
4.69730114936829,5.15955352783203,5.63826847076416,6.21210026741028,6.61895513534546,7.21696209907532,7.55713987350464,7.93360209465027,8.44232583045959,15.5435261726379,25.9309022426605
4.74550938606262,5.11742234230042,5.67420506477356,6.26571393013,6.74533748626709,7.1592652797699,7.59211444854736,7.99896335601807,8.52028560638428,15.4336891174316,26.1720876693726
4.64800119400024,5.14803409576416,5.77468228340149,6.13135051727295,6.77589678764343,7.11371612548828,7.62418293952942,8.02079010009766,8.41133069992065,15.3207755088806,26.3568859100342
4.66759514808655,5.17079877853394,5.78997182846069,6.12193727493286,6.65592503547668,7.11668181419373,7.65345001220703,8.12514472007751,8.55119371414185,15.3518943786621,26.2218039035797
4.66310811042786,5.20208811759949,5.70557880401611,6.11154913902283,6.68157649040222,7.22371768951416,7.586106300354,8.17484188079834,8.53083515167236,15.5345973968506,26.1687049865723
4.77182292938232,5.19749116897583,5.71667075157166,6.14020919799805,6.66820359230042,7.23089790344238,7.6274049282074,8.06100034713745,8.59942603111267,15.4894165992737,26.2148332595825
4.715087890625,5.23845934867859,5.65174555778503,6.10094594955444,6.68004107475281,7.25852727890015,7.67165470123291,8.1185462474823,8.58499956130981,15.4392838478088,26.1144008636475
4.68692374229431,5.1705961227417,5.75165510177612,6.11063289642334,6.79639792442322,7.26100611686707,7.581458568573,7.94207906723022,8.47320437431335,15.4539074897766,26.1481125354767
4.74646759033203,5.13806247711182,5.67363214492798,6.29805135726929,6.75359034538269,7.07478618621826,7.56708002090454,8.05011415481567,8.64880347251892,15.5383231639862,26.2395324707031
4.77247643470764,5.21381855010986,5.67732763290405,6.12710213661194,6.65758562088013,7.17863988876343,7.61243104934692,8.15274548530579,8.46037149429321,15.4482803344727,26.2989792823792
4.67913389205933,5.23986101150513,5.65120410919189,6.15210151672363,6.77767324447632,7.1523904800415,7.52125430107117,8.12462472915649,8.48332285881042,15.4694967269897,26.20649933815
4.68383312225342,5.18638491630554,5.68582510948181,6.21101236343384,6.59039497375488,7.10386204719543,7.45787882804871,7.95045614242554,8.4054102897644,15.2004995346069,25.8501889705658
4.75832366943359,5.34868764877319,5.79119372367859,6.34428286552429,6.75074648857117,7.03349828720093,7.43239974975586,7.95310497283936,8.37673115730286,15.197676897049,25.9644024372101
4.71230626106262,5.31386399269104,5.77077174186707,6.10633754730225,6.7389018535614,7.04778838157654,7.42310285568237,7.93994808197021,8.4442183971405,15.361584186554,26.0407133102417
4.74497652053833,5.15745162963867,5.78832054138184,6.22512292861938,6.56447386741638,7.11445236206055,7.47785067558289,8.05001187324524,8.47159123420715,15.0844564437866,25.9581713676453
4.72377061843872,5.28055381774902,5.8253288269043,6.15949892997742,6.66334795951843,7.11443567276001,7.5622501373291,7.94526839256287,8.36828541755676,15.3025767803192,25.9618124961853
4.91101431846619,5.25632476806641,5.78224492073059,6.16594171524048,6.71216249465942,7.11477088928223,7.42717337608337,8.00273752212524,8.4411358833313,15.3353402614594,26.0465703010559
4.88363122940063,5.27950239181519,5.72359895706177,6.13936495780945,6.63097429275513,7.1139760017395,7.54262137413025,8.0634937286377,8.43519353866577,15.305278301239,26.081556558609
4.69642615318298,5.24167227745056,5.7248203754425,6.22353911399841,6.59238314628601,7.08129191398621,7.49929165840149,7.99952983856201,8.38115739822388,15.2041501998901,25.9731543064117
4.82660031318665,5.21750783920288,5.70330166816711,6.23232173919678,6.70490479469299,7.07102036476135,7.54669308662415,8.05435967445374,8.420241355896,15.3569445610046,25.9203610420227
4.56431794166565,5.29522514343262,5.74235582351685,6.10874557495117,6.76673436164856,7.10235071182251,7.51587820053101,7.94793057441711,8.47160673141479,15.2939128875732,26.0345072746277
4.7895028591156,5.18917989730835,5.68900465965271,6.22238945960999,6.70033502578735,7.13541841506958,7.37272334098816,7.98793482780457,8.41654205322266,15.2267599105835,25.8982348442078
4.86794114112854,5.28806352615356,5.81449174880981,6.17915320396423,6.67696595191956,7.06382846832275,7.43489098548889,7.9789125919342,8.37854814529419,15.3100924491882,26.0681889057159
4.75797891616821,5.25226950645447,5.81023550033569,6.11577749252319,6.66272354125977,7.02115201950073,7.5902054309845,7.88130164146423,8.49409031867981,15.2185938358307,25.8195099830627
4.82257556915283,5.2736029624939,5.74507093429565,6.17478847503662,6.61566114425659,7.03551888465881,7.39318490028381,8.0878438949585,8.33412337303162,15.2447831630707,25.76287150383
4.71429753303528,5.08189678192139,5.652747631073,6.18650341033936,6.67761373519897,7.05875825881958,7.50682306289673,7.99378228187561,8.41643476486206,15.3027894496918,25.8890843391418
4.7432267665863,5.27571702003479,5.70747661590576,6.17449116706848,6.63940572738647,7.12513589859009,7.48308539390564,8.05871486663818,8.51749849319458,15.2979276180267,25.9946296215057
4.87831807136536,5.30312728881836,5.6671245098114,6.30591082572937,6.6607780456543,7.0930449962616,7.46134376525879,8.0358190536499,8.40733504295349,15.308552980423,25.889416217804
4.73918294906616,5.22274231910706,5.78473448753357,6.23796772956848,6.62437772750854,7.09264469146729,7.3146231174469,8.04235005378723,8.45698285102844,15.3525333404541,25.9465136528015
4.71461296081543,5.35086107254028,5.77173733711243,6.20671701431274,6.56969499588013,7.1731219291687,7.48189043998718,8.00946545600891,8.55454874038696,15.3616862297058,25.8857297897339
4.85112118721008,5.23014903068542,5.74538636207581,6.08319640159607,6.70722055435181,6.9516453742981,7.50678253173828,8.12114691734314,8.4023711681366,15.2499208450317,25.9882991313934
4.69142365455627,4.99790453910828,5.79078125953674,6.15090036392212,6.65351533889771,7.12073087692261,7.49561190605164,8.00370717048645,8.46564030647278,15.3369443416595,25.9451687335968
4.74083256721497,5.22875070571899,5.69866061210632,6.25314044952393,6.6209077835083,6.97054409980774,7.53131008148193,7.92083644866943,8.38014030456543,15.3752572536469,25.9043884277344
4.81892204284668,5.11450409889221,5.75841665267944,6.23672652244568,6.71928238868713,6.90644288063049,7.48401188850403,8.02954578399658,8.44152164459229,15.2449765205383,26.1100091934204
4.66006636619568,5.1195867061615,5.7114622592926,6.08189487457275,6.70564961433411,7.0841429233551,7.41618990898132,7.93753266334534,8.38879799842834,15.202695608139,25.9567198753357
4.71675610542297,5.27690362930298,5.63011908531189,6.17373847961426,6.61017632484436,7.10168862342834,7.50852036476135,7.92777156829834,8.36803293228149,15.2198483943939,25.954657793045
4.81473088264465,5.34915018081665,5.84716773033142,6.22533249855042,6.64951682090759,7.03095865249634,7.43091011047363,8.05932545661926,8.45393943786621,15.2418398857117,25.9242827892303
4.78093695640564,5.27016830444336,5.76377558708191,6.0790798664093,6.64410829544067,7.05061626434326,7.5108106136322,7.9640417098999,8.43277359008789,15.3276827335358,25.977833032608
4.76143193244934,5.07478094100952,5.67704486846924,6.20168495178223,6.6015248298645,7.09288787841797,7.54485821723938,8.02323818206787,8.49052882194519,15.3415489196777,25.907345533371
4.7872040271759,5.25769948959351,5.64325976371765,6.23887920379639,6.7289035320282,7.01616811752319,7.47556853294373,8.03255414962769,8.46344780921936,15.2735104560852,25.8788235187531
4.72581744194031,5.32729458808899,5.64453792572021,6.24306416511536,6.66505694389343,7.10976934432983,7.46663165092468,7.95228672027588,8.55750155448914,15.1246099472046,25.8654143810272
4.87391233444214,5.30190944671631,5.83880305290222,6.19320750236511,6.63473105430603,7.04270887374878,7.46342921257019,7.99654698371887,8.49102807044983,15.2822363376617,25.9280195236206
4.78081369400024,5.31983137130737,5.71874928474426,6.18088912963867,6.78164267539978,7.06834006309509,7.44864940643311,8.01725912094116,8.42317461967468,15.2355365753174,25.9607639312744
4.78314280509949,5.27827477455139,5.71624231338501,6.04504704475403,6.57937598228455,7.11247825622559,7.43494415283203,7.96746778488159,8.49152541160583,15.4020426273346,25.9551124572754
4.77834606170654,5.34072303771973,5.6786687374115,6.1440761089325,6.80376553535461,7.17942261695862,7.51727962493896,7.95315599441528,8.45338892936707,15.1418697834015,25.9660851955414
4.84735679626465,5.09814310073853,5.76892232894897,6.10491323471069,6.62519025802612,7.14760589599609,7.56268787384033,7.98672890663147,8.55755424499512,15.2735464572906,25.9159126281738
4.86051273345947,5.29276514053345,5.74204802513123,6.14297389984131,6.60037708282471,7.09324836730957,7.53971743583679,7.90695762634277,8.42586779594421,15.378616809845,25.9905848503113
4.75584840774536,5.28071761131287,5.75649094581604,6.2057204246521,6.65291118621826,7.08647060394287,7.54397654533386,8.03949975967407,8.31717491149902,15.3168752193451,26.0131125450134
4.70552039146423,5.20672035217285,5.75294232368469,6.12313103675842,6.64510869979858,7.05170607566833,7.52668309211731,8.02367067337036,8.44899225234985,15.2866477966309,25.8009879589081
4.86424231529236,5.10280275344849,5.71664524078369,6.22006154060364,6.5900719165802,7.08922410011292,7.49913573265076,8.02627277374268,8.43804383277893,15.2326653003693,25.7704393863678
4.79143714904785,5.2366054058075,5.73999118804932,6.16874623298645,6.64349436759949,7.05391144752502,7.45127081871033,8.05435872077942,8.44591355323792,15.3455846309662,25.9664523601532
4.81008958816528,5.1908848285675,5.83226418495178,6.26623892784119,6.69206500053406,7.09968328475952,7.45109987258911,7.96146631240845,8.33206510543823,15.218976020813,25.9274616241455
4.79947400093079,5.10781097412109,5.75899338722229,6.23783683776855,6.82140827178955,7.05941534042358,7.47224617004395,7.98481512069702,8.42394638061523,15.2513198852539,26.0007009506226
4.71647691726685,5.2423985004425,5.69260859489441,6.19581413269043,6.5862021446228,7.11455178260803,7.49056911468506,7.91323280334473,8.45513224601746,15.204505443573,25.9471764564514
4.78932929039001,5.21712613105774,5.73490595817566,6.22446870803833,6.69985318183899,7.02043390274048,7.46852588653564,8.00696015357971,8.36594080924988,15.3849987983704,26.0834412574768
4.78908944129944,5.11307907104492,5.77769088745117,6.29561066627502,6.60456204414368,7.06558465957642,7.49480223655701,7.94102001190186,8.41008067131042,15.2250983715057,25.8991682529449
4.79614758491516,5.05647301673889,5.74362897872925,6.22148561477661,6.67839288711548,7.19379186630249,7.53708100318909,8.12663221359253,8.51710653305054,15.3232643604279,25.8702645301819
4.76045727729797,5.20170903205872,5.67098307609558,6.11997222900391,6.66565847396851,7.08900809288025,7.4604856967926,8.00418066978455,8.38258624076843,15.256974697113,25.8591058254242
4.74390316009521,5.23614764213562,5.70678210258484,6.120530128479,6.56545639038086,7.04707908630371,7.49951910972595,7.94374489784241,8.42207789421082,15.2954561710358,25.9621796607971
4.7812020778656,5.18629550933838,5.78662919998169,6.33947825431824,6.6959388256073,7.00315356254578,7.58220982551575,7.99960064888,8.4402060508728,15.3195753097534,25.9214584827423
4.89842557907104,5.13885545730591,5.80575823783875,6.20106625556946,6.61574339866638,7.17768549919128,7.66282677650452,7.99333238601685,8.42185258865356,15.1340589523315,25.9919564723969
4.69451451301575,5.24866700172424,5.80674719810486,6.17676830291748,6.63229179382324,6.99755191802979,7.50278258323669,8.00086450576782,8.32828187942505,15.2835583686829,26.0586640834808
4.77155828475952,5.17843341827393,5.77815580368042,6.06961297988892,6.60774326324463,7.09787082672119,7.55252599716187,8.01908087730408,8.47818684577942,15.2857892513275,25.9787859916687
4.764488697052,5.29211187362671,5.75417017936707,6.14568638801575,6.63233494758606,7.04858684539795,7.40238976478577,7.97187638282776,8.38579416275024,15.2407863140106,26.1035449504852
4.80836009979248,5.28870677947998,5.77169036865234,6.17819786071777,6.80185699462891,7.09272933006287,7.49191737174988,8.04285097122192,8.38819336891174,15.3049387931824,25.9344365596771
4.84593105316162,5.32789182662964,5.76844477653503,6.21390867233276,6.63894581794739,7.05317115783691,7.54102540016174,8.02833771705627,8.4845757484436,15.1165382862091,26.0394923686981
4.82721900939941,5.21777987480164,5.7208514213562,6.16430616378784,6.5905556678772,7.17119121551514,7.54620671272278,8.04297709465027,8.44603562355042,15.271112203598,25.8635103702545
4.83813881874084,5.31804966926575,5.6954824924469,6.22785210609436,6.55425882339478,7.14618873596191,7.5207347869873,8.05285692214966,8.3379807472229,15.2616386413574,26.0195853710175
4.7523672580719,5.22517490386963,5.76820349693298,6.2016658782959,6.63979840278625,7.06550526618958,7.43677043914795,8.02417254447937,8.37779808044434,15.2527003288269,25.922021150589
