"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"1",0.527055889667949,0.849443841827018,0.779888700975039,0.939560700240434,0.0135538417863528,0.583084447211475,0.994523637508629,0.858013147881082,1
"2",0.106943865097274,0.893815431798333,0.912760664303669,0.75677781427333,0.508396551104476,0.755639507184559,0.561755226527082,0.935457184561675,0.890398968102635
"3",0.0347568764498049,0.892800551202757,0.416336122445514,0.00124263365718008,0.0327403314651332,0.823259641882243,0.892245407865521,0.249816346309584,0.468370080197715
"4",0.855512407905387,0.207325102123512,0.197141713896718,0.926504572844493,0.901764392094946,0.96547000881552,0.508194544170493,0.928443976756459,0.413751528844248
"5",0.268859324879776,0.0780224390553131,0.279784489182238,0.830250323542923,0.636994909414497,0.257474253055889,0.652733217445901,0.864354625587357,0.845496724899135
"6",0.131312638547552,0.816815137466218,0.656644892575484,0.957105633977704,0.624270010454733,0.798988407527602,0.380552742322323,0.634388626862825,0.762548301914798
"7",0.31107519349749,0.509347580719673,0.438156153790479,0.407243973077352,0.934660186141017,0.775208625644649,0.6791876194979,0.231012879224957,0.946578156465152
"8",0.578736657585833,0.970985759373572,0.674939228299437,0.676865788064522,0.958740881391406,0.540363324401248,0.47955923673266,0.399670326277926,0.822386526280883
"9",0.940915827333102,0.781538058295084,0.616229144443023,0.717356644605388,0.0645961373779501,0.993535029067066,0.830388861066623,0.800626615897567,1
"10",0.213175462646358,0.138783487312187,0.795666547454192,0.204752203754535,0.029964553591024,0.883067518851762,0.75046810974129,0.194433867129215,0.614935254146896
"11",0.945137460377709,0.00203425732614294,0.600046529462975,0.834120278293418,0.271015159596549,0.537369098506434,0.928831108140761,0.566713061433396,0.779071361463051
"12",0.312104364276544,0.970671235927632,0.524028831724834,0.821216104125728,0.73691078397807,0.62206979847032,0.751160775201143,0.404236426326174,0.963543976695597
"13",0.351326275171694,0.757283287335565,0.674398485680125,0.589964407159634,0.66194661836078,0.880274579416811,0.871096856696306,0.155012533498135,0.310281875103119
"14",0.717789367879096,0.811032125189787,0.703012955739,0.952668180051686,0.475448564061662,0.916474950045958,0.584603172906279,0.794095057484625,0.718742253025985
"15",0.704129588413436,0.402645974207418,0.0764194274695408,0.762241548781074,0.0309654770074086,0.55981558550664,0.866566430271749,0.00299367591056961,0.913995864396362
"16",0.812505538435414,0.0569015576422691,0.765559024025797,0.318676905506128,0.951156371283601,0.274706609304335,0.587218255788713,0.680422039651191,0.736816366276803
"17",0.0722229126547167,0.861327212725735,0.461313000496939,0.945990964700009,0.723869798401851,0.781708152804315,0.299521760081528,0.266478544494176,0.983063989872654
"18",0.710802247025785,0.495126317943305,0.995937241670245,0.970420143191775,0.939906140794921,0.960749522799682,0.192576244773034,0.886879772398137,0.68246517448165
"19",0.354387712724734,0.00754315075775857,0.797037485911199,0.709639788799931,0.8025946963423,0.776070627760228,0.949235304757202,0.411137712336442,0.983268381989944
"20",0.742168845066604,0.269235983162844,0.372122234820538,0.803271965068193,0.802615753348564,0.799329015547006,0.327544671730414,0.640748531272058,0.922263210836312
"21",0.202682431418757,0.732366198071721,0.919894754125861,0.0190496185164433,0.651624397166146,0.202522608159355,0.421115238104936,0.405884934549911,0.654048307348334
"22",0.0183926634780209,0.585771169735353,0.718588059232988,0.235729542221622,0.995332893523873,0.118285974864775,0.907685220506382,0.0709072272161175,0.449126278586634
"23",0.921040846210811,0.851804524497371,0.968707039815777,0.667657075056637,0.579220210718105,0.98650599846958,0.874420996216128,0.830143290126243,0.684503174493147
"24",0.17636064056166,0.838636977441417,0.625324520753869,0.830764634327235,0.976126304188214,0.560389502764754,0.136440500594186,0.922277866999215,0.890293315703897
"25",0.0822012824666953,0.691610374812843,0.152895210663878,0.958774394655005,0.209341800905104,0.875352134565091,0.610898023660419,0.198697422786702,0.9339999514458
"26",0.032984515070912,0.588457615988291,0.720256134433737,1,0.927781437262158,0.897383285712779,0.666730938644566,0.000888327882563469,0.250655691136217
"27",0.628696426860344,0.058313744127053,0.23426201676874,1,0.1809991228137,0.936862019678108,0.91051183589235,0.7103287623863,0.807568895153562
"28",0.0261008554184878,0.0149784111765072,0.0348411916997918,0.0254188192146622,0.689696858951244,0.796352509992565,0.77715167658684,0.887028784108057,0.52188509704181
"29",0.636966617112244,0.922663789319467,0.326028959277986,0.174080253090722,0.169946529965781,0.442015349789707,0.861932142352118,0.316781112470729,0.70491495275972
"30",0.0236319087984014,0.743022646606189,0.843528150276882,0.948508469993487,0.771377792438028,0.592592223131985,0.571525991486977,0.73621822003726,0.684322923206982
"31",0.69698188970123,0.95972907930771,0.994112191314746,0.00546035834789909,0.478199451055068,0.364185629586693,0.282353823012096,0.757277929393444,0.853682870196649
