"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"1",0.260776848292941,0.546577435385547,0.269905516091264,0.255299605933882,0.967166701381521,0.0322594498563719,0.893876834456173,0.0720798016780566,0.0655168917034708
"2",0.772650264569861,0.161011385296282,0.938895835656992,0.247136789312158,0.509251536462398,0.934288269929043,0.988076360061964,1,0.39511487436618
"3",0.691341188615873,0.120765901810991,0.673401792931121,0.765784716752789,0.349695296853035,0.446208061956165,0.454590535183817,0.536093367725964,0.384450595640615
"4",0.217153836580293,0.232913370240053,0.992555968247382,0.880666442370843,0.783469889115985,0.9796500958499,0.968473302918258,0.187672123099957,0.330339035935191
"5",0.279574881062007,0.67441880731009,0.592476423985344,0.533219166904324,0.538189672328253,0.493956335112435,0.914290265623044,0.365649549187648,0.790130872129025
"6",0.409148887316272,0.16670308855087,0.409270433846838,0.823788459723972,0.40356621637181,0.386207516321497,0.00221382967657344,0.35093872195429,0.803155774284074
"7",0.458805378864892,0.123849075724397,0.433662396891135,0.994272287795442,0.0738042716973406,0.409287771005848,0.0620736834263602,0.507688344894812,0.781847312962585
"8",0.982712496148987,0.625289372332745,0.795051854123231,0.376335021881786,0.864027619344648,0.397655613700537,0.790050759057261,0.984432765533271,0.357729366647349
"9",0.699540793599735,0.536793667536126,0.691281757010713,0.837287246310228,0.956229622139708,0.689411277836256,0.848088055982761,0.372972959446347,0.785895894844996
"10",0.400494160284411,0.266644870502411,0.130388169615828,0.395444637776499,0.808740634302173,0.846203766274375,0.332321262721289,0.551213157820886,0.440908370991201
"11",0.736087089348688,0.97053466618084,0.645805270151637,0.649870551138924,0.807545108514239,0.767869754760169,0.895234257301477,0.956411934157535,0.519984331121588
"12",0.399797740227225,0.944235036657606,0.989382084919413,0.864937900027696,0.653277847477215,0.738163264795668,0.57289031557992,0.688852135987425,0.000838222967751987
"13",0.856933364879119,0.33144844425158,0.91357902756766,0.656188198897145,0.109957593630444,0.972081468364926,0.970151082632602,0.405972166541348,0.257348055545013
"14",0.146366133211752,0.529749847512468,0.624933929048392,0.569022788343924,0.319969338337498,0.235999695921675,0.456548005328441,0.345008349103058,0.811339476719082
"15",0.812463992884673,0.225300074227566,0.889739522694963,0.632516804005001,0.939266753673335,0.746004514055211,0.877189929980795,0.121815490141478,0.715608212350795
