"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"89",0.000434981229863616,1.67545994430645e-06,4.64704418340532e-09,8.07792074397848e-10,2.97820457312915e-16,1.69192643841338e-19,1.05046815065474e-35,2.45725182345204e-42,6.58262394314682e-222
"90",2.28718050008994e-05,3.01903604735685e-07,1.04028681026652e-11,1.63617737109067e-13,6.98806209080758e-16,3.08592794353516e-22,3.24653320278431e-31,2.01394136810068e-46,1.35095334361984e-219
"91",0.000412313309336323,1.98197398645924e-07,8.1159111240313e-12,2.64839943093045e-11,1.26926534047921e-13,4.18000695855619e-20,7.49197053388184e-34,3.5222214035848e-41,9.5914973698874e-217
"92",1.60098561497597e-05,7.36920400897968e-08,7.52504134128004e-11,2.81307168742701e-11,3.44854190942655e-15,5.49901753783485e-20,7.19908774470043e-31,5.0343622664831e-42,8.98326773477464e-216
"93",0.000115444721871716,4.01131449380254e-07,2.34571727701906e-09,1.49038308440639e-13,3.1327679326451e-14,1.3354857671498e-19,2.63010253811883e-35,3.08016573733253e-42,1.15702699409201e-214
"94",2.7762464763986e-06,1.82398371825346e-05,8.65598591491885e-08,4.66263466039981e-09,1.23278309175548e-14,4.62757030676764e-24,1.52306561646707e-34,3.92854174044924e-43,1.78264119366068e-216
"95",3.48304792816445e-06,3.84915619571568e-07,9.98583573617533e-11,4.03075536336187e-12,1.00415347216684e-15,6.52554499601871e-23,3.50686019636007e-34,9.29886629147011e-43,2.74970185583419e-219
"96",4.46024879782103e-05,9.57656941628506e-06,2.37705772415871e-10,5.92914192615425e-14,4.35584278899469e-14,1.16180965880945e-21,1.61383869299891e-35,2.56545573569611e-44,1.42640302739831e-211
"97",0.000410457798723293,3.76407888987126e-06,3.75609254568246e-07,1.16847147831165e-11,1.04407724477391e-16,2.93519603078856e-22,2.8677660959245e-31,3.23647204181496e-43,4.02658388170351e-223
"98",0.00058991761110352,9.24939047443627e-07,6.04516525140211e-09,2.64145548973852e-13,7.62056162963915e-13,1.4647436406971e-22,1.93209064818493e-31,1.88974293700047e-45,1.12446218119503e-227
"99",3.92548735645182e-05,1.07823267703957e-05,5.68914587262899e-08,1.04835508499603e-09,2.54162619331606e-12,2.10403669856914e-22,9.59847083650807e-31,8.31475103870232e-41,6.48473477027466e-215
"100",0.000331494868337125,3.21752109196001e-07,6.69502106971891e-08,9.39769657802616e-11,9.08620024938441e-14,2.53382725702174e-24,7.07763575682282e-31,2.84686202920384e-36,1.69742189382474e-221
"101",7.01137546762426e-05,3.47551450215843e-07,6.72981172485703e-09,3.37525142606409e-12,4.72028247887586e-11,2.89377367395312e-22,3.27767247957077e-33,2.49121652405291e-37,1.31152480418044e-213
"102",0.000327486588376265,1.93689092639429e-06,1.30334172455966e-06,1.70814486525486e-09,2.27853594486957e-13,5.02463489016672e-23,1.20217359396954e-34,4.18738540521927e-45,5.32638968897148e-220
"103",0.000510116489750422,9.68579362911261e-07,3.02812654404002e-07,1.03386349686867e-08,9.50284670300265e-13,1.73411951895101e-23,2.35485182833882e-34,1.37272777321107e-44,5.83854253956945e-210
"104",4.68137705110953e-05,9.82610200392537e-07,4.02381173325774e-10,6.65108593414415e-09,4.83026818436281e-14,1.54696277854704e-22,1.31165183535619e-33,3.4659134029024e-41,1.06445984830707e-218
"105",1.00039135794276e-05,1.84230287265271e-05,1.04243221875365e-12,2.79425231520421e-10,1.48006492261895e-14,2.20788473969757e-23,1.25698345603224e-31,4.9506467906104e-42,2.19051735085288e-212
"106",3.18928143375503e-05,2.89379604900772e-09,9.11287392140279e-11,3.17317104489407e-11,4.21262505062299e-14,3.56594664929809e-20,3.02486519730046e-35,2.30860251997581e-44,3.10455008215574e-206
"107",0.000533711378370159,7.93062882152678e-08,3.85624066028994e-10,3.58722688248726e-12,8.9736929633792e-15,3.70809398954865e-22,4.30846704663776e-35,4.55734435889343e-42,6.60634682561593e-217
"108",2.08419609455488e-06,3.54209048126264e-07,5.03950412430145e-10,8.20023338992289e-11,4.58202181044031e-14,9.44331478947524e-23,4.090222201421e-31,2.15243507516212e-43,7.26340761280417e-213
"109",1.41656807199635e-05,3.33378062366664e-07,1.66880392893934e-09,2.63446893334141e-13,2.99742840400989e-12,1.54209965323998e-22,7.14519516834869e-32,5.77591236187607e-43,7.34401756310239e-212
"110",4.13237775561037e-05,3.01564083336385e-05,1.02374906119752e-10,2.12581079390308e-11,1.31827544132876e-14,2.99349840961347e-21,2.15899892052106e-30,1.99474002055774e-45,1.28534720789728e-209
"111",1.40555941835535e-05,3.55149040859441e-06,2.2039205848429e-09,8.31195734858219e-12,1.85617167923941e-13,4.71429569520857e-20,2.3943322533006e-32,7.56921051132273e-47,5.76575576032924e-221
"112",0.000145651845611814,1.09041230511259e-06,1.23054980074318e-08,4.26123799248269e-12,1.22968572363288e-15,5.37136843072396e-26,4.75347914541706e-36,9.13483780177935e-40,2.69805832618129e-216
"113",0.000113569056330307,5.4468816552014e-06,1.26051308977539e-09,3.66984568198764e-10,1.5207702869113e-14,1.01685631952848e-23,3.99528666387924e-34,2.55245958287953e-45,5.43578727215393e-222
"114",0.000164891123898129,6.27724009266314e-08,4.28363445257685e-09,2.45853221391581e-10,2.19168960797498e-16,9.95379500332651e-27,7.19733152960549e-30,6.5284373081794e-48,1.0259297146562e-212
"115",5.22389108335852e-06,1.21313868979441e-07,5.69758659918074e-09,5.23382338295322e-12,2.27828606493948e-12,2.96174549932709e-21,6.16927073129572e-32,3.45041511951063e-51,2.84875579422141e-212
