"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"49",0.0629191365493044,0.642142869097086,0.00183050907919561,0.0882250989305428,0.0959160965021166,0.183666853208229,0.251206033004027,0.00112062622450929,0.00410727462727723
"50",0.0966107307025347,0.0261305990579543,0.13657973269939,0.276332936128122,0.00054884571656344,0.458838906633409,0.0252213831981917,0.0116926046996204,0.000503271263210871
"51",0.0226052214512978,0.932382260633788,0.0398602706397874,0.241830330539182,0.00234556844061871,0.000504853882277141,0.246796676456316,0.0126620155145946,0.0013755345949268
"52",0.728651965668237,0.475954716346302,0.0646648133955098,0.65719423559085,0.00627694128374331,0.0472741238236018,0.000547739862945414,0.722179045336264,0.000597018456888499
"53",0.147422946007386,0.141461488262014,0.0161596795993978,0.269157909320537,0.018439994996354,0.176185262331659,0.104091252498932,0.870546779054294,0.707725486865286
"54",0.0483871797175148,0.0213170541207664,0.496113985677983,0.702346857807644,0.00322999305240237,0.468534659324992,0.0661573303776017,0.0547391384360897,0.593228025653723
"55",0.0581159913099245,0.338535275072202,0.0633850951033979,0.649015834986975,0.0753178830083218,0.23188615593958,0.333399510369137,0.11148710107653,0.221235798916164
"56",0.105718596304556,0.353936590268195,0.00780421811553989,0.138692506494377,0.00527188738601599,0.370274393287718,0.000547477414972745,0.000698942036264995,0.183813085870521
"57",0.357682351097126,0.0192152620322928,0.00760941113180311,0.236811634418545,0.166661581229784,0.0560948788289695,0.000697249952585453,0.477379029620538,0.000706194597656866
"58",0.0941842803387086,0.137636934330179,0.269914177925018,0.521597670915601,0.0395308833245314,0.00620831628895186,0.0901808798703612,0.000541503243353873,0.000680837324595621
"59",0.0211497847818593,0.100142513010472,0.0136936856852938,0.404111281413319,0.0326814640566897,0.0985436342494886,0.523693448505851,0.00125958263109716,0.0198975488687274
"60",0.0164401900538128,0.0923017375896221,0.0421629159197979,0.00466400674781532,0.193437441922503,0.000511076424513483,0.000546116851337503,0.473403992085682,0.0028379840927944
"61",0.0529585166896362,0.00555460167675657,0.0783218257269349,0.466524140726394,0.0008881268227625,0.261041156707145,0.0610101769427517,0.000631620615779416,0.766334809838605
"62",0.332580959052481,0.0515604278982054,0.305392909991865,0.140950491633265,0.43958963521828,0.001094004117414,0.00052901978404638,0.100492080875546,0.298224132379771
"63",0.473529764028559,0.0185955048403613,0.00424837203445649,0.499410029118139,0.00138889264153662,0.000535095449364932,0.000534464070445101,0.888704112570094,0.0321559558674374
"64",0.391446745143722,0.0599166767169733,0.0157664125522082,0.0011778204340335,0.254923235206008,0.234353364681402,0.0282714302951551,0.000503027483800306,0.306831182206263
