"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"1",0.0201798773967349,0.16272736619849,0.186666810418424,0.0302791039202942,0.000309275016490917,0.0228022960860746,4.15790342178646e-05,0,0
"2",0.00943957169160925,0.0966416250324039,0.000878858096084789,0.0455118126715575,0.0459862422495473,0.075354199676725,5.76310482491849e-06,0.000304813571548435,0
"3",0.0568297401068507,0.244742569260141,0.000496475117852002,0.00329309229286501,0.0393732553989028,0.000434291805607945,0.000642033148241961,6.54373027109134e-06,0
"4",0.238946891709031,0.0506344296821799,0.0161274103999084,0.00677291240646805,0.0195916828470122,0.000212636203954619,0.000357214298514763,9.72000173172782e-05,0
"5",0.0230430074030273,0.0457900936026953,0.091591584555014,0.0175103847877093,0.0046140393389138,0.0123506658735322,0.0068868270539324,9.90149129103113e-05,0
"6",0.0086458655083872,0.0387172332933324,0.0029913323720856,0.077169810727868,0.0219299210589817,0.000478256552201128,0,1.67155427899246e-06,0
"7",0.514700194501359,0.0274873504328047,0.182769600053713,0.055118487097834,0.000464215855739525,0,4.78009794813161e-05,0,0
"8",0.271432260639073,0.0136983140427588,0.00720252638339847,0.287079237252498,0.000258871057512766,0.00122924544303105,8.81320764334337e-06,8.96104890713012e-06,0
"9",0.0760141623032617,0.128909770915039,0.176221043972173,0.0451866042258865,0.951041462350845,0.0014068776717503,7.60542022970601e-06,0,0
"10",0.176227468441205,0.00242818131403455,0.0819466894414416,0.00243874153412338,0.000128535603674873,0.0013220457575529,0.000656307046404736,0,0
"11",0.0298143435344194,8.04140926664587e-05,0.134811312463028,0.0180937011461497,0.00304570706272267,0.134815097567871,0.000176201840697332,8.41429323805709e-06,0
"12",0.785306808835334,0.174246034112051,0.196183534133464,0.0211919580718588,0.00488986544455461,0.00128492528196045,0.0012804575946358,5.64236325717449e-06,0
"13",0.0176644484669154,0.0385869957259354,0.0401121996345934,0.000245139756148371,0.34605468473597,0.0152796386801716,0.000131907922774399,0,0
"14",0.0666488231134461,0.0670332130392667,0.0491410948051949,0.00234053082149832,5.09759676614596e-06,7.9028936508907e-05,4.83170431886393e-07,2.36298345335229e-06,0
"15",0.187639331301703,0.234229977579506,0.0464064062562155,0.00199190704357566,0.00455612045606058,0.000267360425606711,9.62838482150286e-05,0,0
"16",0.117761859408605,0.176171929732836,0.00347595981700277,0.0119414592369068,0.0013006104276414,0.000457410407710745,2.16581426100149e-05,1.15952866486246e-06,0
"17",0.00916255022240153,0.0549367536614397,0.190021695435548,0.270488219425848,0.101630665272556,0.00831109675392039,0.000175186809087569,0,0
"18",0.0861749408441629,0.530638472564414,0.00472622185595595,0.316943986772986,0.000216674944844786,0.000141455820407921,0.000894523036541917,0,0
"19",0.0271790758607119,0.0365380471117981,0.00143797084723962,0.160014981070447,0.0084985398570977,0.00179476518852439,0.000305059301132338,0,0
"20",0.660528691677777,0.084967132284684,0.00887691433497295,0.0122130486659979,0.0229238510091937,0.000760784011747395,0.0410692945978444,5.19688017996955e-06,0
"21",0.0223632981621801,0.0170298841742902,0.00142928557555555,0.00314314233675572,0.000162792010159118,0.0207263415923389,0.000556603875555228,4.02633312590606e-05,0
"22",0.0205352865709713,0.0991842201747042,0.00537818665432943,0.00165970174120966,0.546724534716044,0.000446876136543373,0.000383597787704137,9.04148645746172e-05,0
"23",0.0113671368031534,0.214794452658108,0.000991163095318548,0.00153095895818223,0.00129806991173376,0.0372753719993481,0.000165439773444298,0.00606610154740417,0
"24",0.147480985487441,0.111326215201535,0.00941311069223305,0.0871077058125618,0.00145643153215957,0.00182948476297473,1.98253269185766e-05,0.000490566345029753,0
