"","p 1","p 2","p 3","p 4"
"1",0.00121017182225621,0.000499750124941462,0.00350193140743535,0.0272300623552102
"2",0.000939397972587197,0.00117728804022616,0.0784137353853685,0.00705557099628915
"3",0.000499750125035683,0.000499750126373337,0.000499750135417429,0.000499750644553989
"4",0.00332793024010288,0.000589183436615882,0.000515192358448015,0.000499750132288893
"5",0.000499750226367104,0.000499750196130172,0.00050487103105561,0.000499750125022019
"6",0.000499751929734133,0.000499751936788062,0.000499750192280744,0.000499750520376277
"7",0.000499750137721627,0.000499750728200567,0.000504294595232576,0.000506643935557908
"8",0.000499750125037471,0.000499750189227761,0.000499750137936081,0.000499750124979258
"9",0.00049975014577928,0.000499750327354006,0.000499750141898464,0.000499750136167361
"10",0.000499750214638841,0.000501760807218633,0.000499750127938322,0.000499750168721548
"11",0.00049975022076501,0.000568106428298712,0.000499750126481761,0.000500250425429336
"12",0.0930381348527823,0.000499750129148154,0.000843970495508712,0.000521675758099595
"13",0.0012467394221037,0.000499750149096418,0.00122165565002579,0.000499750128616475
"14",0.00049975015569207,0.000499750259292314,0.00049975013368738,0.000499750130613197
"15",0.000499750240194124,0.000499750268094475,0.000499750348184015,0.000499750160457665
"16",0.0101166431161673,0.000573305679298715,0.000502359206049908,0.0972279033202576
"17",0.00119896875326943,0.00107970323108567,0.000864496768996587,0.000499750417612197
"18",0.000499750166500892,0.00423417757996048,0.00049975012501392,0.000646974645121908
"19",0.00049975013945397,0.354299352223865,0.476492759230643,0.432497931537642
"20",0.000501013239948543,0.000511217240744593,0.000500756445518282,0.000499750125624769
"21",0.000560219143319328,0.00258366879756287,0.000509240501914073,0.0122131605293651
"22",0.000499750139941956,0.000499750147758484,0.000499750145332137,0.000499750136053509
"23",0.00049975013311934,0.000499750127128344,0.000499750184196223,0.00049975041553634
"24",0.000499750142609742,0.0077425779030934,0.000499750353287671,0.000499750126282063
"25",0.000499750170172232,0.000499750145400564,0.000499750124960779,0.000499750129118222
"26",0.000499750145241155,0.000499750196901261,0.000499750125756557,0.000499750161374748
"27",0.341726788080819,0.000499750198387964,0.78227342560584,0.332919798961006
"28",0.00134659210598367,0.000499750128311302,0.000500252191716795,0.00463356282339469
"29",0.00231327820088811,0.000519064891364775,0.000499750166720328,0.000499750163347084
"30",0.000505963957998762,0.000514027592607974,0.000504320051480038,0.000499750244005392
"31",0.000751617251738503,0.000675364398034383,0.000499750126479043,0.000499750222972953
"32",0.000500252318042657,0.000499750840065423,0.00050100456113378,0.000500000086181103
"33",0.00050404285230039,0.000537800847073206,0.000520862341481069,0.000508726281386684
"34",0.525469656703428,0.000505088399081166,0.354259000611855,0.000499750326677817
"35",0.00586165749606875,0.0252169138736321,0.000519776809679305,0.000499750171686521
"36",0.000574858176702732,0.000510663319531207,0.000499750216293271,0.000528658137381693
"37",0.000500250225770976,0.000499750125069332,0.000499750133957546,0.000499751137779968
"38",0.00049975012650287,0.000500505117948438,0.000499751891764068,0.000499750196857417
"39",0.000499750333979545,0.000499750126290063,0.000499750160105975,0.000499750167235842
"40",0.000520897734198938,0.00049975321039367,0.000500001930707196,0.000499750631686194
"41",0.000499750196317259,0.00049975020985714,0.000499750223910404,0.000499750156628215
"42",0.000499750313039169,0.000499750186036702,0.000499750130842531,0.000568831069256161
"43",0.000499750306866469,0.000502517549444193,0.000500253675487272,0.000499750396103889
"44",0.000499750264108133,0.000499750144131186,0.000499750128063593,0.000499750325149278
"45",0.000499750125417096,0.000499750366750271,0.000499750125178524,0.00049975012670394
"46",0.000500000856364077,0.000502013010206745,0.000513535759705871,0.0020832664924428
"47",0.000499750163546612,0.000499750343927231,0.000499750152474317,0.000499750125222114
"48",0.000499750127184137,0.0112309531162393,0.000542795272979228,0.000500757266686326
"49",0.000499750435356961,0.000499750125339393,0.000499750198574216,0.000499750130363895
"50",0.00105177834770534,0.000553451175857503,0.000499750360667398,0.000701370805483296
"51",0.000499750143717863,0.000499750142225822,0.000499750141907494,0.000499750312539436
"52",0.000499750188438239,0.000535898325307598,0.000499750159124865,0.000515761700501266
"53",0.000499750341436576,0.0219625826177245,0.000521637387175586,0.0305154595296395
"54",0.000539238769618205,0.102749353409802,0.035951820757235,0.000519482345180608
"55",0.000499750135791,0.000499750129779392,0.000499750140020056,0.00049975018023301
"56",0.000499750130728994,0.000499750277343883,0.000499750185009953,0.000499750192106322
"57",0.000499750762596135,0.000499750177033185,0.000499750134995522,0.000499750531582889
"58",0.000499750348117349,0.000499750124981489,0.000499750167948572,0.000499750317656521
"59",0.000499750162113952,0.000500756003077913,0.0245894821640796,0.00907354081286936
"60",0.0100503300742272,0.000499750285895599,0.000499750135960404,0.000765900215247928
"61",0.000500000271130216,0.000499750139106716,0.000499750274116949,0.000500001741287186
"62",0.000499750258413587,0.000499750158097978,0.000515962626087932,0.000499750162220317
"63",0.000499750126317348,0.000499750603759494,0.000499750125639766,0.00049975033250898
"64",0.000501014179459124,0.000789501112783245,0.00106897861404205,0.000499750127319039
"65",0.00298698203249864,0.00273351849087841,0.720787565731443,0.835749295823665
"66",0.000500000098914278,0.000499750461799613,0.00050050178518376,0.00049975016573614
"67",0.000537418718258977,0.000824817408834089,0.0628486510642805,0.000700894157437408
"68",0.000508003052539879,0.000499750893754316,0.000518613787795058,0.000500250692438467
"69",0.000499752006446383,0.000499750287988268,0.000499750158481268,0.000499750134089211
"70",0.0027807100417186,0.000499750126889927,0.000499750153662283,0.000499750260027514
"71",0.00049975012513905,0.000499750404054933,0.000499750195234017,0.000499750137786406
"72",0.000499750179019195,0.00051149318499428,0.000499750133291505,0.000499750145013098
"73",0.000729518093336871,0.00927571962437758,0.000499750125882565,0.000567214980197617
"74",0.0436384015968426,0.000568181848979981,0.000499750143686315,0.000499750897641555
"75",0.000499750136407209,0.000504565576294486,0.000499750922452654,0.000499750128147144
"76",0.000760895353203092,0.00697308680830289,0.000536954050263368,0.00134671241341607
"77",0.000642749452264289,0.113568324699016,0.00228827294920793,0.000499750161285695
"78",0.000499750297097054,0.000500501202610902,0.000499750164304539,0.000499750135027415
"79",0.000499750128359749,0.000499750288887619,0.000499750174578814,0.000499750154670623
"80",0.000499750143237655,0.000499750177935252,0.000499750127631891,0.000499750250591356
"81",0.000528766991272254,0.0401107089656028,0.0428542281466182,0.000966027100308754
"82",0.00407622170866126,0.00491280747649966,0.00049975012555911,0.000750081231218757
"83",0.000499750165401704,0.000499750127631281,0.00049975014223985,0.000499750959310714
"84",0.0710207960565589,0.0643834404046383,0.0477632000066195,0.000499752206239648
"85",0.000499750637020974,0.000893718746682675,0.000512970292809779,0.000499750170281449
"86",0.0004997520181027,0.000509698696221247,0.000499750147526078,0.000499750163618856
"87",0.000504808712440092,0.000499752070468145,0.000499750475712749,0.000499750396063553
"88",0.000499751047595929,0.00280713445235038,0.0615815400961044,0.0192723630910835
"89",0.000515060471964484,0.000499750470531886,0.000668899210791552,0.013459628875166
"90",0.000499750161575252,0.00049975017652573,0.000499751819895823,0.000499750321835697
"91",0.000499750125179569,0.000499750335181767,0.000499750406409288,0.000499750247744732
"92",0.000511284555593223,0.000499750129051166,0.000499751384777805,0.000499750124938326
"93",0.00108466640581775,0.000500752780044071,0.000553359046757619,0.000535899261661427
"94",0.000499750135085521,0.000499750126791049,0.000499750249863633,0.000499750126833543
"95",0.000499751390586771,0.000511961982969834,0.000502792380017553,0.000499750145833338
"96",0.000499750132030578,0.0392484281382261,0.000499750394068784,0.000502015189026743
"97",0.000500755686897237,0.000499750407858756,0.00049975028162458,0.000499750139229821
"98",0.000499750291386374,0.000508749133764709,0.00049975012739588,0.000526159479321235
"99",0.096929485674415,0.0659491501921454,0.0233511302651398,0.000518192264011263
"100",0.000615251398841275,0.000499750145604272,0.00100921526907379,0.000499750125079512
"101",0.000499750198395428,0.00130181623179935,0.00113680203289987,0.00113521613130468
"102",0.000515590886794011,0.000499750125274588,0.000499750191755224,0.000502019366751588
"103",0.000526796686827736,0.000499750125562712,0.0207983248668332,0.0262165859631989
"104",0.000499750125115224,0.000499750208860842,0.000499750175408191,0.000499750170489296
"105",0.000499750131525995,0.00049975014300765,0.000499750130157201,0.000499750170464596
"106",0.014763277071259,0.000500253705457712,0.00258593777118968,0.220625808367978
"107",0.00049975022059976,0.000499750125353415,0.0004997513124749,0.000500000021095172
"108",0.000499750223254956,0.000499750316076399,0.000499750125334684,0.000499750125024521
"109",0.000499750157138966,0.000499750124945384,0.000499750150287422,0.000499750129329478
"110",0.0889388450004189,0.110136315585097,0.00754634541871509,0.0541419767773429
"111",0.000500000394727658,0.000499750214884737,0.000500250312922647,0.000499750155675036
"112",0.000499750557957193,0.000499750204327665,0.00049975013129784,0.000499750180586669
"113",0.125342557545871,0.0321364243668116,0.00917488857804406,0.046316677202272
"114",0.000499750174711254,0.000499750125057131,0.000499750254294576,0.000499750125216868
"115",0.000499750134352866,0.000499750252859062,0.000499750125293368,0.000499750125032754
"116",0.000559597133321031,0.490253923396572,0.685893145169142,0.426861563764526
