"","p 1","p 2","p 3","p 4"
"1",0.98989070307374,0.927929792041833,0.95984691955708,0.902906398270994
"2",0.305052784110557,0.746435055124209,0.618939453181799,0.807115358887928
"3",0.733325084235838,0.0418999195209693,0.588862181405391,0.6532841281695
"4",0.179937889704192,0.343035769332535,0.159866557909787,0.213862302137857
"5",0.785566964212855,0.915694678296294,0.95750567669496,0.847863523508868
"6",0.244147813106712,0.13716341408916,0.0567868914370505,0.0672572660671912
"7",0.207877106730827,0.203325341469021,0.50255093838283,0.303113066745328
"8",0.584863061051211,0.731244344966705,0.870184612384637,0.85261204605763
"9",0.324862887592031,0.249851183440485,0.0234347873759921,0.286237567204813
"10",0.9266616587132,0.210090791482699,0.691428598896326,0.271403466992778
"11",0.994069705398027,0.916765657926872,0.916554375544689,0.953761007942905
"12",0.734084155505076,0.6068355427024,0.370508505346267,0.549243203826367
"13",0.89164561159847,0.874104255060754,0.899333610967556,0.944914933263249
"14",0.78794465149458,0.120314387641673,0.21308669511893,0.507539592434194
"15",0.279255185829983,0.593495145874358,0.166866467041192,0.403201432975682
"16",0.884842870012053,0.842162151879697,0.506923578296159,0.797647722098549
"17",0.106864520831719,0.326669250783319,0.455753564689975,0.00454194079395911
"18",0.351599198996621,0.258117206521471,0.41356998117688,0.265268767415689
"19",0.00910475109395769,0.13225630029058,0.473936801296674,0.433676670452801
"20",0.020535445979853,0.861631286884382,0.860198436519833,0.891516183012404
"21",0.613943355994724,0.55410407698295,0.635731377981715,0.743990974124458
"22",0.697558802906835,0.760109263324473,0.652657279532393,0.546749155507512
"23",0.356235667938814,0.0326679587387631,0.483488483403423,0.0960787099720178
"24",0.483550647374534,0.309430370109884,0.495538653330915,0.734545448014992
"25",0.447315892099669,0.736636466188894,0.0736346177216354,0.0591476781376261
"26",0.0775188951002206,0.480035944955191,0.0801010866982376,0.612952906475927
"27",0.227008390025044,0.25079998744024,0.365214970117722,0.76689441966258
"28",0.625328658903005,0.577259972681618,0.108785470690361,0.422530368233337
"29",0.429014325034865,0.523569076122411,0.301903200979528,0.675203534324808
"30",0.263230361618242,0.324485178563137,0.15144081825414,0.0923496765289233
"31",0.984848777893548,0.858313244498443,0.0680501779531493,0.968352252127124
"32",0.76085293204547,0.432545291327431,0.195370709351475,0.878711324826012
"33",0.820087548479407,0.815848228907548,0.325993562031506,0.83463091417668
"34",0.583534003023464,0.214653410181764,0.413345019550665,0.63292291611456
"35",0.75396548110888,0.72944472109765,0.75886944487683,0.68784974878057
"36",0.595579959666782,0.460512779069212,0.105000211673935,0.171219724016054
"37",0.750445768706137,0.54000805883767,0.657351200531369,0.459109022773261
"38",0.550363135107985,0.533906396767195,0.365601080695497,0.0991566298353394
"39",0.723204846557137,0.6201638849351,0.195224382682359,0.646882515505598
"40",0.541487019656418,0.582434094851626,0.204382668259836,0.938726349665266
"41",0.511226249855368,0.408826126741039,0.399079437324918,0.240803879215167
"42",0.456824693432561,0.585551263102787,0.232628827463218,0.0661193025566226
"43",0.940049239025377,0.870628179979868,0.765363677009745,0.93727500775779
"44",0.0482506949491888,0.127292440595312,0.226703682350146,0.441995911213765
"45",0.887660364053771,0.929211253911158,0.750831848302871,0.7683811822532
"46",0.396344123254118,0.231075171171474,0.747125242055757,0.220289542729307
"47",0.0356650642919892,0.640823302167674,0.211408930754097,0.134482084964603
"48",0.680351974235518,0.645454697641697,0.469034024204069,0.882574787668552
"49",0.667088071633354,0.736143127300352,0.742878606105775,0.730998426480445
"50",0.766600828644194,0.590816477498938,0.683652044505284,0.268453909406525
"51",0.543077773022405,0.532927827155947,0.39673097420584,0.276211296157749
"52",0.567463846148436,0.225663158142479,0.608321429340177,0.623061646427047
"53",0.151940115239598,0.211918827988394,0.557503490204593,0.455668270500219
"54",0.659633542924399,0.83989245368059,0.747194052959428,0.626517025908844
"55",0.745521749267573,0.621407360988132,0.16308837205747,0.248614839856859
"56",0.0524993448225422,0.263299269725806,0.482737889039109,0.48616204622681
"57",0.227950107922447,0.12293030120043,0.0715795481649501,0.335548749728789
"58",0.343139063840313,0.291983110292288,0.224005143022991,0.211245832832925
