"","p 1","p 2","p 3","p 4"
"1",0.212539403317967,4.39507771690365e-11,1.08386192941334e-05,0.00130357099696564
"2",0.743961638509408,0.710214808460902,4.62268856813189e-10,3.42210036561135e-11
"3",3.16467695374494e-11,0.094094682915385,0.390443851653382,1.11092247652367e-08
"4",0.0106839990168025,0.486444628057381,1.37925285293153e-12,0.00674483539611634
"5",7.41316329795124e-10,0.023107296122129,0.420056560779659,1.06516870955955e-05
"6",0.163411873753826,4.92029597797935e-10,9.08435954544479e-05,1.39447583995187e-07
"7",1.45578066468921e-11,0.209233670169184,0.315080825551045,7.86074298179696e-08
"8",0.19499433547204,1.09590347192601e-05,2.02356247331398e-11,0.000255209734258424
"9",0.000473238874984665,7.37135190534812e-06,9.46825359057468e-12,1.67095537109844e-05
"10",0.950440721123524,0.0132226420270477,0.913201968561622,8.6897786927442e-18
"11",7.7239967019876e-06,0.437370028714027,2.52624680118455e-07,4.35895574600538e-06
"12",2.72733545713813e-18,0.837948162327789,0.707410522719942,4.24636618535469e-07
"13",9.01700092405953e-05,4.03440781294713e-08,0.247836872571661,3.92138175222609e-07
"14",3.43314563400307e-06,0.344581546542372,0.692714125368226,2.46718954020565e-16
"15",1.72146409092939e-07,1.71415339191255e-08,0.00173360910918728,0.0263604850175429
"16",0.0284351256212664,3.29798062973542e-07,0.879133359045124,9.60847613628794e-15
"17",5.02702497936726e-05,0.02013281820435,0.103146088437386,3.99185782878649e-17
"18",0.00693334038059304,4.88001073884565e-08,2.67469368366139e-07,3.56661671329206e-05
"19",3.13202927410722e-05,0.411061192310373,0.0104308131140357,4.88770506365e-18
"20",0.000390746156796756,7.83335284319899e-07,2.74285213325561e-07,0.00134075249936308
"21",5.83400739445862e-10,1.55776300018163e-08,0.000293335295573529,0.625164722749814
"22",0.0136762812940398,6.68245632036935e-12,0.0107104977471716,0.00119714907072441
"23",0.139899179401322,2.3066143133407e-17,0.0898206082010868,1.41445008655239e-05
"24",0.0270978162559707,0.000319337071936152,1.63183538239603e-13,0.183694336332613
"25",6.12279726015654e-05,0.104228481743059,2.20549920817634e-10,1.06354462974637e-08
"26",4.47664782879442e-08,0.0243678447462124,1.22460987548396e-12,0.00863226548789477
"27",0.00313249015845914,2.70606819228046e-07,6.88773372421255e-10,0.97491654510131
"28",0.000164358536872416,6.83814493923098e-07,0.0209556489592812,1.77881312672272e-08
"29",0.000827327716556381,0.616689450750599,1.28730432260934e-15,0.0394357652632459
"30",0.413469823012795,9.51632242561159e-07,0.00807784418320621,1.39735198461156e-14
"31",2.78005459503287e-15,0.0472494477967906,0.107015353754109,1.0029630713695e-05
"32",5.3457265351407e-18,0.0183662610143378,0.84767733981819,0.00606506554467253
"33",0.131030925921981,2.15107422656004e-08,0.226562979379363,4.91304631181986e-10
"34",0.0385727451884786,4.96256094053197e-05,1.55335745151496e-10,0.000195976649285846
"35",0.0859033276668276,2.40738562608281e-12,0.00114492714327603,3.66084529071274e-05
"36",1.43066491240467e-13,0.715557993231268,3.7855646855922e-07,0.622990003028869
"37",0.835473980007835,7.75191862007854e-06,1.18163147527484e-08,2.73796988610496e-06
"38",0.00308502009763733,0.428971403950798,0.167740750722773,5.05324377528804e-14
"39",0.0130406246312285,7.27020170894458e-11,0.2733065863552,4.46181680865678e-06
"40",0.00012740681151508,1.04326801851032e-18,0.000790743283228291,0.992334011778688
"41",0.00179640458940528,0.854370082472753,5.802776599347e-06,5.16564941414936e-08
