"","p 1","p 2","p 3","p 4"
"1",0.0710008369576555,0.0233314548102276,0.866601920954063,0.204958314821411
"2",0.0654258379541798,0.110622431246555,0.791899014258844,0.181984834720436
"3",0.0854314584481667,0.00879046200233435,0.0712970163316223,0.922391261462066
"4",0.63524054182281,0.00881080119625921,0.00729975607739537,0.00968202782165724
"5",0.497869737677102,0.0360646464587771,1,0.0153636358326272
"6",1,0.287597623226522,0.0126032774487817,0.575499421270847
"7",0.130352279105918,0.964271339901325,0.00864111856125015,0.546601677814237
"8",0.871455783569004,0.00868188829026527,1,1
"9",0.00864195389142743,0.644214838152077,0.00785441902630491,0.76640817686667
"10",0.235140851699486,0.0448868819495508,0.00894409752986911,0.00881693822207375
"11",0.142048891791289,0.0195253842452477,0.00759920592887571,0.0522825780171481
"12",1,0.00742955065702761,0.0193078670490549,0.625615881874148
"13",0.0875738350880252,0.0212861775757685,0.114591613338882,0.822596940685818
"14",0.626192682706251,0.712402284372216,0.0052126074087215,0.0075855806093118
"15",1,0.232608178518127,1,0.0565453651035588
"16",0.355321819089686,0.772300408714764,1,0.299817365705496
"17",0.996971742314391,0.800262406710118,0.722602972457889,0.343792206520076
"18",1,1,1,0.300737825715787
"19",0.00880783283845964,0.852515754050651,1,1
"20",0.0152149497194834,0.00564794556438912,0.0240138518192483,0.194666301668375
"21",0.351441975132683,0.154118506364478,0.0149200416065713,0.564448283861074
"22",0.947868292890974,0.292475071887996,0.726500466853588,0.00767302179379945
"23",0.00855408166139353,1,0.482454889233464,0.631014753287709
"24",0.388447526516919,1,0.0248750016375354,0.0190188711477611
"25",0.382459410775215,0.0278014612133453,0.0841075425848091,0.00639214660047433
"26",0.814064398510315,0.00980038442527639,1,0.00896192197678729
"27",0.073104549723139,0.0306488426750489,0.291508177609137,0.794672462871561
"28",0.703550199374959,0.0110236505869832,0.00873325277352836,1
"29",0.824480858516411,0.00970189500711229,0.0125593625874355,0.00658138417206056
"30",0.0723029946016533,1,0.0119817796462527,0.0482784852208144
"31",0.111320491295005,1,0.0529347018533098,1
"32",0.00831902170293416,0.00882810257428558,0.00838155636984532,0.209159423807105
"33",0.437349406189808,0.0839358460046625,0.802372446406275,0.691070113291057
"34",0.480573502922135,0.420843207862772,1,0.0380212448688908
"35",0.320066053655848,0.395193910559369,0.0273101533901463,0.0156940656664011
"36",0.235497646791343,0.893493048730957,0.300371229978664,0.00967206211452804
"37",0.932968538957944,0.0122626781749035,0.0323629497563361,0.271488639848395
"38",0.910868777076943,0.0447834199314358,0.539017060921463,0.884828769675647
"39",0.00966412424419151,0.00886702206784933,0.0249043343446362,0.00887493607437903
"40",0.0118807357257817,0.00885746714266133,0.828845519509265,0.0615615481919842
"41",0.518689300838083,0.309425125188596,0.00812673434334722,0.111892117116027
"42",0.0108314714621041,0.0108375209431925,0.0233444462015566,0.00936933817470317
"43",0.00742248114203687,0.00870465471569788,0.00912171869767807,0.423975246474571
"44",0.00665533238226054,0.523318216927598,0.0751398233450609,0.00858089443457068
"45",0.00880053024676021,0.0101550148985798,0.312717633628395,0.0989474439459365
"46",0.553871085733056,0.0111330385220895,0.0452646981565185,1
"47",0.10559851490677,0.023523053903675,0.0616101258792335,0.0416078092799773
