"","p 1","p 2","p 3","p 4"
"1",0.923785324059452,0.991624931925759,0.86169624036355,0.728586613136837
"2",0.479561335638799,0.987546152940454,0.969595409651388,0.932367761890963
"3",0.985601566231596,0.564721889164282,0.763887924844376,0.966408253890039
"4",0.76554822835149,0.71365928986042,0.990217077564836,0.553162917255202
"5",0.98133761507114,0.762339964622925,0.619802607992264,0.915063586291443
"6",0.52994084370287,0.993686845367227,0.991726436362886,0.803046138994957
"7",0.991966393802808,0.991858926135039,0.989740259253798,0.725261732230599
"8",0.709936261878461,0.98497017975182,0.640950444210906,0.703976519608458
"9",0.327814337754165,0.666887688555266,0.987857130251132,0.899939254674377
"10",0.991608693118118,0.61598520143653,0.573734206241063,0.909835720094153
"11",0.792643556701844,0.552797966412082,0.990248562880086,0.996566091621442
"12",0.988799879937481,0.615119169966733,0.698022961632678,0.943861387841868
"13",0.349242922553831,0.961772772352198,0.963867245882767,0.610703893075427
"14",0.733959799937857,0.965278412391926,0.771608150395448,0.956089442962895
"15",0.686464673286943,0.534237163688199,0.783266235299371,0.990707308915461
"16",0.926085233886516,0.63579832176858,0.976718909609795,0.728116924473374
"17",0.805147209444486,0.475528902173794,0.635766165866749,0.637676135010412
"18",0.50552000107293,0.970973639240573,0.994982771192556,0.979082931809099
"19",0.715289928715577,0.991085119873092,0.977437524208842,0.333224896632499
"20",0.981988267217712,0.38384774870824,0.328154418429415,0.450320200572872
"21",0.844342637963625,0.851764888791496,0.90514855826455,0.988347393686534
"22",0.793796647278782,0.990442834055556,0.963936442096089,0.960839937360118
"23",0.922942041059651,0.981663787145758,0.770638687886236,0.652991731144902
"24",0.98131938064035,0.500524344539766,0.280937207489798,0.993107682393126
"25",0.979261326684539,0.639183780048844,0.992725674464531,0.993502219055881
"26",0.991087675361523,0.622383607340662,0.930685449139636,0.796931183633869
"27",0.990297804579121,0.185404953464858,0.99015200327728,0.938865682463086
"28",0.739693906109988,0.83022292609311,0.19408150680154,0.881418617049378
"29",0.903538631528543,0.796152745870581,0.569434257274673,0.95032440705624
"30",0.946746095058138,0.995657754658971,0.92922595978277,0.388912064256454
"31",0.381870647040378,0.503683397598845,0.745779043042661,0.990331028064521
"32",0.990576506258987,0.975278132507929,0.983933133333773,0.642508584658291
"33",0.98059373303059,0.762161241882503,0.99364757323409,0.880765536082208
"34",0.822028840157165,0.994544865585831,0.689053081239602,0.982594517754489
"35",0.922749110021589,0.989521500659219,0.967261743179359,0.973274864707664
"36",0.266888178183907,0.960053876060829,0.771113887895569,0.642565487009296
"37",0.234782329204542,0.865897225845056,0.838840564364644,0.994470528925598
"38",0.741081523644372,0.57760078145297,0.927416816936414,0.942686021442176
"39",0.707908350317538,0.991137882278684,0.808601773926415,0.795160228898016
"40",0.549536890276917,0.490022109697559,0.94819316690653,0.985910584374162
"41",0.031405844539899,0.959774395098867,0.968280219297656,0.761606049878846
"42",0.629688639589124,0.692880395398578,0.983645566242744,0.981353695853596
"43",0.945032885397553,0.664310900549244,0.825226241522774,0.759180067904973
"44",0.992000032852901,0.950861118327431,0.994893134936007,0.392813406350565
"45",0.673891142068701,0.340702677480822,0.964747421325276,0.928936068836182
"46",0.61137594485602,0.991175251549116,0.591518944100193,0.304561042767193
"47",0.989340360561507,0.836205730503447,0.944795944001869,0.52175498508955
"48",0.986703500193951,0.829233653742219,0.946186859023229,0.992380969538019
"49",0.980562017150182,0.76344183126791,0.908923725580271,0.729827308720885
"50",0.986704202478429,0.937424526819112,0.991939830771283,0.932251472366459
"51",0.980604959293438,0.762573433338894,0.883502247385915,0.757981022454898
"52",0.574427650759554,0.804955489859567,0.39939027716579,0.496839220550205
"53",0.930796256228203,0.709411341899164,0.993204192559233,0.991490677194872
"54",0.927715178678821,0.563177791964156,0.826773086455782,0.694915418505639
"55",0.961507893866296,0.788944519772696,0.981006684708375,0.974702955226244
"56",0.770275874632504,0.339912893181919,0.840111922266621,0.883601877352141
"57",0.942327503461016,0.972298181495095,0.982906092593959,0.963830241693144
"58",0.990119792056633,0.607287664678967,0.883917899335936,0.26284298606511
"59",0.288983611335951,0.973063880303014,0.947143939493469,0.923669469385348
"60",0.991541030042779,0.575031836191104,0.632256711792684,0.98739918618749
"61",0.556433340589696,0.495972738795922,0.965083186611825,0.95213439803472
"62",0.862060717854363,0.997477498704819,0.991042284136646,0.989200155725127
"63",0.737102757649254,0.96062327895091,0.252421931562447,0.956279634808694
"64",0.94839812496307,0.711178308405161,0.924644353717393,0.993249756868839
"65",0.855397711505627,0.95930883588836,0.79840687973858,0.816128413348536
"66",0.990983881393523,0.744765153846744,0.394573788928816,0.402590881480152
"67",0.985838800007575,0.992911270548631,0.959789009102013,0.76195909153183
"68",0.855765317593978,0.957598368170322,0.958261215622455,0.910017075333307
"69",0.927831307298439,0.253130146615545,0.593300326343341,0.749830172657548
"70",0.761899630041277,0.97008016589888,0.962443928757522,0.922947742001021
"71",0.952155280057239,0.773750611186215,0.651200549289756,0.995128531293369
"72",0.942732858610681,0.558608627032006,0.777681633566242,0.905388154529162
"73",0.893178643448227,0.985645754394206,0.672252455863728,0.901451065847325
"74",0.581445724673023,0.524511116116561,0.889518096364854,0.546959841710103
"75",0.993909970612721,0.934830241089162,0.962384183460882,0.292005747731983
"76",0.963334809587314,0.638718827384824,0.990912723385979,0.726889300928721
"77",0.833060739514942,0.990304372949567,0.991894388453271,0.835085456043921
"78",0.486696770191702,0.917904633563226,0.99161450362844,0.958312275575274
"79",0.993481972275742,0.874170779578984,0.503523263840785,0.991624990589132
"80",0.12764949652008,0.72839393745846,0.990387097776695,0.668331370740576
"81",0.164742399552321,0.52178423917279,0.976074153579775,0.992627440119675
"82",0.925285590122624,0.927509703078254,0.99010170177138,0.969739865719672
"83",0.990951105675477,0.621144438316916,0.930915125261542,0.903034927758431
"84",0.877479474646886,0.995117945207885,0.516332091338376,0.664274302069235
"85",0.176662319366164,0.891679595434462,0.617506676942312,0.270644699646832
"86",0.981396612898006,0.902813186338524,0.995122276721303,0.801266580460889
"87",0.909185598330228,0.994175604761602,0.6835752068982,0.968266114440362
"88",0.758024983753459,0.822206316498138,0.943880169577128,0.835568195797005
"89",0.930864920735996,0.833065496682103,0.497391616653196,0.990221851398848
"90",0.923954669776704,0.59219293186277,0.25303089259231,0.0853601500533074
"91",0.267964913583286,0.917450388338561,0.619743515736951,0.330066090650589
"92",0.928652938326432,0.932361442902962,0.981602913090256,0.830041625893106
"93",0.713077644829383,0.90729517304175,0.761636880116367,0.750708089886821
"94",0.995415656185432,0.809621737092692,0.864654797719289,0.762311494884778
"95",0.929447645941148,0.855302145500583,0.992504775931915,0.652086007261987
"96",0.97760999251183,0.994372850841283,0.18838666470651,0.572190814169679
"97",0.634049673396407,0.362527597205242,0.982516332918699,0.99303099256782
"98",0.927343849770747,0.705450118675882,0.955516451418863,0.774547657650227
"99",0.26008782782629,0.950823819622763,0.99172697054393,0.419142759590631
"100",0.475272548328672,0.967011330073955,0.765069766683899,0.894633736184698
"101",0.958581845514931,0.528397796539374,0.737960163122976,0.555205041048443
"102",0.996500479096741,0.990721375307772,0.905733552156025,0.856530173376051
"103",0.9124603454251,0.87887188270308,0.94651615266642,0.822685554053467
"104",0.956623938187838,0.907230494674421,0.990354968849356,0.988899683074447
"105",0.953790454390362,0.161044805181422,0.989268573008012,0.906318776832958
"106",0.263156975095147,0.673247191156115,0.994655052107775,0.990022562578254
"107",0.992287450760409,0.976181757969781,0.955760032210282,0.868854731048508
"108",0.821237628870856,0.898452659462795,0.588026822249624,0.660233995844262
"109",0.974137964269885,0.919241300773207,0.758729259206752,0.994246534676723
"110",0.621983360284011,0.906164080509573,0.446897996772569,0.963741882808292
"111",0.888987883049987,0.921371424919485,0.630268766681416,0.993935557932576
"112",0.534108736599995,0.928531831030292,0.672906266749758,0.62581661243121
"113",0.789579815841132,0.786000843095255,0.972525480781032,0.955600495615986
"114",0.98153773194811,0.678658245652193,0.935057706638214,0.990082874269474
"115",0.835661003192067,0.829767253982473,0.844039910148815,0.839068253145899
"116",0.993751640855922,0.406359445432146,0.942516408105853,0.982445836194267
