"","V1","V2","V3","V4"
"1",10.047715742588,0.0204138507843018,0.094400689125061,0.658374335765839
"2",9.94807914400101,0.0208402619361877,0.0963922209739685,0.669783907413483
"3",9.81779382753372,0.0220151081085205,0.101049323558807,0.668976012706757
"4",9.78779838275909,0.0240029287338257,0.111361148834229,0.677546297550201
"5",9.80698262357712,0.0264578070640564,0.121673701286316,0.68317581987381
"6",9.33941703128815,0.0273494734764099,0.125463304042816,0.662566349029541
"7",9.40487012529373,0.0374364333152771,0.16500205373764,0.692693883895874
"8",9.95052050971985,0.123656756877899,0.466736971378326,0.930131883621216
