"delta.0","delta.0.2","delta.0.4","delta.0.6","delta.0.8","delta.1","delta.1.2","delta.1.4","delta.1.6","delta.1.8","delta.2","delta.2.2","delta.2.4","delta.2.6","delta.2.8","delta.3","delta.3.2","delta.3.4","delta.3.6","delta.3.8","delta.4","delta.4.2","delta.4.4","delta.4.6","delta.4.8","delta.5","delta.5.2","delta.5.4","delta.5.6","delta.5.8","delta.6","delta.6.2","delta.6.4","delta.6.6","delta.6.8","delta.7","delta.7.2","delta.7.4","delta.7.6","delta.7.8","delta.8"
0.832368680515395,0.472902371100387,0.345489255735936,0.95503398896795,0.775440046660994,0.140917392665181,0.306747311506346,0.120820238918208,0.239871903625144,0.932016753679208,0.539825928580644,0.228406164103178,0.216831706588201,0.0421751203185019,0.321853030065663,0.176086956212058,0.597335280993045,0.816451821032874,0.26690679701068,0.00893029059383603,0.346108697675098,0.0217539180979881,0.000580873888340205,0.566657642495928,0.382682963322447,0.691640539832673,0.000671336402209118,"0.000782068221923661","0.000516795926801918","0.000539967313206979","0.000550118556030097","0.000499750124937534","0.000853653941838159","0.000524384609082117","0.000501253132832732","0.000499750124937532","0.000502260170855864","0.000500000000000002",0.000499750124937531,0.000500000000000008,0.000499750124937531
0.0889287767348767,0.844952588900412,0.217411610334334,0.867641360451244,0.231357781304905,0.879127650580937,0.336464643706394,0.675747699534873,0.0727370089179924,0.309605023074055,0.257179659976253,0.113299048435412,0.655191364283731,0.00296150226920815,0.150703702618497,0.427317081331155,0.0439144760290146,0.0915158723052265,0.261036721435793,0.614352160016874,0.0710554406986366,0.862790616060452,0.0936230248949928,0.124272531178132,0.00101737444688016,0.398709728719539,0.000514138896152048,"0.116903175760583","0.00105463658073911","0.282901189811454","0.000505305710675191","0.000566419354213323","0.000500000000000074","0.134870694163072","0.0237222162510849","0.000505561174122544","0.000500000000000065","0.000500500500500661",0.000519480750150668,0.000528542642250813,0.000499750124937531
0.787687674382347,0.898424916958875,0.716844096938252,0.822326368170018,0.558770662939744,1,0.646017154275848,0.206824855635718,0.987283366115888,0.467956391786593,0.236231683327164,0.0792617693566176,0.369738077701711,0.712221554759892,0.0512106492300151,0.890278118024625,0.0042133870146132,0.0300385829067942,0.00168424484822274,0.00256890583043566,0.000586290323020916,0.00109945532245906,0.792872347529851,0.64891909172005,0.209423021920023,0.018566074083058,0.000762621622755978,"0.111090718845369","0.000508130086285014","0.000501504513547243","0.000630725059815199","0.000694838071917077","0.000598508658983189","0.096377346848406","0.000499750124937581","0.000500000000000006","0.000499750124937576","0.000503018108669986",0.000499750124937531,0.000508130084776746,0.000503271263217359
0.243264422332513,0.54417094155744,0.0313675477718302,0.43949088847431,0.43467527186117,0.288301586315987,1,0.830386897022236,0.0143737692361938,0.759148379858752,0.1836783275411,0.327993860983386,0.190434833548728,0.562825589208904,0.858110005495728,0.497854578445406,0.00126707281721652,0.850992721888525,0.968276198231086,0.986025800765572,0.0150552064071318,0.0240851044327181,0.126557733369393,0.0649010061029732,0.0113485896282807,0.712446909211811,0.00067147987027027,"0.0212854890409921","0.000550090128744555","0.134818874491826","0.297788860382535","0.000561585375698175","0.000693242622021037","0.00052328649120801","0.00443985354709486","0.000499750124937562","0.00050150451354685","0.000500500500502908",0.000537928076527415,0.000500250125062536,0.000499750124937531
0.81741430868804,0.349125371705531,0.176373802618492,0.261945610662668,0.178648548313955,0.939059067286373,0.156673865338593,0.885637326984787,0.727284073747043,0.858345083559151,0.927898038008043,0.320354851145616,0.288926553090199,0.12684257018672,0.691768175641003,0.984482806868119,0.386624239680872,0.744486321178885,0.148891059263405,0.549901015776627,0.0641177891905155,0.282289399538104,0.00884538560271942,0.0249637638277379,0.0725461161044662,0.000582694805526745,0.000541726505973209,"0.00253116599892354","0.479850621811819","0.000550081276625633","0.000549184825790561","0.000499750124937564","0.000573776405796915","0.000499750124937531","0.000502512562819322","0.000550387234137914","0.00389236908714196","0.000499750124937534",0.000502512562821615,0.000499750124937532,0.000499750124937555
0.770222784451508,0.739191592507728,0.436443812023884,0.0238623586090073,0.171105868016871,0.247008867593532,0.474642826660318,0.827879328796529,0.910025420342917,0.0292279908726462,0.523539849706651,0.795195800976313,0.135453535134794,0.644723321783946,0.8402749244731,0.2445896604441,0.10975720421024,0.0797846997815856,0.0903620956106547,0.0964404894977272,0.342568866958181,0.339456192379647,0.0119100195745006,0.845899083160259,0.000699019663388096,0.0084804569706531,0.000534477634749022,"0.0254631471814137","0.40630473322853","0.00310593092251358","0.000499750124937533","0.000623428519943498","0.000537935668214073","0.000501002004008941","0.000673536321963512","0.000550071708640588","0.0005020080321326","0.000499750124937531",0.000500000000000001,0.000499750124937544,0.000499750124937531
0.773991999235016,0.855895222659786,0.870943509060116,0.540000799444563,0.400882076921535,0.192747122961478,0.332163882265858,0.555737472850843,0.338936766968264,0.756548430196964,0.776535402111232,0.0571823307172471,0.938040929786946,0.355500408839104,0.288716049780922,0.172467144055427,0.340234228331886,0.0677117829087891,0.321960248983732,0.138830961532861,0.251364197357641,0.0512735881475452,0.0011313427311766,0.0888344489363103,0.000647899653593328,0.0412104175889056,0.000665174282717437,"0.0220177085933135","0.000517598601476318","0.00049975012493779","0.000567083092518063","0.000709440233285142","0.000504795558317224","0.000500000000000048","0.00050684237410062","0.000593367335361691","0.000499750124937531","0.000499750124937532",0.000499750124937532,0.000499750124937532,0.000503271263223721
0.259380200216001,0.391457625325754,0.356636012261158,0.561438225520232,0.298121665794424,0.501650568365416,0.0235159350243077,0.188904669248532,0.773082215124254,0.336007342524179,0.31932741289352,0.799093294644183,0.692437950203771,0.402565911399797,0.13590575710747,0.439596300539753,0.443522628817431,0.0124742867985051,0.399263278874857,0.131232594998338,0.0883936313734013,0.0385479461993393,0.118626969689966,0.0401873021092531,0.10579537340266,0.000540553376832614,0.482588646787422,"0.144296844792327","0.000745443197290361","0.0746053178846027","0.000499750124937644","0.000518403360674861","0.000500250125062562","0.000500500500500737","0.000499750124937535","0.000500000000000065","0.000500250125062696","0.000499750124937532",0.000501253132834896,0.000500250125062557,0.000499750124937531
0.0146856564322146,0.151118880563356,0.729288866615677,0.732568961770678,0.0175064100203511,0.0250980172404853,0.12999156777476,0.635411988529713,0.90809786704331,0.514831184823604,0.543561336720655,0.971648128843798,0.457180523144926,0.555657126206571,0.971072546655291,0.238657712558175,0.101670403969595,0.398809239355029,0.0021016005582108,0.615825902370084,0.00069978679135798,0.0159070557163035,0.0040455882595352,0.000655408555509022,0.246343514947956,0.00233638510418649,0.127425168095602,"0.0256886275104116","0.0578198268905588","0.000623812778227192","0.000554994539092128","0.0179258640034729","0.552647496356184","0.197056155620548","0.000790843509284305","0.000499750124937531","0.000618411521657219","0.000515198370614809",0.000499750124937542,0.000499750124937531,0.00136818719488256
0.0036238752797242,0.308247483450892,0.120985230994845,0.440859988396195,0.455894592143117,0.387681197332477,0.928520058450124,0.665627536219958,0.250497377781245,0.189637597489789,0.019190331606089,0.616557300334973,0.235101254265294,0.048148132987008,0.319982559945534,0.179078995258514,0.754687031243997,0.186052785145359,0.584086827925528,0.207842218572831,0.189909538870816,0.966094277280973,0.00318151667768328,0.000626672997877815,0.504571258897113,0.326036639918401,0.0090887203558644,"0.000613802242142496","0.0965579517121397","0.000509164974254789","0.00049975012493754","0.0240745250755343","0.000546163141728276","0.00074994878742331","0.000499750124937531","0.000499750124937531","0.000499750124937532","0.00049975012493771",0.000499750124937531,0.000499750124937533,0.00049975012493755
0.736726684033267,0.935235252080843,0.121994928688792,0.101670588774529,0.0429458473723417,0.109952878961299,0.549894604519553,0.261542455185661,0.356875864003646,0.058698587545037,0.367831918522728,0.017668603649864,0.702832254528722,0.366431816057721,0.939336014889504,1,0.196074169469428,0.946871306564205,0.000642830853979485,0.927896015345139,0.175547317192858,0.418610465136129,0.000611436186145052,0.951428530637226,0.30277476887695,0.00054986618764201,0.0140441251333013,"0.000582813415107228","0.000518941560515753","0.0101273594417998","0.000500751126690783","0.000629166149468992","0.000562349244475911","0.000536214150736569","0.175132115785015","0.000500500500501816","0.000499750124937532","0.00053333572372091",0.000499750124937531,0.00050050050050091,0.000499750124937533
0.443255013667946,0.119004145773581,0.204839535377948,0.309969753669089,0.0320224551924922,0.12615446173771,0.566100660123363,0.0360506662346574,0.651041419931173,0.844787543132631,0.865781668531396,0.0745246478677302,0.937257135042764,0.0328580954268446,0.804193990593199,0.0885391486496114,0.231613932258793,0.590775153159838,0.202988873887799,0.0323654808511138,0.636155041194701,0.456882008924033,0.0853522637590306,0.825387025345954,0.985617607592258,0.00054981651516461,0.272106662676181,"0.0128407708438234","0.0109480752433827","0.000545578316133849","0.000565411692073121","0.000529943745281785","0.000499750124937604","0.255360469457092","0.000501002004011591","0.000502765208741058","0.000501756146631444","0.000499750124937543",0.000499750124937533,0.000499750124937533,0.000500500500500527
0.690364696301323,0.251513746258841,0.544586466394717,0.229854355524267,0.145937435922471,0.751874480739644,0.905828446190757,0.617915695271854,0.885397974574801,0.32594575093489,0.206750082816679,0.183492761390833,0.260044733043385,0.1957847435275,0.469826376052841,0.908808956932821,0.025102415168284,0.000796616334737272,0.701609865580587,0.0808371170535545,0.0498340001611271,0.744846213598033,0.183831755811931,0.000563982812322437,0.0253075157760048,0.00147909820942002,0.000855860881180206,"0.000558408027130324","0.0161064360214114","0.908338592590289","0.000660125167609161","0.000857853976302714","0.000546162942679065","0.000560374038857564","0.000500000000000243","0.000500000000000005","0.000499750124937543","0.000499750124937533",0.000509164975759279,0.000499750124937788,0.000499750124937536
0.6600125858825,0.833043872014806,0.0643919583898517,0.119046788174446,0.629270967106557,0.921245850052091,0.913257621513183,0.0217503738972783,0.303514649875946,0.953672886338978,0.557631492978817,0.00307169087398193,0.383477048916657,0.00447493819448989,0.102456418148858,0.868068796488954,0.744920739414575,0.415982300157787,0.0623044007072536,0.386093971458884,0.0575418055656915,0.0633494269717395,0.566307738652899,0.181326893107103,0.00464863329248073,0.00632206796485874,0.000686630081872635,"0.000504540868116292","0.000506842373977232","0.000501253132835614","0.000499750124938346","0.000502512562830538","0.000500000000000003","0.00049975012493758","0.000500000000000023","0.000534763210460323","0.000500000000000059","0.000501756146514873",0.000553785841645551,0.000499750124937535,0.000508905853292772
0.259524864407806,0.493340118730658,0.314202574009957,0.346295826061086,0.758929650392482,0.100522052136326,0.236639965371581,0.621041430896939,0.0157760051787667,0.757617943999718,0.350546042113672,0.707894652446196,0.478828309031187,0.120122079067759,0.773895142672941,0.177731825161843,0.323089324076188,0.295928592385058,0.106972764877298,0.721929792522841,0.322066463124936,0.0591080614666807,0.0160709359594926,0.00180327517008719,0.000539393974447942,0.00140657601502111,0.00539438344050779,"0.0006291898733406","0.000506842372802653","0.00126808223038594","0.057740400197949","0.000503778337631843","0.000516529000261006","0.000499750124937532","0.000512557674019303","0.000629842784187217","0.000499750124937531","0.0039680840681552",0.000499750124937532,0.000500000000000073,0.000578249173597651
0.0496896595259111,0.589051090689339,0.0964993740710705,0.702579591515091,0.93689390736486,0.791226737646032,0.814953094100959,0.957510166896284,0.737579734728435,0.947120265293302,0.244771375364032,0.784600191555615,0.262583775289203,0.00234300124552979,0.805292518361527,0.290229099916629,0.690217216264564,0.386648514176219,0.230874904750137,0.333867009421184,0.000596390114088408,0.731617935825379,0.769244703028154,0.390895701882606,0.0320447823816703,0.000817973577826322,0.00175399783723039,"0.000509943937100214","0.000592086052828105","0.034194298085719","0.459273738230726","0.00054377986594716","0.000499750124937534","0.000513083655027649","0.00052826277788027","0.000505561173409184","0.000500250125062681","0.000499750124937532",0.000500751126690913,0.000499750124937534,0.000500751126691416
0.364063320645398,0.879038342330081,0.391516490389308,0.9240486195735,0.559177873181209,0.866373161324722,0.792262717141861,0.132953483578667,0.390186843186755,0.887549160407203,0.0105889440261713,0.423661599772603,0.466459964603219,0.73056007044311,0.0362222189343779,0.122141229408696,0.0349237482530266,0.119638358770608,0.511143272438654,0.526793806062955,0.0092762791423523,0.27716295120502,0.123207414069197,0.00050787201770785,0.0161014000012863,0.0852930481645273,0.000603018538461137,"0.000563563193722948","0.0031344835472297","0.000580152368586009","0.60246040303337","0.000685028622363122","0.000499750124937531","0.00050050050050073","0.000499750124937531","0.000510204086011202","0.000499750124937537","0.000502260170775879",0.000499750124937539,0.000499750124937534,0.000499750124937538
0.769481572019547,0.676875266903636,0.446149214849967,0.698009147954385,1,0.16805651374267,0.900163354740082,0.059233490598259,0.912482618323672,0.0659977322201018,0.955418891722845,0.0263689117324809,0.516422878444316,0.436730702716849,0.0400279941076469,0.186915019244814,0.548387095913546,0.91376477768795,0.424973988567204,0.000690678878996724,0.633219390441192,0.000899820973340565,0.958257318274557,0.358374856378097,0.000607888953698289,0.00241964864593346,0.000552238745378503,"0.383483948850688","0.000591846338045969","0.000505816895033848","0.00065165931395047","0.0103203654373078","0.000501253132839879","0.000500250125069157","0.000499750124937555","0.000635797313367408","0.000499750124937532","0.000504795557808478",0.000499750124937531,0.0125857592677557,0.000499750124937682
0.355760923754817,0.766042534249124,0.252716525116543,0.187108094470637,0.876773665434138,0.862098399574364,0.252681703571775,0.605807798711451,0.661357063614802,0.469743442504487,0.724912681183445,0.0127614497222604,0.759642745668664,0.244709574561027,0.0409183792798068,0.205951525982461,0.520123746409822,0.141087122954529,0.539062095971355,0.622405916671966,0.0205019975328285,0.50102115292757,0.197039164129948,0.00475406162543675,0.00055039536428461,0.000598877678729856,0.60640272007845,"0.34878970510024","0.000517063369206951","0.000794444732122332","0.00060011789801624","0.000508646999909848","0.000566112477752568","0.000499750124937565","0.000499750124937531","0.000499750124937531","0.000519210896600277","0.000499750124937573",0.000499750124937655,0.00373151886096784,0.000505305710985655
0.247393998559202,0.49484508865268,0.268505780744079,0.0580380873092019,0.690599087898074,0.667391337581662,0.266690103940481,0.397300024532937,0.290672942160219,0.713374487270419,0.0525583099800855,0.186977309699447,0.686495581662033,0.185178121792911,0.596263291853741,0.0396067003975352,0.20175468431958,0.589710879892524,0.0495388444967201,0.00449144010144167,0.017295524959318,0.593541272531983,0.359450807645591,0.000546785215928787,0.00100108095167617,0.0119355431314901,0.0233462013349084,"0.0425499237024516","0.000500500500500628","0.000500250125062559","0.000501756146515554","0.000501504513544894","0.000625256938438813","0.00375258416937618","0.000501253132833818","0.00657384523037819","0.000499750124937531","0.000557457902333038",0.000499750124937666,0.000508647004284378,0.000499750124937531
0.986467668770981,0.893749704829394,0.0623828071574868,0.393177402873874,0.238221259506348,0.506161448920851,0.193368181160473,0.479490370816681,0.142932702850357,0.453716616748578,0.783580681449306,0.143144246751127,0.877543355306527,0.752132176811002,0.00365476470432247,0.817486365671004,0.0641431305148368,0.024974425256039,0.166497895336844,0.000582229524292095,0.711387345439538,0.0220304409876849,0.50968123476643,0.00335390200923375,0.000672792798927494,0.00724007694245696,0.000512295165672493,"0.000499750124937966","0.000505816895414568","0.435162536937653","0.000629979290790144","0.00140103157971564","0.000503271263256535","0.00239950440310691","0.000509943919418053","0.000619627765570552","0.000499750124937532","0.000503778337617018",0.000500000000000391,0.000500250125062802,0.000499750124937531
0.655370200861038,0.858090072412534,0.131847270429927,0.221182780392172,0.506000566563569,0.547052107720645,0.330395298308263,0.0714616638394097,0.367901375752841,0.210234469765361,0.0208383028468623,0.617809584593826,0.0686961431418345,0.26219229534432,0.906948376090373,0.0134093170826042,0.0921289841307363,0.00541005304261202,0.287463973437422,0.983834732878144,0.846936999385971,0.736717322124458,0.0617708057270059,0.00889097433516376,0.000619660261148431,0.000648309598826886,0.264897525408435,"0.0535774857150489","0.00968226761018579","0.0135594328695451","0.000539674213180708","0.00050942435583949","0.218512555976552","0.000499750124937534","0.000635902747856491","0.000499750124937543","0.000500500500500922","0.623472799732693",0.000499750124937533,0.0318216500495056,0.000499750124937531
0.849989055858,0.90483220086938,0.725869147768923,0.681133764205299,0.295533392954911,0.937960337594763,0.895937358172475,0.897183637962335,0.126848116120254,0.893445068781925,0.77327127561106,0.340536870466889,0.763603770974707,0.308003614001554,0.92305358493644,0.144135831864195,0.769691357212651,0.0852720976996373,0.000988138150022482,0.0648907115177158,0.0159168532502642,0.00947119960326219,0.0302546586197583,0.00296926601070172,0.00283292604853833,0.270415491290877,0.00211091590805618,"0.00213656421702697","0.000606901657360787","0.180458477379679","0.000513610735967673","0.000552886972322107","0.000529942520079468","0.913382466223084","0.000501002004008111","0.000500000000000139","0.00049975012493767","0.000499750124937556",0.000500000000000017,0.000499750124937658,0.000501002004008244
0.578033659564923,0.351483375718161,0.89272604044462,0.073782339989485,0.293809091298244,0.69378698726648,0.575299148742032,0.795565946748537,0.124052981286291,0.905857861379859,0.216057102104611,0.0341451725114206,0.0327529842965059,0.196734939351479,0.351477340490667,0.128368551819534,0.814948686501555,0.134679727247752,0.554497842479021,0.0239097207406421,0.48291952760176,0.757711248369129,0.000612177110933081,0.0207404463529877,0.00808508348156111,0.000605201646593913,0.000602262905359321,"0.00308365648546708","0.000533335203850121","0.000501253132863265","0.00508902753238431","0.000524384404701394","0.000503524673072271","0.000500751126690952","0.393246377565172","0.000499750124937531","0.255316032405136","0.000499750124937531",0.000499750124937532,0.000500250125062565,0.000499750124937535
0.584611492756023,0.632904466712672,0.781748971168635,0.396952468925692,0.722420403805767,0.0660805606850418,0.136847299599367,0.548070393332397,0.974739272149045,0.402758660320337,0.927230289548851,0.0353932490966646,0.711976298669671,0.636969838064545,0.110389631532587,0.250593335834096,0.377775411785313,0.927927262872011,0.858224544268093,0.614370270706422,0.257377812070268,0.560692763415639,0.150014154459122,0.0396039664990834,0.0610203283577491,0.04014538916963,0.00161396515698095,"0.252545136695214","0.000533909376129126","0.0013879476301996","0.000652225256937394","0.000562347181294386","0.0536642119163089","0.00051046454574423","0.000938077748543075","0.000499750124937548","0.000499750124937531","0.000501002004008272",0.000502512562858325,0.000499750124937598,0.00146734432361507
0.510220465959654,0.558418920791315,0.47083446887365,0.270283721896473,0.0169040632974297,0.0537617726006941,0.279868327382489,0.457740902316562,0.149695260192652,0.500010137215377,0.955942562426491,0.405912384308455,0.752724937076708,0.867757761678499,0.000896405487092247,0.534121869933697,0.42410131477182,0.0967899820622142,0.387043860462214,0.000593350729366603,0.173714633113551,0.417058499527904,0.000602330935617131,0.00317563066947032,0.000859867936291406,0.088105491040953,0.000520291470078432,"0.19501029844765","0.0306000793815364","0.000531638214236739","0.000627803018585197","0.00059052626309682","0.000540547977346393","0.00064257749063811","0.000499750124937535","0.00346737472475815","0.000535909310728679","0.000500000000000018",0.000499750124937531,0.000499750124937533,0.000499750124937532
0.0331961717430089,0.158950927478615,0.762492255901037,0.82725304025951,0.651763075524056,0.413711514607227,0.519221974473566,0.31252227793597,0.868606921237165,0.864372628200538,0.362877418566028,0.240532772327624,0.11315963195121,0.633711510973086,0.336250414510538,0.497581837833721,0.0623322026314717,0.034924670475854,0.576890525488733,0.081101731068692,0.159154522171708,0.312213212569856,0.059030175428323,0.00228413369056466,0.0803941045857275,0.218958705065853,0.000610131485283109,"0.000890749113167241","0.00068868277637853","0.000539972925968196","0.00516229602042509","0.000506072874760751","0.000545874933993466","0.000499750124937565","0.000501002004008212","0.000520833739605062","0.000504032258112432","0.000499750124937531",0.000499750124937534,0.000554964739366463,0.000499750124937531
0.859028952016806,0.514787313916948,0.926842979211822,0.676402808516269,0.0380022876339474,0.121480285491131,0.600366475743392,0.844384048683683,0.143841302893618,0.785425877867709,0.183699543243335,0.632820511682709,0.372485509272837,0.700800577936794,0.183036310057029,0.780443366392641,0.62673943891169,0.140657385039794,0.360082816020668,0.135942439863527,0.000778442619992257,0.240295670807282,0.00570365248923712,0.0178692805198506,0.0107024084617989,0.000630784301564257,0.0348609384288638,"0.22051945202651","0.0684527547201293","0.000504286434903756","0.000499750124937564","0.0032085316778976","0.000499750124937531","0.000509683999628868","0.00053619915361666","0.000500751126690153","0.000500250125062641","0.000499750124937562",0.000500250125062722,0.000499750124937531,0.000499750124937558
