"delta.0","delta.0.2","delta.0.4","delta.0.6","delta.0.8","delta.1","delta.1.2","delta.1.4","delta.1.6","delta.1.8","delta.2","delta.2.2","delta.2.4","delta.2.6","delta.2.8","delta.3","delta.3.2","delta.3.4","delta.3.6","delta.3.8","delta.4","delta.4.2","delta.4.4","delta.4.6","delta.4.8","delta.5","delta.5.2","delta.5.4","delta.5.6","delta.5.8","delta.6","delta.6.2","delta.6.4","delta.6.6","delta.6.8","delta.7","delta.7.2","delta.7.4","delta.7.6","delta.7.8","delta.8"
0.281333970814026,0.553113565991275,0.632542211360721,0.993452828944073,0.986898881340649,0.977418224521634,0.812443673406741,0.996249444950238,0.92540463550919,0.194670041146447,0.875989106445439,0.149001259918749,0.306065241674792,0.0292659136493466,0.406896742888922,0.151789423394282,0.410058003549583,0.168739687786458,3.97530968984094e-05,4.90702695792322e-05,8.7352763883386e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.888835852952271,0.933245080379773,0.958951525827644,0.956480279126774,0.98544818630341,0.870853113247238,0.892504098473444,0.846305787296714,0.402986010343117,0.807191155316833,0.947529012695216,0.988690722147805,0.364847740341302,0.261547838775362,0.564713723110266,0.051545864671323,0.0941876972534367,0.0249104367806935,0.00579233679449664,0.0027456575462006,3.96711812500339e-06,0,5.97094744281268e-06,0,7.63704870232473e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990129551795076,0.422079791392768,0.894019847752821,0.993022776639134,0.983700668991044,0.469163121116657,0.992781331948079,0.90091081059933,0.922468066675047,0.556995725751382,0.964381002036529,0.408624520076638,0.977830785862902,0.217470480066032,0.415627781433635,0.881637656853017,0.0449296492857207,0.217408734031488,0.000696832353060395,0.0170211445208568,0.00181504351265083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.620718787659248,0.67538241220529,0.987495504432819,0.903463129246765,0.68971981787791,0.883148046689048,0.721597707533902,0.165236559986951,0.485757949155815,0.753493630747085,0.859321166381605,0.566365715068823,0.379002348389956,0.871001381103853,0.0504078568543894,0.410410078639066,0.0481316243234827,0.0111571678432268,7.25441983340236e-06,0.000134296566272729,0.000290663285885229,0.000245191124922051,6.53948700068963e-06,0,8.391649423789e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.985618448926174,0.740033350383354,0.671567363613712,0.957120027260063,0.993594130085185,0.869551581005149,0.97063395496093,0.972025664497196,0.994679486869947,0.949593568162074,0.627151343409373,0.856003174661383,0.876978939684517,0.215300376961506,0.00744554349919424,0.0170372599096856,0.144589316490515,0.564506966550958,0.000983191326587529,0.000426362697252269,9.44796768165279e-06,0.000371172740315728,0.000925237422904179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.830957050804748,0.738404499136703,0.951141046054719,0.920306726811791,0.914687591684062,0.990461309581693,0.961697933851696,0.826866578100545,0.99091096841292,0.93601644631873,0.659797647854581,0.987640107928924,0.24258253104895,0.555686242501105,0.588049365919815,0.0806656234331108,0.114217218248925,0.00737106005900545,0.00146237463279031,0.00031501284691271,0,0.000386291908633818,3.38189291715363e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962573807068611,0.946509888521155,0.259177474185702,0.912570447704718,0.599350747294157,0.758466505726521,0.971673401326635,0.344662110351701,0.991021977819793,0.859805003018197,0.859504425376706,0.908870221166433,0.748779620953381,0.0672097257679984,0.85195309250873,0.149619080497446,0.119303309093983,0.00141469160851371,0.0685750090636381,0.0105056587857806,0.00199471977666432,5.38599221155955e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.842771490194899,0.985496599499968,0.853520894457703,0.990630149333535,0.990764324059086,0.819567719919012,0.718938945514047,0.379126393542389,0.677925055441637,0.96291703453883,0.991135344951076,0.319616500008113,0.791541165878619,0.0560330299938052,0.56228054615338,0.208931664590431,0.472495361256007,0.214829787696154,0.00641820584947206,4.40463026341043e-05,1.36496221525562e-05,0.00011755993022966,0,4.43891507084793e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87327131972074,0.97151359486566,0.960849449072992,0.469377779460993,0.990962778872435,0.529112989738982,0.944432164836225,0.58857166995543,0.780823239402088,0.913473226923759,0.641788238626618,0.878251691203782,0.785579471333384,0.970454049511787,0.0371648964248893,0.905308081849567,0.239991016973494,0.000820832307472652,0.00775078299396448,0.0395044770739938,2.80664774124917e-05,0,4.55268694399269e-06,2.40201861190226e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989395937139955,0.932769375539199,0.99332388265002,0.868460211164381,0.948566093096101,0.954544206543803,0.748578967731461,0.847067176052579,0.949195174185104,0.671311759642937,0.849557272994327,0.748893336742895,0.627240496279963,0.712758309330915,0.486103194281339,0.0192724829247397,0.977009484296753,0.124460327202122,0.0499033793778921,5.02973875082802e-06,0.000418295111568989,0.0028793222049408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51472166020634,0.991009747477267,0.984272612628917,0.820968207004915,0.743082612810864,0.990745815236373,0.9334034999646,0.901493934744956,0.962761022744119,0.957593015798005,0.994400619762375,0.471963563595688,0.832106068642621,0.795087369236594,0.082040239330027,0.717023217695309,0.173267541888573,0.0426051607723474,0.0125562027636134,0,8.13751510020388e-06,7.24610885094457e-06,1.05520352666755e-06,8.55827545809262e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.987658247418059,0.94058588493913,0.407169506426578,0.594915729574051,0.940427171649037,0.928258321113224,0.583149759739387,0.969870482768687,0.862000120042634,0.993249997003538,0.926877159398694,0.976491083737124,0.312995025305806,0.922583295072528,0.339309461644559,0.246387034292471,0.21414922934382,0.00205238728119483,8.5247323629134e-05,0.000123629487770338,0.000289364981334139,0.000424615000022444,2.34592186132421e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.726656052933069,0.993922791543545,0.800466973780848,0.96900976434282,0.888927845014206,0.989744081378244,0.870703039281922,0.835530919557503,0.974499278508186,0.925677925412827,0.798610309846789,0.943501742811097,0.655403765716893,0.944742151140526,0.251725405198894,0.149206719275795,0.0038726078243998,0.208902957700861,0.00496563817971785,0.031639248273756,9.77383903699724e-07,1.1288934870568e-05,6.2179483799607e-06,0,0,1.43215512349304e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983554777874544,0.274220994459452,0.970812840123003,0.990278142112537,0.645026767077669,0.903928184842288,0.93527966373425,0.956185556390288,0.86134788871818,0.462574925023632,0.818746114249639,0.575963026549188,0.960868491099635,0.278670362492119,0.948913934817305,0.0810649245528841,0.0383930511660594,0.00304930036067019,0.000213575407356892,0.000314241028742335,0.00150231889225017,3.7625410492792e-06,4.4708384789871e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.578667049335172,0.787021367442583,0.801319805069998,0.952791572448385,0.460332927632937,0.852607590481179,0.426833664921292,0.958178995164748,0.910858226535252,0.992766032158626,0.996347073136737,0.3074974000505,0.641671973741175,0.824015944813326,0.44344685317157,0.0948280411114788,0.232397749310089,0.751469027509901,0.00111710788025909,0.043372954650536,6.8032535007756e-06,4.35880440874392e-06,0,7.59493763058394e-06,4.26803570918732e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968782591670748,0.978258855446214,0.977928994943762,0.62899203180966,0.788716606645383,0.747027757895882,0.990107226297829,0.561406585255254,0.743734948233788,0.52919900677907,0.756522290951955,0.677200337003058,0.980786090271445,0.319149757807678,0.706048260365613,0.914777742614325,0.023779262517026,0.00700151201223853,0.815560535421718,0,0.000247716005937426,0.00110910984950308,1.49018679507229e-06,6.30732700668268e-06,6.53059184361204e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957361060363287,0.991526183282018,0.889437244567276,0.982627078850836,0.750218152314745,0.994788258839507,0.844381598063945,0.9204263773254,0.975270892331336,0.916339910656103,0.874086548179145,0.990691070801136,0.0475796329734964,0.384185536267353,0.982943724742682,0.382701856768636,0.0191896829056263,0.00619102535483129,0.00208239770025687,0.000388565523713913,8.35368791285429e-06,9.19111589871013e-05,4.17350710701925e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974580754499733,0.84042836909993,0.994213208788457,0.977851735535762,0.295127476745396,0.149403125594188,0.951616601832606,0.849249420843989,0.496222602070263,0.990941905279963,0.722085711784954,0.192192655428252,0.736691494211217,0.253515176509549,0.389511796253894,0.00570777754294705,0.0390924455605448,0.0115559763434037,0.00356536817786501,0.00097449501232838,0.000651587529097442,3.37117944082532e-06,0,4.14568320838971e-06,2.0357218005751e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.788084957992562,0.654470562759993,0.99442851719886,0.994568450570316,0.77873810828318,0.701284563798821,0.987303245355123,0.89800066923548,0.913269878639945,0.904161531539856,0.974995657782686,0.974798574556394,0.991335012034449,0.339636753193015,0.860720097607751,0.502292445660576,0.00114190455564367,0.558661952479258,0.063601567572351,0.00106550658681026,0.000365993961822686,8.53601958461514e-06,9.7187255675979e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.944049025647437,0.970335116322639,0.961973830481986,0.843545496642341,0.816304433579659,0.950626742547826,0.956261169959031,0.615015719351801,0.758316422937796,0.992705774123049,0.786414313540754,0.124018751861102,0.521017315294299,0.251144276902096,0.0511092704797181,0.160162062985547,0.12792854041621,0.108027161712136,0.000569963627739978,7.45041734641072e-05,4.41421676822262e-06,8.92746209614215e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.777748909453851,0.902920468033891,0.844119191003087,0.94510458924078,0.943237995491374,0.913574202366074,0.98312764781623,0.948861537312666,0.174654021320917,0.990507203066822,0.968781135070771,0.954558624424148,0.571869305478904,0.814338093581781,0.604875433009581,0.0148470067240764,0.0220624748247674,0.014409347055017,0.0495384484521051,0.000573503003866493,0.000168852756390669,0.000194075037854513,6.06684146714498e-05,2.86299910523535e-06,2.66718692099044e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
