"delta.0","delta.0.2","delta.0.4","delta.0.6","delta.0.8","delta.1","delta.1.2","delta.1.4","delta.1.6","delta.1.8","delta.2","delta.2.2","delta.2.4","delta.2.6","delta.2.8","delta.3","delta.3.2","delta.3.4","delta.3.6","delta.3.8","delta.4","delta.4.2","delta.4.4","delta.4.6","delta.4.8","delta.5","delta.5.2","delta.5.4","delta.5.6","delta.5.8","delta.6","delta.6.2","delta.6.4","delta.6.6","delta.6.8","delta.7","delta.7.2","delta.7.4","delta.7.6","delta.7.8","delta.8"
0.885962469916649,1,1,1,0.658472062736889,0.104285373858716,1,1,1,1,1,1,1,0.137461094008429,1,0.100324060480033,1,0.0315493514720625,0.930923242216517,1,0.342703288688579,1,1,0.026576230910085,0.0259472689351062,0.0101774930491666,1,0.00923613887315615,0.0106345788949672,0.0114100903753621,0.00881674526524097,0.00905833528094696,0.00945061100896934,0.0108111076348206,0.00863767266688709,0.00863101093777946,0.00891398906473501,0.00900108229275537,0.00863019162796416,0.00884323174606928,0.00934150592892419
0.169573851370476,1,1,0.90473578373407,1,1,1,1,1,1,0.0509279933105576,1,0.133053015156219,1,0.704901075473964,0.599957469153041,0.332483712742489,1,0.985222778690835,0.0967598233346549,1,0.166590639522599,0.0466149253703299,0.498444212687905,0.659696334098044,0.0164061539664788,0.0552542233716528,0.0853010634716217,0.00946320970243164,0.0285183985948473,0.00940856806235874,0.0119661536820329,0.00905331156160094,0.0130108675945971,0.00868033205266403,0.00902828078619592,0.0088606138687453,0.0085881960594561,0.00868906373154553,0.00896743862246767,0.00881883189353106
0.974127311438205,0.896238754183747,0.698729586307666,0.953430934619547,1,1,0.233401881903494,0.48307768111731,1,0.53883195417567,1,0.521407409526895,1,1,1,1,0.35964208651941,1,0.184245762518174,0.350662617518247,1,1,0.352576674262671,0.0470803125404247,0.0280162397591645,0.854197659819183,0.0140371469105453,0.219640493901804,1,0.00966828881374982,0.00927455625102729,0.0355623908985822,0.0116195448621601,0.00870611083385001,0.00880021070997821,0.00927458503292856,0.0105583344834963,0.00886032927277069,0.00859677501980929,0.00865353097786861,0.00881719349879662
0.647114023652596,1,1,0.679587746295952,0.278136335739024,1,0.28706925829867,0.79493663791557,0.947693898127024,1,0.794390109531056,1,0.945561710081615,1,1,1,1,1,0.339645096627822,0.0748405826698749,1,1,0.764693115207696,0.13795154567929,0.0333789424066203,0.00931965302208322,0.0295905406262441,0.0411642929706965,0.0091654886652539,0.00878396715216407,0.43768021836682,0.00989603108996157,0.0095412602152799,0.010597956295804,0.00848903219481564,0.0148872778591364,0.00953001365598251,0.00869610170522966,0.00886153871233727,0.00808294287081916,0.00892308101064763
0.198794096772944,0.682261819056764,0.294891610820124,0.593903672457292,0.481892459518287,0.978565715284207,0.09416572706746,1,1,0.418861758215135,0.788280840314512,1,0.566298663947083,1,0.239314274570088,1,1,0.180691311740883,1,1,0.515071860476603,0.0624151669104053,1,1,1,0.473205598932714,0.0119759295120612,0.00932759588111747,0.00845053753090916,0.0176631812142388,0.0086640235259018,0.0130261738677066,0.00867277101553729,0.008739109082188,0.00858821070280411,0.00856113974580375,0.00918844186867482,0.00874789707997508,0.00932265539178399,0.00858544880899459,0.00847389562779335
0.727978820683186,1,0.566249387450435,0.331815313423147,1,0.498230884947099,1,1,1,0.556878909974171,0.121033809777135,1,0.818027139557469,1,1,1,0.382913826324598,0.117931595537737,0.337172585937517,1,0.251497199330686,0.266906137711369,1,0.359079666305937,0.870898555477979,1,1,0.0100272284594595,0.00870903170739583,0.497378633230485,0.00932490268271846,0.00850817780252707,0.00856249189849319,0.0116496022567674,0.00835640753694728,0.00859481056649715,0.00799719317201135,0.00865583365995243,0.00885241448067479,0.00866395729600684,0.00885878366808092
0.34821458460736,1,0.830557814004648,1,1,0.472934310252205,1,0.936142658555857,1,0.92409621906261,0.245922867171808,1,1,0.403212063416305,0.899355178375469,1,0.744184392497198,0.655497673743511,1,1,0.985267731314,0.079885217036686,1,0.0439642034315222,0.17658192277333,0.259230424499324,0.074577677678807,1,0.00977210600663211,0.0136607869840603,0.0088609473839967,0.0106080146048272,0.0380350595507082,0.0781448740738628,0.00915110644299513,0.00994302196235852,0.00900911356573245,0.00937051772098908,0.00842606280920519,0.00897648806142158,0.00870513114020116
1,1,1,0.988090078020458,1,1,0.614946016628529,0.851780523901963,1,1,0.59863210839032,1,1,1,0.0736220874025308,1,0.443326835850477,0.777408264750641,0.221348067704715,0.868005361749584,0.580910070096517,0.0980753754829995,0.642555696348916,1,0.0521269115877595,0.159724402753853,0.0154808286585178,0.51576498625796,0.00931324292171719,0.00965871010154396,0.0162746764658563,0.00979956553364184,0.00882529857081089,0.189960542601645,0.00911553187600818,0.0097631233845012,0.00840185090253361,0.00930297545248546,0.00939006438372333,0.00901258906126024,0.00913219811726467
0.865199976163379,0.296214508296233,0.589530403083088,1,0.956036500466988,1,0.65745181711191,1,1,0.808150532961351,1,0.134812888301357,0.234192043320357,1,0.881928620370638,1,0.243363737410763,0.295154109666253,1,0.614070892798104,0.0296141575514127,0.327952167921461,0.393910166218356,0.684922801495945,1,0.378012376744281,0.0851147176995941,0.00895086295926662,0.00867982223811667,0.0121525820459759,0.00787724811207529,0.00897688184241863,0.00875718551064946,0.0098761944674606,0.0133376316459933,0.00924004488176484,0.0112863277065183,0.00911290999400822,0.00921657585694651,0.00888675932739979,0.00871460426350804
1,0.91126442337959,1,1,0.0373292227601041,1,1,1,1,1,1,0.77915485524095,0.77609140347926,1,0.961820625028987,1,1,1,1,0.244842829657729,0.1791802692485,0.74230689723896,1,0.0809135889661106,0.110393038916004,0.0194597255990921,0.553382844453189,0.010757148300215,0.00883483286046664,0.0102779358715275,0.0087221952647876,0.00899682295823308,0.00956352133093842,0.0106090352444942,0.00946825409085164,0.00880824315358178,0.00947017136225552,0.00866371327178524,0.00885909015605874,0.00843563450840861,0.00930277204108952
1,0.365941027396481,1,1,1,0.676923164788628,1,0.342337633278712,0.821926228452686,1,1,0.719023502634767,0.967977891793973,0.846987275221859,0.63838043390083,1,0.415768312160236,1,0.607566292723148,0.0345720944770475,1,0.363835254948781,1,1,0.166586005988231,0.520410898364835,0.0501595485538943,0.0803396025178933,0.436957231937835,0.00954449282928984,0.00973061417462751,0.00911402457198407,0.0106074071034736,0.00803171342921992,0.00914971677400582,0.00900478451517243,0.0086518774582931,0.0105098642148063,0.00943027946461273,0.00861343435724995,0.0084989065640934
1,0.321171487198079,1,0.607351727641589,1,1,0.335709093240435,1,1,1,0.286286403423,1,0.205684935924124,1,0.555157901039049,0.134910198973788,1,0.256235352454045,1,1,1,0.99999344739231,0.0175754170457769,0.0217835730145001,0.618108706351462,0.0925482059177023,0.0182711293849658,0.284981838004963,0.0302254405725429,0.00854017134838714,0.0116549995666038,0.012215952016328,0.00868892092648746,0.00996709842731059,0.00940582646008417,0.00866226017410898,0.00848359035473189,0.00874767533030205,0.00894052337462586,0.00965743362936164,0.00870538679043737
0.623903024532768,0.402226564220212,1,0.888426112299851,1,1,1,0.769761038091034,0.699771649013819,1,0.622342319576846,1,1,0.788332076969083,1,0.646999301542163,1,0.732468719789008,1,0.051766308550192,0.0367734691080698,0.632917050539232,0.0627209796416427,1,1,0.0315243936405582,0.0115795633447062,0.187311400358116,0.198150965235875,0.00926432732009208,0.0172950948419607,0.0179152427745187,0.0358050709069568,0.0105809589227573,0.00828561900366752,0.0086801246626772,0.00824737851409849,0.00881769459011595,0.00816307654643644,0.00857118598181172,0.00904846014280923
1,0.849483414535602,0.820091725172041,0.15914111685614,0.997718130280064,1,0.915402171754437,1,0.56932950092538,1,1,0.169457709651487,1,0.689917023211709,1,0.305599773445596,0.643736472445417,1,0.638870199597233,0.258122284966987,1,0.177239913714255,0.15999713430519,1,1,0.462549181673408,0.00909330643992196,0.00936994588805688,1,0.0109713730264736,0.00881873483369481,0.301853710178282,0.00857974681005573,0.00872995003238034,0.00896484910017435,0.00867979821354591,0.00871440431606773,0.00867969022854779,0.00846649127729953,0.00869593729462565,0.00932112140001909
0.867821153234006,0.70748793259927,0.481012783641524,1,1,1,1,1,0.245120914690623,1,0.163188721009273,1,1,1,0.7547778775947,1,0.741571910357834,0.430074867565215,0.265881912038108,1,1,1,1,0.0600406966314421,0.023826642700616,0.195272303895023,0.0198514605576353,0.00883960741755669,0.00943901086357951,0.0098969497722049,0.0112442814740819,0.00909490808788133,0.00909756594433052,0.00886900645907015,0.00886930764073596,0.00911304650217703,1,0.00936896748598711,0.00833989596961559,0.00882622024668031,0.0089047684164648
0.635102087233805,1,0.931517260232606,0.854375484216197,1,1,1,1,0.691063695136665,1,0.333706241980724,1,1,0.934865650726333,1,0.205808007104789,0.946992674853011,1,1,0.11779203070543,1,1,1,0.16122777315536,1,0.0150507216837101,0.179635227210613,0.00940044491077252,0.0113630731481381,0.139047820082142,0.0102494379282964,0.00849889435366804,0.00903317287599709,0.00879320498459472,0.0089759927703972,0.00920700922533989,0.00896690233573285,0.00894009283718716,0.00876566898604656,0.00866313675250414,0.00843542957556711
1,0.923619989247053,1,1,0.169884218327856,1,0.282895888731015,1,0.871348450629342,1,0.390331211961066,0.210286091431555,1,0.295672527973325,0.0850173968571657,0.927033976481135,0.189818043516467,0.273821615641166,0.159791845538519,1,0.117296645386987,1,0.136786652656588,0.846668241889467,1,0.0105004375860216,0.0100870895171938,0.529382433974419,0.0157219715152507,0.0096367209712174,0.0699806348404323,0.00925198018309476,0.00863836763061512,0.00921640675525837,0.00877427211808915,0.00941997150165861,0.00889629473976297,0.00838657326777447,0.00882512611858593,0.00850757496307097,0.00927183180595003
0.682564757842049,0.766403550969515,1,1,0.931528971586645,1,1,1,0.825686320515021,0.897956042985258,0.723866506490647,0.954458838732614,1,1,0.996316833583257,0.917767932481169,1,0.367082800268096,1,1,1,1,0.131121297338431,0.0371968838073457,0.0101964566431117,1,0.0283977943610839,0.0494683437457392,0.0102485295188305,0.581089059334992,0.0106567334307327,0.00851433135825664,0.0106970061385262,0.00903030332795065,0.00863808628108667,0.00917963729068332,0.00893206869009576,0.00825636584956419,0.00904876852258841,0.00908605563336399,0.00868903104706116
1,0.769159779130314,1,0.494548242116198,0.0819708303852128,1,0.164413930877857,1,1,0.686505710924692,1,0.396356624307297,1,1,1,0.105636534918809,0.738748154963146,1,1,0.596056893230947,1,0.182156652432721,0.942559060096571,0.108505577134171,0.854859935170292,0.273421723730881,0.0434779922059533,0.0671160910729441,0.174989424044471,0.0129135463999545,0.0317107834920996,0.0277551747478531,0.00918893694392543,0.00950953836765249,0.00895853072343635,0.00899466026108595,0.00888712494898959,0.00863036570125323,0.00897620675501236,0.00879080492057356,0.00837131701731277
1,1,1,1,1,0.639175337784073,0.569036840391227,0.716006657285896,0.410095037454862,1,0.70018580167895,0.127065642143608,1,0.958361403983926,1,0.43659703099005,1,0.951649614265656,0.846323325893507,0.468320342204844,1,0.494068552618127,0.118879812710736,0.0142647275414902,1,0.0216147844138734,0.293956542363662,0.00992120272863775,0.0119176380013498,0.00889664973286,0.0122869170305102,0.0114394720068086,0.0124344471044704,0.0100617546028837,0.00921642814802013,0.00906438596859824,0.00908427512996822,0.00899833845789838,0.00910481768759577,0.00893181006488014,0.00870543656621315
0.883427783521825,1,0.948212000242651,1,0.748207900435295,1,1,0.0788350217575761,1,1,1,0.259764607499502,0.757813377663197,0.808906771822527,0.542960479553943,1,0.350962761031576,0.0957722329687029,0.809483651471205,1,1,0.483809732154668,0.574253219115694,0.635643079180625,0.0496722818758963,0.758329212416853,0.34259210753029,0.160531571709472,0.0104466323389758,0.0338748849332482,0.453545785520829,0.00927411333373037,0.00831003880807166,0.00912228752728756,0.00899426463451827,0.00891608037798623,0.00850685226289057,0.00895778051725758,0.00832407649966926,0.00925955207816524,0.00888679144252937
1,0.266086235468551,1,1,0.483735146385277,1,1,1,0.842567204019157,1,1,0.165907656711574,0.0491950887583674,1,0.506949625218254,1,1,1,0.65812135071441,0.735825436770592,0.311676505867192,1,0.182491266872343,0.395859940909407,0.208560749191038,0.0692408340506203,0.010250166872236,0.0138495416194253,0.00882521172150426,0.00858033369567943,0.00831737942550346,0.00902181765407435,0.01385737350199,0.00836372401761065,0.00870578484933738,0.00919673104893597,0.00854484126278065,0.00927233752175295,0.00894463485226769,0.00842651903422733,0.00887759894115715
0.571110327075367,1,1,0.637001521450916,0.976516236344394,1,0.0751143241446078,0.116238437674986,1,0.782369540256096,1,0.624580915707931,0.226484126102552,0.66955576721949,0.231080578593613,1,1,1,1,0.828822606958752,0.13406782005353,1,0.359919316281502,0.0726003350808914,0.911181853891693,0.408675706565117,0.0436887123937598,0.0114397674773794,0.00940162477719886,0.00984288763976725,0.010727686538526,0.0872745055549332,0.00978260712844634,1,0.00859731228237782,0.00862183893044356,0.00852266892639352,0.00872271618561721,0.0085397900431939,0.00849167076193609,0.00895564844602883
1,0.591760573795288,1,0.529380219575076,1,0.614732781532921,0.82744992727672,0.935889373002867,0.707709634046214,0.630675914386297,1,1,1,0.518263536260689,0.43672191902286,1,1,0.49209442488134,0.764267565464034,1,1,0.338772133372249,0.289138076081031,0.574303913826858,0.350315193853537,0.118180195977194,1,0.0122047935668831,0.0230355385852877,0.00950968429908425,0.0114354868181312,0.00987469595097092,0.00877393824379223,0.011840922085182,0.012204540304405,0.00857352712283577,0.00906476268827599,0.0087483645017289,0.00915133382645194,0.0088090215650832,0.00904014925671801
1,1,0.317744771022598,1,0.793098557411561,1,1,0.102855169618969,0.623221990398166,0.990756228917143,1,1,1,0.152091188106842,1,1,1,0.282088895992589,1,0.832044179372246,0.432293645577779,0.330310138188098,0.362356517542237,0.080978703692943,0.0193391333993622,0.240177312877937,0.127690197870131,0.0143997120965597,0.00892236676001837,0.0101484822010428,0.00869702670366323,0.00864671640341588,0.00888865508082633,0.0087896119491856,0.020652164658201,0.00873826658526508,0.00875684786572908,0.00857237274671277,0.0097749726070953,0.00873061011090194,0.00824796841042104
0.18331407491871,0.967971720049632,0.62959723945817,0.547432731669498,1,1,1,0.943527058323732,0.0984846097338383,0.191339635928752,0.144419323044013,0.982261312796651,1,0.0996727459752909,1,1,0.238322474879967,1,1,0.507104063699168,1,0.0763910983299562,0.023426340510963,1,0.407378097551268,0.170985062124361,0.0158647630231706,0.0119745736711369,0.0107931011331925,0.208930007937348,0.00997685403395563,0.00893940823316889,0.00838553792439435,0.056948685872987,0.00888618154015361,0.0082777126269476,0.00996578776997678,0.00878210663323667,0.00856238414955504,0.00882612725871067,0.00874847911950579
0.754156746090712,0.503857049920619,0.673213025869639,1,1,1,0.839371930397827,0.892490749678705,0.789202168977572,0.570260173237954,0.597406506937787,0.775502753652915,1,1,1,0.997824198850634,1,0.341599575670331,1,1,1,0.0297499645105358,0.0559838525948871,0.0168113831272491,0.009687710926922,1,0.0196092408747803,0.0160666577338418,0.00759767214359346,0.0377714899541605,0.0384078281159401,0.0117379489771143,0.00879988639100985,0.00934020864161599,0.00852899032164837,0.00922632855110621,0.00895571964702314,0.00886059906076758,0.008957961626749,0.0090676637890395,0.00871414668277214
0.207647355017511,1,0.589358494436838,1,0.521714368339359,0.846338324882792,0.253338161854176,1,0.779257869584388,1,0.512557522479085,1,1,0.932249667234142,0.858044351909795,1,1,0.436990599072377,0.208721783450887,1,0.324923804374117,0.156162908086197,0.0904966255091524,1,0.0579907876579946,1,0.0422301712094658,0.00876748894077863,0.0108098773030135,0.00908389995168724,0.00912275886027942,0.0308548039872676,0.00829797241030653,0.00910407079740738,0.00876069100386328,0.00893982721800092,0.00962248901845456,0.00870611732606731,0.00888744080305392,0.00889545788635391,0.00887796466347125
1,0.205898677398256,0.505697956538753,0.94731756750561,1,1,1,1,1,1,0.625367747352682,0.512906540534932,0.283419325867418,1,0.923259590907726,1,1,1,1,0.268276068085869,0.221717345609336,0.020260994686787,0.0598261509833559,0.0229617618821818,0.0105981512947231,0.0805817399000639,0.685272847593294,0.00919134402538957,0.259365671171944,0.00898557610158531,0.0111029708877703,0.00917007994958641,0.00890467017690329,0.010831770028407,0.00894884616788494,0.00878214129756754,0.00875694857611825,0.00922637969033133,0.00817266714687881,0.00796864679050399,0.00904847671312139
1,1,0.237744502488477,0.407997930831385,0.542371767914735,1,0.556593099162406,0.263074507596072,0.160151707179741,0.921619066819321,0.126159818314945,1,1,1,1,1,1,0.211109133443085,0.319998110976801,0.172250031305016,1,0.722304613694388,0.0590733616119073,1,1,0.0205473332114758,1,0.617779581336889,0.0207975007729585,0.00956266327834655,0.00896211365115587,0.0152601552357064,0.0106616537956802,0.00905806213390489,0.00908678358493292,0.0088264964299287,0.00858773476068559,0.00909362601931497,0.00876472092975532,0.00938742347791355,0.00834820067197961
0.404600395076451,0.760347396074441,1,0.876184097850267,0.359877593862912,1,0.615183401245617,0.0608418004022764,1,1,0.277147198378914,1,0.109233456241376,0.317971111291445,1,1,1,1,0.05111599134385,1,1,0.399526574737247,0.121964643604613,0.0110232586271491,1,0.138158924279931,0.053087307438761,0.0123666408184181,0.00917134504598471,0.0108500230642359,0.0276145324171928,0.487006861808296,0.00970945913843488,0.00903099515073703,0.00897642610093557,0.00901957061632385,0.0267431096481725,0.00905759284528805,0.00888660983719411,0.00845781165412134,0.00880013862634878
1,1,1,0.808236375031568,0.132186799358008,0.972827424424992,1,0.788762745735661,0.582340000181197,1,1,1,1,1,1,0.281931204321266,0.770859160828331,0.83051240712388,0.268080277399598,0.41025325093211,0.228606228903809,1,0.633772839892663,0.361019856370817,1,1,0.00894993253743937,0.0168675754564513,0.0107216896371806,0.125525362530468,0.00892235176954201,0.00898035792549271,0.00859684387420939,0.00890848604559513,0.00890421683917097,0.00851408119521111,0.00909277480173842,0.00933209740709904,0.00930267800979453,0.00870519331102758,0.00858845015227376
0.738674801023711,1,1,0.412926697522631,0.713171412299306,0.526709164453848,0.395684900436244,1,1,0.599260780417707,1,0.565914523118967,1,0.716306199477466,0.57312654173192,1,0.192404994593356,0.879313118460726,0.650226926095517,1,0.865197009153246,1,1,0.0246184923181599,0.528422468535787,0.0201479138969225,0.0654030888596139,0.00887208866011991,0.0661752832989165,0.102957558424365,0.197871710095964,0.00953944111144871,0.0090672976147711,0.00913011074644979,0.0114378779317062,0.0089857944625283,0.00833504911959391,0.00877652527802053,0.00885107891931357,0.00852315798275924,0.0088337168181685
0.414134815094846,0.746358579556932,0.843026091042533,0.316833057556685,1,0.86841252658846,0.275476408553743,1,0.371063587249081,0.354193880359765,0.959950174330167,1,0.125333603063884,1,1,1,0.851526381085613,0.0529238532206265,0.348134710825449,0.189542270896747,0.234369915624156,0.619152600831827,0.116505832832442,0.585559206244193,0.0466378248363046,0.918702844599882,0.011952189133566,1,0.0139949008769249,0.463344142407414,0.00941414221172002,0.0102988671457946,0.00784873124121529,0.00919473979926579,0.00935385199189469,0.00886942082024346,0.00873076962008866,0.00883476044124292,0.00880906730764276,0.00903708873325733,0.00869673616202745
1,0.53992526608958,1,1,1,1,0.230720336635516,1,0.855281854553208,0.644060680417724,1,0.53064810386858,1,0.463551519924048,1,0.557124691158878,1,1,1,1,1,1,0.867720992325697,1,0.612299077923319,0.0226348409617122,0.133002481025032,0.0121719347125221,0.0137596599862878,0.0136617987887102,0.00812005148724518,0.00911414758647298,0.00968611215889505,0.0219906775836142,0.00866445721443808,0.00856385242156087,0.00837978102037853,0.00882602814505589,0.00870591717846408,0.00858068417524858,0.00893142685142797
0.415187235350674,1,0.275742511015818,0.105013483032927,1,1,1,1,0.138123759210812,1,0.593304328532962,1,0.978089251272733,0.943491038139618,1,1,1,1,1,1,0.700587377763001,0.3886082305702,0.217496677438054,0.509698379509638,0.0107221222941668,0.922623929094127,0.00950128475488953,0.418172299227756,0.040952985759766,0.433917339340774,0.00917299232354508,0.00966304199660404,0.00876455180383433,0.0141202527975741,0.00911324589365117,0.00913247879749978,0.00948364867483026,0.00883433966995302,0.00902959142745882,0.00903918350112143,0.00844977365293259
1,0.549785017516435,1,1,1,0.942143764544844,1,0.626845401104296,1,1,1,0.48088268808336,0.635335383264465,1,0.869846523254798,1,0.407260908673054,0.389462764139473,1,1,1,0.205157212882067,1,0.844814514264649,0.0127450105477843,0.18456967536904,0.461079438777191,0.0384202969853819,0.00989411581908381,0.0121321115499424,0.00995227930952311,0.00875693159309905,0.191313060649239,0.00895808683059941,0.00833025789050542,0.00961655808822262,0.00826964636900011,0.00880790643052853,0.00927557296297951,0.00908530061631265,0.00840343752710246
0.167971470551124,1,1,0.76139208471783,0.511608371406638,1,1,1,0.0497684680921958,0.565259722728791,1,1,1,0.692532462620885,1,0.54470423715018,0.68567031474226,0.522747467590325,1,0.991076722213531,0.527659634457393,0.305693594106202,1,1,1,1,0.01200034517012,0.0749792332023733,0.923209646061444,0.0104997624806222,0.0190594547775757,0.00889643227992709,0.00874200811646148,0.00976521787746076,0.00839411748572519,0.00933136266441219,0.00932225621514038,0.00876419143297784,0.0168233839979287,0.00905864852612718,0.00873077195821281
1,0.21687525078733,1,0.776222376101367,0.911571789219566,0.509683554460631,0.344924930293433,0.94467062287677,1,0.675445221933978,1,0.788750258417076,0.761968500784866,0.222951917283973,0.274646657161657,1,0.339540136725374,0.449729579028189,1,0.109131464207187,0.662003907487644,0.499624129678616,1,0.185966134477833,0.0486813880963149,0.00935971752090136,0.0152584276651077,0.00997394196774066,0.0531387995716817,0.530069907793148,0.00889587351395243,0.0102762926490413,0.00915444988493153,0.00897636305043159,0.00846534164473818,0.00930440732468522,0.00858816986892922,0.00887947378570141,0.00876570175018157,0.00901134685057187,0.00882574181924104
1,1,0.132356028977875,1,1,1,1,0.349841222669475,1,1,1,0.905486793590937,0.911850969878391,1,1,0.196242899882529,0.791916403660783,0.171090932365612,1,1,0.560303180385768,0.766137359802327,0.343682470160471,0.516771297449188,0.105384133332981,0.00966411417220735,1,0.00885170565982521,0.311475390372423,0.168858757589819,0.00875239755470569,0.00875773346280009,0.00840382741366861,0.00859732924834871,0.00884374749738836,0.00833885208267895,0.00919769819177509,0.00770029264260071,0.00920633334291785,0.00904866838534152,0.00863869878834225
1,0.0427186078324242,1,1,0.659755197070459,0.12725002935744,1,1,0.639069615659676,0.625662064953746,1,1,0.640072168162642,0.927961489510042,0.924778990434355,0.213848629403048,0.342229429839075,0.361624781417896,0.334182748681134,0.399790144047827,0.501487121327686,1,0.972792504826128,0.887935397043221,0.0350081501315042,0.103984685003977,0.340185412244551,0.0315161624058983,0.0323297855683164,0.00912275537680673,0.01386783098704,0.00955162163194155,0.00853117588392619,0.00920046287102355,0.0106630227636713,0.00957712881889735,0.00930399933256761,0.0081846987596019,0.00899420175807535,0.00875672032935127,0.00905800878109964
1,1,0.648430466124974,1,0.964781749965593,1,0.887101052210512,0.309899955531828,1,0.0398195963895697,0.459123537948792,1,0.609511732060984,1,1,1,1,1,1,0.0598242326174041,0.925946861707942,0.301642860502231,0.0305041008662397,0.0320143964480857,0.0431836942216841,0.0173004696686299,0.114451401273503,0.523077522613247,0.0103084106697371,1,0.0134901055920798,0.0396920988867969,0.0081638384534112,0.00874681156249793,0.0100143746918393,0.0111387548778957,0.00847450625070661,0.00846697626433704,0.00893131706236371,0.00926079081992258,0.00910424622922152
1,1,0.974693506534986,1,1,0.585542904467771,0.239179362090983,1,1,1,1,0.700381319557265,1,1,1,0.597351328905344,0.851943815576795,1,1,0.378781732641084,1,0.188088945421013,0.0861791177223885,0.479533505598709,1,0.287696029300579,0.0106098964874703,0.0134263841286437,0.0203968816113044,0.0121470369799957,0.00983417299303233,0.0111048995376102,0.00887902522599758,0.00845047364006319,0.00812024396423808,0.00943000813532691,0.0087054603300705,0.00940446171937205,0.00910379787320966,0.00841877636622781,0.00923503777048223
1,1,0.33344464105205,1,0.647621614988066,1,1,1,1,0.516029994104454,0.884268421881968,0.515825746544713,0.908056156814952,1,0.778167348916965,0.580977417388175,1,0.837846007306632,1,1,0.150740809428454,0.647573853108602,0.316464020131775,0.0561579802812475,0.0416409509901849,0.174523895621692,0.00996307477842012,0.0646444111470745,0.00995738981005594,0.00984830428791498,0.0132540517610654,0.00901973591340944,0.054235932526228,0.00868836367283361,0.00892174393165291,0.00879116855033919,0.00918666526910959,0.009520098407141,0.00857879405415379,0.00873095102767817,0.00876494786899073
0.314160050895205,1,0.574787081055754,0.772912415500919,0.156828609213949,1,0.177642052779078,1,1,1,1,1,1,0.639667466560704,0.907155750160453,1,0.234926272039961,1,0.707920453546158,0.25420944327797,0.482323486288475,0.96254896486813,0.0549536980663716,1,0.0186924981687453,0.029055692594067,0.557503920651258,0.0226360383935038,0.0111151774596685,0.00963876984551622,0.00936158907751114,0.00868663193687963,0.00821920921533412,0.0195602793526405,0.00987492252616138,0.00848241859948127,0.00895721361210221,0.00835532162934934,0.00870466041293197,0.00925473329790761,0.00853761964706056
1,0.812498826513767,1,1,1,1,1,1,0.970991709866829,1,1,1,0.444918854438029,1,1,1,0.427601147741192,1,1,1,0.912079879888953,0.174876594341943,0.0193778729244327,0.100667231910111,1,0.0675445653045389,0.0334485888529586,0.0102747382425039,0.0322751763491002,0.0119690322721156,0.00959832424164288,0.0280040446702749,0.00879907864256988,0.00844351064759256,0.00882697215021219,0.00933580279690192,0.00870286532906813,0.00900395362851714,0.0169043119253258,0.00859752643134722,0.00842614488980757
0.845000969455365,1,0.739485939148709,0.777331304695347,1,1,1,1,1,1,0.49577360415011,0.0547254269042437,0.380206535134512,0.111567193916057,0.397401963568633,1,0.541132209756392,1,1,0.110357414127033,0.606334322979706,0.816728838257343,0.0145069875339276,0.0194801618477627,0.0427711067208651,0.350575534560204,0.0105053790381825,0.020334682554027,1,0.00912363255018195,0.009029812321665,0.00893303578721103,0.0100582668919168,0.00880866685803999,0.0105629829882188,0.00828592365297973,0.00886073551795716,0.0105419658311907,0.00886046641805594,0.00879983479556814,0.00887869524216852
1,1,0.622316755533035,1,1,0.859353317671693,1,1,0.248405767924851,1,1,1,1,0.846672559776327,0.480135536481329,1,1,0.532288055204185,0.669631640088507,1,0.439473822641865,1,0.465173780882235,0.090133350470905,0.46195755100667,0.158587508867757,1,0.00912278271741987,1,0.00899166823989905,0.0360652577452901,0.0141486875998222,0.00830801049543931,0.00881746845209098,0.00921688133005572,0.00914962545631931,0.00934125993390928,0.008834687291712,0.00863024236619667,0.00880028275447763,0.00884269059542376
1,0.140866194232852,1,0.428833780271353,1,1,1,0.155786628492325,0.165712949899938,1,1,1,1,1,1,0.513927163286726,1,1,0.475907828596468,0.750178624404481,0.525346245542126,0.63728623579097,0.727440773014503,0.0124622771666018,0.185031245643908,0.0141108994857798,0.0127799780029868,0.638508617035694,0.00903011997281705,0.00898415178889807,0.00965664139179819,0.00934654230714963,0.0092129029556586,0.00859650122657237,0.00855562901652219,0.00946362197665351,0.00824780815394262,0.00915033998868234,0.00861365492794351,0.00880823234970025,0.00893194304310634
0.0931224022435739,0.29250368722275,0.315418439248003,1,1,0.943664753469671,0.485538231130827,0.459914581445806,0.437789860419761,1,0.809979608057021,1,0.525504507244895,1,1,0.187799687326586,0.137431320759427,1,0.871723841480772,0.0126402775324843,0.610568192774863,0.3381696110837,0.0243282260134985,0.287513212688612,0.0113069979355085,0.0233254173034691,0.0120556579273703,0.0111111951416746,0.00933770227558474,0.0121824017123895,0.0222748957843363,0.00924492951184024,0.00837593885022178,0.0112205463562177,0.0149964086837068,0.0086719443233612,0.0084819601203701,0.00888698940178103,0.00882576273522289,0.00898586493932141,0.00814117143575298
