"delta.0","delta.0.2","delta.0.4","delta.0.6","delta.0.8","delta.1","delta.1.2","delta.1.4","delta.1.6","delta.1.8","delta.2","delta.2.2","delta.2.4","delta.2.6","delta.2.8","delta.3","delta.3.2","delta.3.4","delta.3.6","delta.3.8","delta.4","delta.4.2","delta.4.4","delta.4.6","delta.4.8","delta.5","delta.5.2","delta.5.4","delta.5.6","delta.5.8","delta.6","delta.6.2","delta.6.4","delta.6.6","delta.6.8","delta.7","delta.7.2","delta.7.4","delta.7.6","delta.7.8","delta.8"
0.9210298703829,0.906113954499726,0.740535784783615,0.506346905538915,0.460175660793616,0.779100970965813,0.718842059551324,0.356078454365596,0.864835470045447,0.684801223896613,0.955607316075071,0.927318989434817,0.283046434970622,0.316034509002787,0.591973442594299,0.877033219291893,0.34332289169662,0.811711943144962,0.542051926574493,0.26645040016066,0.77250285732214,0.93747342361573,0.962408088204325,0.800053345788994,0.694226093909514,0.684036705865813,0.39378555843025,0.685436832260632,1,0.519892026882495,0.546374069879808,0.284542235741446,0.416653641953665,1,0.715769894257018,0.934194695916395,0.903618116771781,0.973476700047075,0.679945773742355,0.962007654063747,0.821161373539866
0.16515714559446,0.513219334758356,0.55698738362187,0.897705841715698,0.513530287187224,0.454273555571849,0.901584819909338,0.643974674528194,0.825534041821364,0.241219720213226,0.43384941789707,0.612893743921219,0.56521576524229,0.2646518496788,0.744233088862311,0.926646696181772,0.814727656124796,0.805851127088941,0.21197116435296,0.809337786091463,0.735203937793865,0.563026878507903,0.628681422528641,0.66650562130256,0.873290846803902,0.594908473683445,0.315770804296665,0.717265048842654,0.626448022099054,0.637816141188092,0.963601716422991,0.939446383715383,0.863579083208757,0.596825213165422,0.89548562221679,0.963980600659964,0.961197841087317,0.974955270755228,0.617643410897703,0.986248947320788,0.572184412632572
0.976294595827383,0.63754149383747,0.613622512828035,0.264196631423919,0.635566905634187,0.929463081558971,0.758348937931202,0.916265165177251,0.67357688078726,0.760083365161285,0.839763492516334,0.14211434033186,0.662514710780687,0.920189014731691,0.664029656344115,0.854104648939215,0.960966772401593,0.756174144217292,0.942991535610584,0.866610953829931,0.976317824891518,0.819257729733793,0.972040473649502,0.229874744412052,0.986414969565874,0.0985718027713659,0.276032384168822,0.666587780343891,0.821343826797693,0.831740222160885,0.668642914996498,0.874790740582044,0.68507482709947,0.972166740260271,0.79841385239874,0.934636596318328,0.872049983329648,0.439472571650102,0.826821180756469,0.312790117103463,0.466697495595032
0.917752807579879,0.220816160732477,0.941539161986876,0.741706988428558,0.74750768491012,0.620099364741388,0.20483514353098,0.424138194605306,0.865105680275535,0.704688092858348,0.988844205513206,0.894495505911378,0.787113262741693,0.612163129390699,0.86838414841851,0.607238105941326,0.380232837268013,0.48144602044973,0.548695027388073,0.674570101860832,0.668775450572469,0.388885870133404,0.900171930670203,0.587541430235582,0.975248738537328,0.910660953891014,0.862032697029534,0.465728149602507,0.840602310606653,0.949645963516471,0.962916787825929,0.946531844867931,0.419693042681644,0.741935534682539,0.988177228408643,0.924946154852019,0.851595378971136,0.865876645867206,0.956116586122631,0.673629252530869,0.895864380391913
0.438964500667869,0.714830915057608,0.71907623049128,0.868493662171374,0.762877013241692,0.895585673561533,1,0.987620250631404,0.501271387729233,0.666015701981793,0.673300943603505,0.627617490464528,0.253911652202135,0.931876490398193,0.804167514431897,0.202957919202608,0.177470940965098,0.464454577779021,0.849086808443467,0.482745319887568,0.873675811563737,0.787833217281559,0.670577615784209,0.642526670260211,0.798525113962331,0.524704346207993,0.787992159553069,0.499840388952491,0.787931877250997,0.975265046435056,0.977090542864078,0.809110708587311,0.914173177496404,1,0.695728253935829,0.977172231380775,0.641931805017403,0.863089111720748,1,0.91242923914677,0.885620428085647
0.655282208045607,0.914352257760419,0.608238405146459,0.644919169440453,0.178839355386238,0.916675192341551,0.608144440967673,0.639148837997926,0.397218814987744,0.387473137688844,0.792480683707936,0.63760122206904,0.883429498296855,0.931848342994007,0.897574638234519,0.857928556482566,0.750938174155383,0.584433501429223,0.559272355927718,0.590890453872747,0.781927041487826,1,0.71920677972898,0.634836463997193,0.689888527264568,0.871604247542499,0.987018529785948,0.701591235287198,1,0.954554696270994,0.837496198183692,0.986520277115793,0.578185174122073,0.677933254087636,0.545811046004122,0.742419613795143,0.943418557882568,0.696701523819881,0.974435236241768,0.856817539125224,0.751692460706657
0.595164460020696,0.967469289749113,0.641759032597352,0.561765494747463,0.308833289102405,0.299558279842705,0.544865679682466,0.792144453951781,0.313228511536929,0.361581884683706,0.843499155845264,0.693210637470664,0.668955282241169,0.778154580533093,0.657048588600576,0.351837312192653,0.662300396049495,0.871007598278336,0.328946149709892,0.85590872533973,0.792712067798309,0.455194933169422,0.970445148038844,0.855207525489267,0.27000993567656,0.946617072968898,0.967018107527356,0.841106059119721,0.830514763203347,0.528252042290143,0.411957016748577,0.783329162683686,0.666253423579756,0.921428841779026,0.631839254343596,0.787619650304411,0.929487192835216,0.787574630805002,0.852827995956777,0.968068171846656,0.814037312747736
0.782318699626284,0.60300124543145,0.860322525649065,0.126035742768255,0.26556408443193,0.299992341145318,0.620957058547824,0.683204142367761,0.166511391147543,0.889579566929899,0.559855401041397,0.868261636012875,0.722252901386373,0.209089257789513,0.69048886394972,0.885343616576159,0.782134833829241,0.28695739215857,0.741439247805364,0.968323356549978,0.877405703643633,0.854541077898189,0.35880132515247,0.965753593753323,0.805347330619603,0.867711566320476,0.251561513279142,0.975566325397722,0.948539637548235,0.865553993019455,0.642697852426061,0.809420544740936,0.936526939032299,0.784234630989282,0.864345574933772,0.976597145387806,0.946120565479108,0.832294569517169,0.739894020895092,0.739559090115345,0.785623076702974
0.95118974495444,0.93031080231541,0.483670076674136,0.77458996975197,0.272726288576418,0.894961686696169,0.0875520065282072,0.670282057809996,0.599975377826886,0.936491805899996,0.638535860963756,0.771963574696136,0.4577730259377,0.915264091633736,0.159810363562276,0.754709235038745,0.828272731175677,0.228796675032699,0.621264746621228,0.828176764312374,0.988480307709683,0.779966562326004,0.903261290398678,0.827554537600174,0.41372486470706,0.914073936666349,0.728824233843135,0.853782697460018,0.9505445243746,1,0.843344435960053,0.896935858229659,0.694706343365911,0.689875188071129,0.404596461852265,0.989169849492465,0.960822137585775,0.891446882368224,0.913112159514283,0.742757003005849,0.951528201802333
0.499550893649821,0.969697293420705,0.901306192406387,0.654614241761399,0.989490861038527,0.890767733771149,0.74396483482635,0.746062335343932,0.751701789832478,0.489656654409977,1,0.934212781143443,0.503457713619048,0.493067436345919,0.300400538020349,0.261974586105088,0.584259922760057,0.492057639777283,0.453049563952379,0.835481182366306,0.276615488622263,0.689235412517753,0.669692855649446,0.771261281991679,0.325898155004186,0.60588049596351,0.76543165944476,0.592121947688123,0.962542294932861,0.932684037356965,0.926163961813058,0.67104306583996,0.678914228948151,0.938563696884109,0.874695402096691,0.936999080635164,0.59916747582525,0.898433750123176,0.854634660189403,0.688001012773633,0.859875674200917
