"Clusters","All"
0.0127540136544378,0.0245347314831813
0.00589444626958671,0.0772747344110783
0.345646731217419,0.685886965711063
0.040362657483263,0.344134807679094
0.0661747817643495,0.402612376496701
0.00770851039780361,0.0344546562925641
0.170818762406078,0.468679175530837
0.692070041463182,0.994232442347437
0.255424440340123,0.475305597784591
0.827788242755269,0.92405172768018
0.474108864611899,0.896362626425512
0.109122444192804,0.791505271487797
0.021942508682873,0.488606572562418
0.9175617416944,0.886453793530142
0.311600444660914,0.543755134812497
0.653539458128986,0.568381022827113
0.0819640394397498,0.202935082937914
0.00353465670763403,0.104923183950972
0.00227790496873335,0.00167265652610814
0.233607217233728,0.960082205683914
0.0383724993648623,0.499374870637958
0.0380763440960207,0.842434833661374
0.0190882323403607,0.242899983970539
0.0264029959621457,0.614816920910746
0.291968671210907,0.562074548664804
0.0394079387103778,0.15464813364085
0.205129956816188,0.266283834336331
0.0538289571447414,0.535245677585688
0.141389332284551,0.743474622089107
0.382888731544535,0.472586184429175
0.913178660800563,0.971814232987451
0.753851554953029,0.912302371858055
0.743469448981103,0.861447766105064
0.059849823099021,0.749112908538598
0.009301702965871,0.195692605630606
0.166490470987882,0.584654605977138
0.882045198538483,0.981077476484799
0.0328583169564443,0.332836551660888
0.5207343760369,0.761290724122843
0.0857237339549439,0.0589087458303053
0.0799027144383129,0.434813044305691
0.935018342737551,0.936560900081814
0.357181993713298,0.907554716345189
0.832521657279797,0.821935849465585
0.0624083416627335,0.297722003523312
0.417566886385697,0.652382003761428
0.518138227894822,0.794048470983788
1,1
0.307143161600128,0.686736541366818
0.0100377725847362,0.138454418350923
0.729650900819187,0.818187034450015
0.874132886122469,0.959148547990993
0.129865202646344,0.334857175374871
0.197930002842192,0.355710917131287
0.0452222611508773,0.553381112327037
0.780325811893723,0.959962372555768
0.837571458508651,0.934986673853563
0.108724702499507,0.439888192636294
0.842614235438954,0.949116049903842
0.461644123108153,0.63045689717393
0.475367499171022,0.716109273601772
0.521521938679357,0.748067386131456
0.0124258773928571,0.281052835088418
0.815559031225272,0.915452613695953
0.805841732611477,0.912228785725896
0.0946978163546077,0.378667454269269
0.0596094433600425,0.0986507925561151
0.192786380665851,0.447252480785987
0.0706653472943009,0.188435210002676
0.513264141553237,0.703002424153979
0.0959564379066835,0.533627344184276
0.0553131863757908,0.211981944575512
0.0177394966915188,0.510525926299083
0.662813344506231,0.697243389703594
0.0162802444480796,0.149556070811948
0.05096287959716,0.100833743183571
0.80826734221359,1
0.533130406525069,0.827451190367476
0.670427396044624,0.860727561937779
0.714329678208456,0.915624306267478
0.56164886302917,0.72994011834604
0.608685919923488,0.922087015587771
0.0122554504732824,0.0294625877872792
0.931456015134614,0.973135486699418
0.481861213025101,0.829445629765082
0.190377577736891,0.479245147187133
0.96648940003682,1
0.0878060668657703,0.948289482314031
0.85469229980757,0.975047920493361
0.571725849474497,0.935476496797939
0.236950671076887,0.0981796025980302
0.0101010108977681,0.0385789600510069
0.608888259468126,0.786227996018005
0.177485630621695,0.650741963857708
0.251646347292068,0.719590674538743
0.434357846615723,0.805834133586403
0.0156044991751284,0.0940789040796836
0.110382600505549,0.381062039593376
0.0974423480086786,0.24892841458945
0.467339641417113,0.656869331552322
0.228990735218874,0.264893799677363
0.0389270439788197,0.142776196025566
0.701144920500172,0.931315731728514
0.233527617345071,0.50628253263052
0.0842512659444025,0.523733563477698
0.00578079183836312,0.236015847555971
0.0242183959561114,0.0319602674108336
0.191335280077562,0.571787215726896
0.129462024587458,0.550332111089286
0.0395122781097847,0.0416666666666667
0.0334043212803576,0.0833333333333333
0.903851157911059,1
0.768163416606897,0.839960572908534
0.290359895438555,0.674631504559816
0.576769795619094,0.768044767232362
0.636328292762491,0.900741461147909
0.132539747520486,0.795040824188187
0.0545382365233124,0.0863450939855506
0.233608176417006,0.558447469051637
0.119393087360868,0.22760946208614
0.0624037797491036,0.509797207667333
0.270632074587555,0.530823902728038
0.238784241705844,0.885724108558563
0.542378684558617,0.574701381525123
0.268104850263876,0.665947726784212
0.227429793743009,0.633642883553877
0.459794200867542,0.619170372258712
0.837920910060194,0.920140573768872
0.229707160575005,0.431542412259172
0.220889572604378,0.699275410059354
0.102927203714899,0.596707645316527
0.0909221006626801,0.832290520865232
0.268377979603457,0.699778389017029
0.435901380009253,0.924456463661605
0.174848195253433,0.22124177037877
0.0601571827131086,0.663800569232333
0.0437870404230601,0.592114604862074
0.288918185651221,0.800216172941043
0.891099540941642,1
0.0240527367051974,0.296470775214643
0.10940886482886,0.236188373646758
0.10282047223337,0.413166285947922
0.50098877659767,0.661434376433073
0.432870804917103,0.616915875513146
0.437515378196596,0.790879739979239
0.185516443459412,0.643100943361557
0.120714097601776,0.302727117740095
0.0374362839606027,0.127880693861059
0.0905695075707465,0.190340679128477
0.302345327933326,0.0408285472309233
0.0220230477284014,0.162962191877707
0.295560179141387,0.394781126814498
0.69028083258255,0.840004529211479
0.340312610037609,0.610119317119335
0.489313812438553,0.925290171886134
0.0388716100119647,0.223160249995131
0.61490858434983,0.914230416170913
0.839944510858244,0.985307395603546
0.672269845088473,0.758684825231146
0.551178205339223,0.776050308580313
0.981187730569275,0.958929628618019
0.00566969393382715,0.0270636511017609
0.319925950997405,0.338524300004849
0.010768769997355,0.0811962069505552
0.0460447010442433,0.36948931897705
0.639029941134448,0.808323740717368
0.783093879637614,0.858697272102093
0.557063710383207,0.842636788222763
0.680331933057855,0.714353357916274
0.452008847190457,0.545134178976913
0.132243108135794,0.290670836526611
0.848088404665182,0.916547176674853
0.532108770387278,0.800243584551983
0.55650439072524,0.808509291261545
0.381659997360436,0.583837333321149
0.381945505744789,0.495431370528161
1,0.983881464684507
0.575370551793188,0.869610450851954
0.458619899137611,0.629125109579053
0.24647584897179,0.675898532728749
0.362039164500748,0.755880404148903
0.0060092643636593,0.0983286021391141
0.926844835306897,0.933517335075044
0.00781223578398745,0.159049972287423
0.480193884449604,0.845699561209899
0.00988822158565726,0.215541380664576
0.790368390511149,0.855008696888485
0.0898526228949845,0.242101422748596
0.92168015862823,0.995980585150103
0.272792627685788,0.338763166597383
0.990604068346933,1
0.624592234775028,0.774146806031445
0.688374929351997,0.912717541040912
0.344943951944629,0.515256591476765
0.154169931731102,0.802391985689226
0.011171473733775,0.0972871487033502
0.317223029115715,0.519593746867282
0.613132457557622,0.837946696565114
0.130823528453862,0.375276443703537
0.12576865854831,0.682047505772501
0.00997281762133643,0.0992813058917881
0.00381104003478344,0.18049330218318
0.536443350792647,0.720571995602195
0.508946271783499,0.51506957557246
0.550637705252058,0.644784321072768
0.229080993562679,0.766021242461624
0.0454022815724795,0.270914321781698
0.00192308320537247,0.161546604154049
0.35727529628565,0.78123355900971
0.0293727247538874,0.28348134000064
0.0360798918716726,0.11581258352301
0.0148749051176647,0.0405059585799357
0.473637651513799,0.793500464418031
0.618463873990661,0.752698638654542
0.0511117556192109,0.36783869862001
0.755680762160065,0.920630433616318
0.424087774439344,0.552744337069594
0.380015075027451,0.57874277169726
0.345153752481613,0.56901783626636
0.121918706158928,0.461103344244466
0.89629458832329,0.0726764942663434
0.0216731971575633,0.0546736751057508
0.505048520162342,0.327348565261323
0.64650834137872,0.83134442636103
0.213783873397664,0.535885174417909
0.0643431269404471,0.188584302334707
0.289363269363374,0.540395433600651
0.136661432686937,0.497709703061852
0.0443476698125156,0.113258402029863
0.214524671319477,0.275997181527178
0.362373086029953,0.625597878899597
0.507100730313401,0.84165360607953
0.653652137470037,0.858784882799278
0.0362016736642581,0.368058996553573
0.32717056627262,0.771926042613653
0.00397739746639113,0.073726123301295
0.734641424364365,0.817498367259097
0.595999381505504,0.806653397076359
0.058454569007966,0.304580927713131
0.400272238085252,0.370314611762872
0.74464013090695,0.860797104800708
0.00957184433682012,0.549486959924005
0.221913510151001,0.19791997626338
0.719400207566205,0.941011993461889
0.378957280447952,0.782524784803137
0.0376387071884549,0.127123762964767
0.092909040111952,0.355590535457191
0.0649730063346049,0.506728956129336
0.879088434669842,0.954798520367027
0.577746360102003,0.640405524302438
0.210649018873219,0.778080103230401
0.299422227170996,0.73426568501844
0.495796400346226,0.752790500488056
0.0343185320407759,0.0610776603644621
0.942629837414615,1
0.799269248260389,0.982472028217563
0.321525527082003,0.816693664507586
0.22105299578433,0.946535318538378
0.480558859910842,0.81546571365077
0.0042735160525614,0.106458478862521
0.0158398153556822,0.0678176946523531
0.829520044076428,0.839684212579092
0.0500776574325982,0.262477742225336
0.0193517316941905,0.217075844335127
0.761035480315413,0.940497820355915
0.843333682231318,0.894254935171452
0.415294613549408,0.737392661612788
0.039170598247198,0.00680400829010363
0.469526062060835,0.682358026186995
0.223283718980945,0.72523672942303
0.442956801766765,0.899172037042436
0.0695594636721926,0.336848387311046
0.0504621299983807,0.754986747821833
0.859871602527352,0.970941856229683
0.816237215014023,1
0.58879973582112,0.93224489204897
0.0359898427168061,0.107774264809854
0.0440110325620332,0.368849530504218
0.00794954820223999,0.123741195711242
0.0813970141600107,0.21173555068618
0.0288159223512265,0.204539091946167
0.128608379895398,0.16100136951187
0.734804377265876,0.88931392009814
0.00621506380508913,0.195482605385783
0.366781459005444,0.5403887009238
0.0586550581286085,0.152521633771645
0.564767492079866,0.739077736233287
0.472269123727706,0.85098242112131
0.130045257662228,0.156262096188651
0.377898197820974,0.625149693674367
0.685844374234915,0.897936457978063
0.087597768003708,0.0804261276446041
0.831875829748125,0.945807925320835
0.11972031813353,0.309033934482978
0.106327394303651,0.162678433407893
0.625099015136202,0.78435012494145
0.0357142857142857,0.0833333333333333
0.554156482793958,0.617525046934455
0.000901953616320255,0.0749485214490858
0.462014231635098,0.764823415553625
0.0556515975786196,0.432269894063985
0.524843333757909,0.567847381811707
0.965093384285578,0.957638828954984
0.808903132118952,0.8897961699854
0.0409327472567943,0.144587039260756
0.756054778571651,0.94739801075701
0.0682848667428928,0.345890510410357
0.182694107355085,0.644232278358859
0.660552545189589,0.638530085228491
0.454574425636209,0.894892325787932
0.00543449331166128,0.0645620381916282
0.583014922069409,0.972592219458782
0.00992081723994344,0.19706430242994
0.45204555942391,0.597713520909322
0.295587157022062,0.434089558674726
0.724205706146183,0.858959694504153
0.368932921583285,0.561067044847608
0.962853281616222,0.974802463216332
0.176370705221042,0.30244739051672
0.238870060516864,0.350782979469935
0.239982904589209,0.990880121389563
0.0150093803909334,0.0631499699773179
0.0918167382857798,0.0745760224436789
0.0136372685751008,0.0365114879662663
0.0736908470884685,0.0625
0.429000573801536,0.724109490868422
0.102065583469795,0.345796007320086
0.398509267197386,0.850449322883171
0.214656165076353,0.284772711739036
0.0552810265935845,0.199561324887287
0.223035544497058,0.76623654113674
0.0294643946222226,0.272122407087075
0.00172413858179752,0.0630488557833282
0.000820348037251552,0.0319154184643561
0.400048661308564,0.577521931886875
0.00896034137369353,0.0149253731343284
0.172998822139716,0.557861860803015
0.12748331266159,0.893098945362388
0.109209725366956,0.375596407478019
0.12904065447166,0.173389881809445
0.711047984360417,0.923673844852181
0.081450896820711,0.294338820687018
0.0958439809586312,0.299906997908821
0.537467095708888,0.783509858934404
0.229035403414208,0.620811950677358
0.0201088393258819,0.339163279572487
0.820613471390511,0.977197614958579
0.0980087602270499,0.697396646253281
0.046881007270192,0.0715714900368662
0.447268379222044,0.651311183003918
0.129223110960826,0.953003515829834
0.136657940618399,0.256816003022349
0.614255494702587,0.811207282914951
0.0921557004523266,0.372397449001936
0.76255664316217,0.349806030483261
0.144242777015419,0.33714221848575
0.822486247703535,0.894591871600915
0.744263496414354,0.92269572334186
0.0308669078472469,0.411055300167427
0.0318827561078145,0.104102920965642
0.20378226564136,0.877388660779175
0.161985962094135,0.331476993227327
0.000998014079676113,0.00322867531307314
0.00289426389891246,0.203733557515898
0.888107427745547,0.984267211813185
0.589387691831563,0.735293723510642
0.0957716176320656,0.363625361776369
0.0220114048873125,0.408497205807512
0.517799419545993,0.870310736988539
0.0491875410312961,0.365601177576594
0.39479900697432,0.712258841829865
0.0784208139033176,0.33978009170557
0.990391023450711,1
0.838970392619724,0.903863059726706
0.219228909092733,0.302321378341959
0.666225717689877,0.819958206571377
0.0028090035522391,0.0126606703180472
0.0253926408826313,0.114570731610435
0.661686655741916,0.780755782896562
0.363567012920652,0.958656113607551
0.942317873182724,0.940031516129945
0.402134082379292,0.648204319582043
0.893400535853978,0.724908368120181
0.111739070827875,0.338498462261569
0.508246454753818,0.817204610103475
0.722571491777015,0.879983701935474
0.577715051028368,0.747622228500487
0.0717141299623776,0.306929546704902
0.568713035615772,0.932223269468843
0.021768233348996,0.116346173447719
0.16254418250187,0.578802986659619
0.939165338811009,0.955686541227054
0.350333791177779,0.777990570902239
0.493992143821185,0.68709688713172
0.0140896419024895,0.186827570338121
0.60588260518872,0.784453683359005
0.0229628398079281,0.0815860769045244
0.857151410710807,0.95706528179827
0.633886776262083,0.876046596829639
0.428567229904594,0.57815893254026
0.00551209830971113,0.25760517389176
0.127802704977317,0.15078733853528
0.496454233714676,0.757917476914689
0.703974497118468,0.887452681311489
0.0709670164367108,0.0909090909090909
0.0339291934207787,0.108774144079433
0.485599049631695,0.837878937037986
0.702273275780395,1
0.0626345352266149,0.245970508764766
0.472944539822097,0.779315400070799
0.801020399826625,0.499786640331887
0.0665245059972012,0.317671203360059
0.0662883117721394,0.170129604547751
0.0321026722982339,0.194182726338234
0.288604324381226,0.837830601879354
0.434746648067971,0.668402975605494
0.95458068092534,0.949548400625418
0.492755545293741,0.984296153477916
0.84158251374748,0.713094065910317
0.374755849883394,0.468386860000923
0.192098940457219,0.575821707490184
0.0345035747674459,0.418758276377959
0.134711995890076,0.664635855983032
0.341119251005904,0.558599375686466
0.185623732690333,0.807544850045807
0.669189195772411,0.937019628564924
0.304158613366367,0.0422705973464714
0.273330193959387,0.442302793811493
0.308968190321336,0.772818406839409
0.0482774175157534,0.0407747393521635
0.112465111925706,0.222281731112798
0.0534711566749217,0.142743687387698
0.851282958236619,0.914463645299846
0.190451442966775,0.233377007022252
0.51291276680526,0.68841945431838
0.213029298685491,0.310053700635689
0.160032859830786,0.550873908662373
0.69896193600545,0.66402217207131
0.0164442746081074,0.074875477138552
0.378000402777773,0.0174111354646277
0.0245434471008094,0.0828867239759515
0.00302290130401668,0.493079715497927
0.761271529592599,0.887535331702098
0.031772733446324,0.427577744304626
0.738456346734876,0.897241954863559
0.822835545226767,0.985672363681891
0.691760238420835,0.758026197434076
0.49118826066979,0.525398784715318
0.117938042278405,0.362646897523065
0.123740191487594,0.322630886245
0.409862037481766,0.826253609305612
0.393225088246388,0.405759226018034
0.108899661757731,0.263506074453368
0.128506719996224,0.435719557316502
0.0440802738477564,0.16717948644495
0.553474501995211,0.659366090947652
0.00521761221990686,0.171099176624938
0.729483114279281,0.739573443214845
0.148358672608294,0.22228939260279
0.869346736960344,0.975172227322956
0.207691079241045,0.460083060943273
0.262572421361564,0.457028402125266
0.139819145492121,0.391851168889208
0.174386329867493,0.740050284777006
0.00196370625141445,0.00558659217877095
0.0174268017555891,0.105661772276826
0.360341824246418,0.753648505237194
0.140497814469784,0.586483421646319
0.0177451775021644,0.0955410890289903
0.220238555987851,0.16539640003395
0.343113142970544,0.876954956688659
0.298910235141155,0.543148135504695
0.27788582349828,0.55010401718129
0.371977486902139,0.381860369679894
0.0405385558534332,0.284366555536967
0.486069051949667,0.597794255799463
0.0304332118058048,0.796793627277253
0.00628451877836608,0.553297141064282
0.0571201479039427,0.253308969160678
0.0341345667599883,0.190325062726372
0.0156488586801349,0.392250044411549
0.40650591395188,0.747704963388054
0.380269131765044,0.563759625886765
0.460930609966622,0.740077305033725
0.011292468662252,0.271466441425126
0.143273016112819,0.442974075420722
0.252664540871881,0.4462837968448
0.0262282296255821,0.091447761575158
0.214404427743371,0.90384430841359
0.645259934310788,0.713617216968895
0.098706053710317,0.383821881506358
0.542991561644166,0.8028850808288
0.898108101513288,0.964451539874453
0.0357429402579564,0.257410357978181
0.143457549012304,0.627684645762777
0.198988776949135,0.542802595248928
0.257404410385129,0.533033221031111
0.215130348666119,0.524314318326574
0.296585363539481,0.636635308746202
0.0396238507432523,0.734249080160821
0.333201071597641,0.837536626943054
0.238393658564779,0.454507541776599
0.0610739997717492,0.325788105759737
0.518158893532548,0.698361824326955
0.884896021201707,0.831032651160013
0.140195715613473,0.125745984147023
0.0581902969041157,0.230545223460185
0.310370344668896,0.562542318388174
0.00581914308173455,0.841270679490564
0.29623805081785,0.536818804733464
0.0192150271681263,0.0166666666666667
0.695134481153672,0.919860528291003
0.0169325993133515,0.0391157465767081
0.975842010863935,0.945923888819231
0.0268013612747374,0.127315398179252
0.132512276195748,0.299182387984303
0.502840236985826,0.661102833182557
0.757327555924239,0.198824444797483
0.0453373540446837,0.0442758654621378
0.512731349395106,0.661885964380234
0.0684917797216683,0.483168109690654
0.475284084096646,0.967629546639692
0.444733063416921,0.848866829626701
0.116119286597904,0.385682813346569
0.669652229645901,0.71319176053461
0.414753073677909,0.747869199942125
0.134846303858065,0.538761399839921
0.0664605824510804,0.409236108076122
0.153389651020891,0.536671304137509
0.042617882992054,0.122243530925122
0.170106887732477,0.38123834714491
0.221032775783983,0.086335773928325
0.504759312325486,0.395971929567449
0.93851277628786,1
0.182728405605468,0.503723574964979
0.0931917967771517,0.546914131759468
0.0867759331840222,0.908430461109138
0.639037874962212,0.840412916783943
0.0614163781174322,0.173002077523623
0.017335576064687,0.166818936896703
0.20932796585337,0.578183821072084
0.0244509853366035,0.196509599493372
0.769818401551221,0.689000482706817
0.687305053808397,0.736243921856604
0.0587957171932016,0.406545109646616
0.104646075303537,0.416599837852358
0.115269709079932,0.337949180452354
1,0.935012685564716
0.0771415214572983,0.22821733802933
0.648865134051909,0.846954157272934
0.0880230450515389,0.47469897754658
0.159042390069378,0.676120042685426
1,1
0.781534713651213,0.902086195058773
0.686056813979567,0.918138761091205
0.00221729681763552,0.00610060634467677
0.00143302047602293,0.0878430211951038
0.407500471595241,0.887665982518087
0.520072543243722,0.533343131518101
0.357213292558814,0.524182817067238
0.46006776322793,0.706438675622871
0.0184377532084953,0.0403341177277581
0.0120059993521431,0.336934645731047
0.269930548530321,0.562203910841294
0.0152433082676888,0.0653147057432076
0.191789197747259,0.223857681518798
0.0886070133397122,0.0909090909090909
0.132742252700679,0.505489078984759
0.0131833310274396,0.243399614691995
0.686292132163211,0.836079467323408
0.0233696889342556,0.3291558259683
0.00316599584280313,0.0163915743867477
0.630060384635427,0.817137750495515
0.93308461370901,1
0.102953446419745,0.292085887460641
0.253672937521263,0.464448939125852
0.365240403348627,0.731898708064079
0.0359205184890692,0.0442762593049706
0.453703690462262,0.938056512106582
0.230429425496899,0.324052175113009
0.674092831654817,0.838595597014686
0.365862052998995,0.530446961860206
0.00207468794549372,0.0160544092081285
0.379444558719152,0.664391432708626
0.364036935229693,0.777149774364087
0.48372519861989,0.729687626921531
0.869671417712637,0.957196143653425
0.387254417361298,0.637061175284972
0.549921724491815,0.803424045548533
0.248628140088907,0.573604295461167
0.0496897627733959,0.521111351679274
0.1544129164692,0.333333333333333
0.0795459552473204,0.599335354860019
0.195115030538991,0.639847672733261
0.228683643598273,0.574937538784511
0.211272602228857,0.328962912500033
0.463318345177116,0.478262302347653
0.117106121089898,0.510506139693038
0.263952211014298,0.52265631941364
0.105132074211135,0.272013174950682
0.0052310985764832,0.15451620416294
0.233126619647934,0.597374845596744
0.407456029946224,0.384206760451083
0.021920566652085,0.116162357483
0.579352303162979,0.861723396994946
0.0111081261678549,0.367007175988233
0.00371259661402402,0.0144927536231884
0.744827870343225,0.767403761727574
0.0561678151903731,0.0634030586266398
0.141990670601982,0.315664346988186
0.648080138251344,0.846688065213303
0.752571002472445,0.84626052114531
0.0835728681133253,0.480497610500298
0.0436526688906372,0.0821937466336351
0.42995733311751,0.5471807272838
0.022251872268934,0.403536052571496
0.0183792688683364,0.0314544317831002
0.593155174098413,0.815176614394238
0.808490213721585,0.836956856413178
0.891907218179893,0.957590586725049
0.00165292165789289,0.115207922722608
0.0285681855021691,0.221114468784432
1,0.975200348790763
0.0187497836341203,0.103489132441341
0.00768523552215172,0.0508390488156216
0.20660312526443,0.622563436687347
0.474708150336514,0.775429185940901
0.0685342414010361,0.258257507317643
0.113661069929711,0.603802931996215
0.545177694207903,0.618453592540818
0.925847004664814,0.878631286670376
0.644262734530672,0.859608743198736
0.210747190994222,0.424604997827925
0.432390106622711,0.539064879641174
0.170991973346925,0.485165902302235
0.110343396913493,0.732932495554949
0.335701009651828,0.332495131035569
0.550504517412893,0.545787242608401
0.516190653991566,0.930353668986391
0.735800523304591,0.832856916522458
0.0194949118869525,0.0640309279931236
0.0454025396866295,0.363885740105527
0.179850586324488,0.347429102982138
0.220397081436055,0.496525136563705
0.91491222818695,0.95873118506866
0.179457777772236,0.330771818165661
0.185339965121677,0.495267284988322
0.516210763362467,0.78884554436094
0.00169620778285415,0.0348997035773166
0.13006688232029,0.405099945398779
0.662288002969857,0.970594978087507
0.269415700021095,0.364523888707189
0.392476362871601,0.736432954068336
0.493463424458978,0.825898719642472
0.0608817296138241,0.64691611818086
0.032841522214067,0.0689251909843821
0.0202645785625982,0.117246503720716
0.4163659738272,0.748545812681367
0.264515873781296,0.495363921191138
0.116805182637698,0.434493139598824
0.0480364051110739,0.203879541118958
0.469956450202723,0.652182531309364
0.751864359232845,0.938637434391171
0.754819085517663,0.553891875751532
0.447355539629435,0.483080735594239
0.390753490306563,0.703642357982645
0.404052564331598,0.664850046033537
0.87733007775625,0.959805555320994
0.47003967324032,0.943747893419978
0.00455744822083344,0.0373277571615507
0.0209464419302042,0.047812140266256
0.935887333363531,1
0.0202563469597739,0.135558072117387
0.0309588984608259,0.21244977780466
0.321547851843289,0.628000542757943
0.487687231762236,0.0584696248025177
