"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
0.23575630804038,0.646521507786742,0.067547119131311,0.293441327698897,1.1993560671619,0.111154137436471,0.310587387547487,0.57605739696884,0.811846962863632,0.224297783695679,0.126576215481095,0.0028855189916593,0.100639284251996,0.00294118037012199,0.00269569689985897,0.00298217797158405,0.00303643892401936
1.44031109884004,0.0382600859071548,0.607895790693763,0.115630308216138,0.211761559536325,0.561540640949462,1.39789024626019,0.0727732966292561,0.410670168754009,0.891569844979192,0.00640854757992236,0.0046322818333568,0.00516673359649387,0.00296740243793003,0.00291828797706465,0.00294117715450833,0.00305188289394532
0.342744463965905,0.264434768097904,1.41761674953415,0.597122000378552,0.572210800839426,0.68072031411883,0.028106904386708,1.01522669219664,0.138877410346044,0.397871359991824,0.348270147551444,0.0203546599604613,0.00363075062427556,0.0032015000386484,0.00280636270371806,0.00282768180347686,0.00289855087248801
1.25973100018246,0.0297029702970297,0.786537648560022,0.443081757659074,0.342467538516658,0.741492663417952,0.219328565535134,0.729156043904546,0.591078572947608,0.353466616006947,0.515187136886412,0.00365051388077243,0.00312348529005385,0.00286817566145398,0.0029239792368191,0.00299401304871942,0.00294985252741166
0.250016332919645,0.964191395030691,0.77621389048821,1.1871413662283,1.08488806805553,0.714923425500758,1.06001018700177,0.672068634338622,0.0217391304347826,0.00516166754399508,0.0233311169025033,0.00481430558309074,0.00862910608620523,0.00295333683463965,0.00293542116862068,0.00302115197711403,0.00278810522509573
0.265779368139904,0.348643846175621,0.784499953338893,1.15117231328935,1.31140832915785,1.14175066724696,1.02634520910668,0.536536565196649,0.937177851503514,0.167278988176721,0.0109098198109842,1.46992635782906,0.0416419710883708,0.00449770726417829,0.003098720212068,0.0034404226392548,0.0030181086585301
0.327856900821476,0.702050259361835,0.871894198030789,0.172147777060946,0.0704021799616353,1.01495300995105,0.333719872500812,0.859389337292997,0.687033926774744,0.0135845925621987,0.0333181773734942,0.00291330868064003,0.00292683580291572,0.00366844335015538,0.0028116213683224,0.0029498554919414,0.00282752131116924
0.844630740993396,0.149642930721596,1.28296178224533,1.07535737402342,1.08103295675574,0.788229553279526,1.43161613153575,1.08442672253879,0.894054815322973,0.00755667506297229,1.36545155097017,0.0107285873408094,0.00302725124206615,0.00300902782079205,0.00302424104744634,0.00289855074392868,0.00294985251337479
0.995020049697431,0.243393802733679,1.11504754278725,0.0359454031312778,1.55237083661953,1.42551287315967,0.0280373831775701,0.716893568221422,0.0248953081457674,0.175014783914797,0.547333480541299,0.00343372560548353,0.00295608770504409,0.0030014562905772,0.00300614952807755,0.00288739683795716,0.00288461539683536
0.304839981647433,0.629038919185476,0.260761509216456,0.256776269665865,0.753832571964851,0.228989166355662,0.367835580599691,0.341361482542129,0.282919802588919,0.0073397994087029,0.281143986118357,0.00316470625356216,0.00316395945013209,0.00322112448376418,0.00303030704353804,0.00282752139481553,0.00311203319502075
